commentId,comment,classification,comment_processed,word_phrase_list,technical,kind,kind thorough,thorough,thorough thoughtful,thoughtful,discomfort,discomfort have,have,have mammogram,mammogram,similarity_score
166498,"After a thorough initial exam and a few treatments later, I am able to sleep better at night, have better movement",0,thorough initial examination treatment late able sleep good good movement,"['thorough', 'thorough initial', 'thorough initial examination', 'thorough initial examination treatment', 'thorough initial examination treatment late', 'thorough initial examination treatment late able', 'thorough initial examination treatment late able sleep', 'thorough initial examination treatment late able sleep good', 'thorough initial examination treatment late able sleep good good', 'thorough initial examination treatment late able sleep good good movement', 'initial', 'initial examination', 'initial examination treatment', 'initial examination treatment late', 'initial examination treatment late able', 'initial examination treatment late able sleep', 'initial examination treatment late able sleep good', 'initial examination treatment late able sleep good good', 'initial examination treatment late able sleep good good movement', 'examination', 'examination treatment', 'examination treatment late', 'examination treatment late able', 'examination treatment late able sleep', 'examination treatment late able sleep good', 'examination treatment late able sleep good good', 'examination treatment late able sleep good good movement', 'treatment', 'treatment late', 'treatment late able', 'treatment late able sleep', 'treatment late able sleep good', 'treatment late able sleep good good', 'treatment late able sleep good good movement', 'late', 'late able', 'late able sleep', 'late able sleep good', 'late able sleep good good', 'late able sleep good good movement', 'able', 'able sleep', 'able sleep good', 'able sleep good good', 'able sleep good good movement', 'sleep', 'sleep good', 'sleep good good', 'sleep good good movement', 'good', 'good good', 'good good movement', 'good', 'good movement', 'movement']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
89228,"I was not happy then, what kind of business here??",1,not happy kind business,"['not', 'not happy', 'not happy kind', 'not happy kind business', 'happy', 'happy kind', 'happy kind business', 'kind', 'kind business', 'business']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
128927,Ive seen other dermatologist in the past and they have not been as thorough as Jessica.,0,see dermatologist past not thorough,"['see', 'see dermatologist', 'see dermatologist past', 'see dermatologist past not', 'see dermatologist past not thorough', 'dermatologist', 'dermatologist past', 'dermatologist past not', 'dermatologist past not thorough', 'past', 'past not', 'past not thorough', 'not', 'not thorough', 'thorough']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
181713,He is kind and gentle and understands my dental phobia and works with me on it.,0,kind gentle understand dental phobia work,"['kind', 'kind gentle', 'kind gentle understand', 'kind gentle understand dental', 'kind gentle understand dental phobia', 'kind gentle understand dental phobia work', 'gentle', 'gentle understand', 'gentle understand dental', 'gentle understand dental phobia', 'gentle understand dental phobia work', 'understand', 'understand dental', 'understand dental phobia', 'understand dental phobia work', 'dental', 'dental phobia', 'dental phobia work', 'phobia', 'phobia work', 'work']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
102203,"She was kind, patient, and very informative as she completed my Well Woman exam.",0,kind patient information complete woman examination,"['kind', 'kind patient', 'kind patient information', 'kind patient information complete', 'kind patient information complete woman', 'kind patient information complete woman examination', 'patient', 'patient information', 'patient information complete', 'patient information complete woman', 'patient information complete woman examination', 'information', 'information complete', 'information complete woman', 'information complete woman examination', 'complete', 'complete woman', 'complete woman examination', 'woman', 'woman examination', 'examination']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
184927,"Thorough examination with questions of my entire body, with emphasis on my thyroid, and it's relation to all my various other organs.",0,thorough examination question entire body emphasis thyreoid relation organ,"['thorough', 'thorough examination', 'thorough examination question', 'thorough examination question entire', 'thorough examination question entire body', 'thorough examination question entire body emphasis', 'thorough examination question entire body emphasis thyreoid', 'thorough examination question entire body emphasis thyreoid relation', 'thorough examination question entire body emphasis thyreoid relation organ', 'examination', 'examination question', 'examination question entire', 'examination question entire body', 'examination question entire body emphasis', 'examination question entire body emphasis thyreoid', 'examination question entire body emphasis thyreoid relation', 'examination question entire body emphasis thyreoid relation organ', 'question', 'question entire', 'question entire body', 'question entire body emphasis', 'question entire body emphasis thyreoid', 'question entire body emphasis thyreoid relation', 'question entire body emphasis thyreoid relation organ', 'entire', 'entire body', 'entire body emphasis', 'entire body emphasis thyreoid', 'entire body emphasis thyreoid relation', 'entire body emphasis thyreoid relation organ', 'body', 'body emphasis', 'body emphasis thyreoid', 'body emphasis thyreoid relation', 'body emphasis thyreoid relation organ', 'emphasis', 'emphasis thyreoid', 'emphasis thyreoid relation', 'emphasis thyreoid relation organ', 'thyreoid', 'thyreoid relation', 'thyreoid relation organ', 'relation', 'relation organ', 'organ']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
131309,My skin reacted normally during each session with minimal discomfort and zero burns.,0,skin react normally session minimal discomfort burn,"['skin', 'skin react', 'skin react normally', 'skin react normally session', 'skin react normally session minimal', 'skin react normally session minimal discomfort', 'skin react normally session minimal discomfort burn', 'react', 'react normally', 'react normally session', 'react normally session minimal', 'react normally session minimal discomfort', 'react normally session minimal discomfort burn', 'normally', 'normally session', 'normally session minimal', 'normally session minimal discomfort', 'normally session minimal discomfort burn', 'session', 'session minimal', 'session minimal discomfort', 'session minimal discomfort burn', 'minimal', 'minimal discomfort', 'minimal discomfort burn', 'discomfort', 'discomfort burn', 'burn']",0,0,0,0,0,0,1,0,0,0,0,0.03571428571428571
93868,So happy to have found women providers who are thorough and care to talk to their patients and examine them instead of brushing them off,0,happy find woman provide thorough care talk patient examine instead brush,"['happy', 'happy find', 'happy find woman', 'happy find woman provide', 'happy find woman provide thorough', 'happy find woman provide thorough care', 'happy find woman provide thorough care talk', 'happy find woman provide thorough care talk patient', 'happy find woman provide thorough care talk patient examine', 'happy find woman provide thorough care talk patient examine instead', 'happy find woman provide thorough care talk patient examine instead brush', 'find', 'find woman', 'find woman provide', 'find woman provide thorough', 'find woman provide thorough care', 'find woman provide thorough care talk', 'find woman provide thorough care talk patient', 'find woman provide thorough care talk patient examine', 'find woman provide thorough care talk patient examine instead', 'find woman provide thorough care talk patient examine instead brush', 'woman', 'woman provide', 'woman provide thorough', 'woman provide thorough care', 'woman provide thorough care talk', 'woman provide thorough care talk patient', 'woman provide thorough care talk patient examine', 'woman provide thorough care talk patient examine instead', 'woman provide thorough care talk patient examine instead brush', 'provide', 'provide thorough', 'provide thorough care', 'provide thorough care talk', 'provide thorough care talk patient', 'provide thorough care talk patient examine', 'provide thorough care talk patient examine instead', 'provide thorough care talk patient examine instead brush', 'thorough', 'thorough care', 'thorough care talk', 'thorough care talk patient', 'thorough care talk patient examine', 'thorough care talk patient examine instead', 'thorough care talk patient examine instead brush', 'care', 'care talk', 'care talk patient', 'care talk patient examine', 'care talk patient examine instead', 'care talk patient examine instead brush', 'talk', 'talk patient', 'talk patient examine', 'talk patient examine instead', 'talk patient examine instead brush', 'patient', 'patient examine', 'patient examine instead', 'patient examine instead brush', 'examine', 'examine instead', 'examine instead brush', 'instead', 'instead brush', 'brush']",0,0,0,1,0,0,0,0,0,0,0,0.03571428571428571
99477,and does it in a way that you feel you are just having a nice talk -- not embarrassing.,0,way feel have nice talk not embarrass,"['way', 'way feel', 'way feel have', 'way feel have nice', 'way feel have nice talk', 'way feel have nice talk not', 'way feel have nice talk not embarrass', 'feel', 'feel have', 'feel have nice', 'feel have nice talk', 'feel have nice talk not', 'feel have nice talk not embarrass', 'have', 'have nice', 'have nice talk', 'have nice talk not', 'have nice talk not embarrass', 'nice', 'nice talk', 'nice talk not', 'nice talk not embarrass', 'talk', 'talk not', 'talk not embarrass', 'not', 'not embarrass', 'embarrass']",0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571
141202,I typically get very nervous when it comes to injections and she was very kind and comforting.,0,typically nervous come injection kind comfort,"['typically', 'typically nervous', 'typically nervous come', 'typically nervous come injection', 'typically nervous come injection kind', 'typically nervous come injection kind comfort', 'nervous', 'nervous come', 'nervous come injection', 'nervous come injection kind', 'nervous come injection kind comfort', 'come', 'come injection', 'come injection kind', 'come injection kind comfort', 'injection', 'injection kind', 'injection kind comfort', 'kind', 'kind comfort', 'comfort']",0,1,0,0,0,0,0,0,0,0,0,0.03571428571428571
