commentId,comment,classification,comment_processed,word_phrase_list,easy,easy talk,talk,similarity_score,regression_weight
105559,"I don't feel I can trust him anymore, especially after talking to some other unhappy Matti patients.",1,feel trust anymore especially talk unhappy mat patient,"['feel', 'feel trust', 'feel trust anymore', 'feel trust anymore especially', 'feel trust anymore especially talk', 'feel trust anymore especially talk unhappy', 'feel trust anymore especially talk unhappy mat', 'feel trust anymore especially talk unhappy mat patient', 'trust', 'trust anymore', 'trust anymore especially', 'trust anymore especially talk', 'trust anymore especially talk unhappy', 'trust anymore especially talk unhappy mat', 'trust anymore especially talk unhappy mat patient', 'anymore', 'anymore especially', 'anymore especially talk', 'anymore especially talk unhappy', 'anymore especially talk unhappy mat', 'anymore especially talk unhappy mat patient', 'especially', 'especially talk', 'especially talk unhappy', 'especially talk unhappy mat', 'especially talk unhappy mat patient', 'talk', 'talk unhappy', 'talk unhappy mat', 'talk unhappy mat patient', 'unhappy', 'unhappy mat', 'unhappy mat patient', 'mat', 'mat patient', 'patient']",0,0,1,0.0512820512820512,0.0
97956,To tell people I love to talk to him is the highest compliment I can give!,0,tell people love talk high compliment,"['tell', 'tell people', 'tell people love', 'tell people love talk', 'tell people love talk high', 'tell people love talk high compliment', 'people', 'people love', 'people love talk', 'people love talk high', 'people love talk high compliment', 'love', 'love talk', 'love talk high', 'love talk high compliment', 'talk', 'talk high', 'talk high compliment', 'high', 'high compliment', 'compliment']",0,0,1,0.0833333333333333,0.0
63332,It's always easy to get an appointment and the staff is very efficient,0,easy appointment staff efficient,"['easy', 'easy appointment', 'easy appointment staff', 'easy appointment staff efficient', 'appointment', 'appointment staff', 'appointment staff efficient', 'staff', 'staff efficient', 'efficient']",1,0,0,0.1538461538461538,0.0
133001,"and easy to be around, during a time when my nerves were pretty frazzled.",0,easy time nerve pretty grizzle,"['easy', 'easy time', 'easy time nerve', 'easy time nerve pretty', 'easy time nerve pretty grizzle', 'time', 'time nerve', 'time nerve pretty', 'time nerve pretty grizzle', 'nerve', 'nerve pretty', 'nerve pretty grizzle', 'pretty', 'pretty grizzle', 'grizzle']",1,0,0,0.1111111111111111,0.0
181747,"The anthem health keeper class was very, they talked about the insurances",0,health keeper class talk insurance,"['health', 'health keeper', 'health keeper class', 'health keeper class talk', 'health keeper class talk insurance', 'keeper', 'keeper class', 'keeper class talk', 'keeper class talk insurance', 'class', 'class talk', 'class talk insurance', 'talk', 'talk insurance', 'insurance']",0,0,1,0.1111111111111111,0.0
114356,"the journey to that point was pleasant and easy, thanks to the team's guidance and expertise.",0,journey point pleasant easy thanks tear guidance expertness,"['journey', 'journey point', 'journey point pleasant', 'journey point pleasant easy', 'journey point pleasant easy thanks', 'journey point pleasant easy thanks tear', 'journey point pleasant easy thanks tear guidance', 'journey point pleasant easy thanks tear guidance expertness', 'point', 'point pleasant', 'point pleasant easy', 'point pleasant easy thanks', 'point pleasant easy thanks tear', 'point pleasant easy thanks tear guidance', 'point pleasant easy thanks tear guidance expertness', 'pleasant', 'pleasant easy', 'pleasant easy thanks', 'pleasant easy thanks tear', 'pleasant easy thanks tear guidance', 'pleasant easy thanks tear guidance expertness', 'easy', 'easy thanks', 'easy thanks tear', 'easy thanks tear guidance', 'easy thanks tear guidance expertness', 'thanks', 'thanks tear', 'thanks tear guidance', 'thanks tear guidance expertness', 'tear', 'tear guidance', 'tear guidance expertness', 'guidance', 'guidance expertness', 'expertness']",1,0,0,0.0512820512820512,0.0
69188,The clinic location is easy to get to.,0,clinic location easy,"['clinic', 'clinic location', 'clinic location easy', 'location', 'location easy', 'easy']",1,0,0,0.2222222222222222,0.0
61700,He's the second most foremost expert in the world at what he does and yet was able to talk to me on a level of equality without condescension and paying attention to what I had to say,0,foremost expert world able talk level equality condescension pay attention,"['foremost', 'foremost expert', 'foremost expert world', 'foremost expert world able', 'foremost expert world able talk', 'foremost expert world able talk level', 'foremost expert world able talk level equality', 'foremost expert world able talk level equality condescension', 'foremost expert world able talk level equality condescension pay', 'foremost expert world able talk level equality condescension pay attention', 'expert', 'expert world', 'expert world able', 'expert world able talk', 'expert world able talk level', 'expert world able talk level equality', 'expert world able talk level equality condescension', 'expert world able talk level equality condescension pay', 'expert world able talk level equality condescension pay attention', 'world', 'world able', 'world able talk', 'world able talk level', 'world able talk level equality', 'world able talk level equality condescension', 'world able talk level equality condescension pay', 'world able talk level equality condescension pay attention', 'able', 'able talk', 'able talk level', 'able talk level equality', 'able talk level equality condescension', 'able talk level equality condescension pay', 'able talk level equality condescension pay attention', 'talk', 'talk level', 'talk level equality', 'talk level equality condescension', 'talk level equality condescension pay', 'talk level equality condescension pay attention', 'level', 'level equality', 'level equality condescension', 'level equality condescension pay', 'level equality condescension pay attention', 'equality', 'equality condescension', 'equality condescension pay', 'equality condescension pay attention', 'condescension', 'condescension pay', 'condescension pay attention', 'pay', 'pay attention', 'attention']",0,0,1,0.0344827586206896,0.0
116680,"It?s not easy to constantly have it on,",1,not easy constantly,"['not', 'not easy', 'not easy constantly', 'easy', 'easy constantly', 'constantly']",1,0,0,0.2222222222222222,0.0
126885,"I made my first appointment very easy, received two reminders by text about the appointment, no waiting time.",0,appointment easy receive reminder text appointment no wait time,"['appointment', 'appointment easy', 'appointment easy receive', 'appointment easy receive reminder', 'appointment easy receive reminder text', 'appointment easy receive reminder text appointment', 'appointment easy receive reminder text appointment no', 'appointment easy receive reminder text appointment no wait', 'appointment easy receive reminder text appointment no wait time', 'easy', 'easy receive', 'easy receive reminder', 'easy receive reminder text', 'easy receive reminder text appointment', 'easy receive reminder text appointment no', 'easy receive reminder text appointment no wait', 'easy receive reminder text appointment no wait time', 'receive', 'receive reminder', 'receive reminder text', 'receive reminder text appointment', 'receive reminder text appointment no', 'receive reminder text appointment no wait', 'receive reminder text appointment no wait time', 'reminder', 'reminder text', 'reminder text appointment', 'reminder text appointment no', 'reminder text appointment no wait', 'reminder text appointment no wait time', 'text', 'text appointment', 'text appointment no', 'text appointment no wait', 'text appointment no wait time', 'appointment', 'appointment no', 'appointment no wait', 'appointment no wait time', 'no', 'no wait', 'no wait time', 'wait', 'wait time', 'time']",1,0,0,0.0416666666666666,0.0
171380,He is so easy and pleasant to talk to about skin care issues.,0,easy pleasant talk skin care issue,"['easy', 'easy pleasant', 'easy pleasant talk', 'easy pleasant talk skin', 'easy pleasant talk skin care', 'easy pleasant talk skin care issue', 'pleasant', 'pleasant talk', 'pleasant talk skin', 'pleasant talk skin care', 'pleasant talk skin care issue', 'talk', 'talk skin', 'talk skin care', 'talk skin care issue', 'skin', 'skin care', 'skin care issue', 'care', 'care issue', 'issue']",1,0,1,0.1666666666666666,0.0
105577,"I don't feel I can trust him anymore, especially after talking to some other unhappy Matti patients.",1,feel trust anymore especially talk unhappy mat patient,"['feel', 'feel trust', 'feel trust anymore', 'feel trust anymore especially', 'feel trust anymore especially talk', 'feel trust anymore especially talk unhappy', 'feel trust anymore especially talk unhappy mat', 'feel trust anymore especially talk unhappy mat patient', 'trust', 'trust anymore', 'trust anymore especially', 'trust anymore especially talk', 'trust anymore especially talk unhappy', 'trust anymore especially talk unhappy mat', 'trust anymore especially talk unhappy mat patient', 'anymore', 'anymore especially', 'anymore especially talk', 'anymore especially talk unhappy', 'anymore especially talk unhappy mat', 'anymore especially talk unhappy mat patient', 'especially', 'especially talk', 'especially talk unhappy', 'especially talk unhappy mat', 'especially talk unhappy mat patient', 'talk', 'talk unhappy', 'talk unhappy mat', 'talk unhappy mat patient', 'unhappy', 'unhappy mat', 'unhappy mat patient', 'mat', 'mat patient', 'patient']",0,0,1,0.0512820512820512,0.0
129852,EVERYONE I talk to told me he was a great DR. and I agree.,0,talk tell great dr agree,"['talk', 'talk tell', 'talk tell great', 'talk tell great dr', 'talk tell great dr agree', 'tell', 'tell great', 'tell great dr', 'tell great dr agree', 'great', 'great dr', 'great dr agree', 'dr', 'dr agree', 'agree']",0,0,1,0.1111111111111111,0.0
143291,and he immediately switched out my pain meds to something else it was a very easy and smooth process.,0,immediately switch pain bed easy smooth process,"['immediately', 'immediately switch', 'immediately switch pain', 'immediately switch pain bed', 'immediately switch pain bed easy', 'immediately switch pain bed easy smooth', 'immediately switch pain bed easy smooth process', 'switch', 'switch pain', 'switch pain bed', 'switch pain bed easy', 'switch pain bed easy smooth', 'switch pain bed easy smooth process', 'pain', 'pain bed', 'pain bed easy', 'pain bed easy smooth', 'pain bed easy smooth process', 'bed', 'bed easy', 'bed easy smooth', 'bed easy smooth process', 'easy', 'easy smooth', 'easy smooth process', 'smooth', 'smooth process', 'process']",1,0,0,0.064516129032258,0.0
