commentId,comment,classification,comment_processed,word_phrase_list,bedside,bedside manner,manner,manner gentle,gentle,practical,similarity_score,regression_weight
122517,She has amazing bedside manner and is always so helpful and knowledgeable with questions and/or concerns I may have.,0,amaze bedside manner helpful knowledgeable question ardor concern,"['amaze', 'amaze bedside', 'amaze bedside manner', 'amaze bedside manner helpful', 'amaze bedside manner helpful knowledgeable', 'amaze bedside manner helpful knowledgeable question', 'amaze bedside manner helpful knowledgeable question ardor', 'amaze bedside manner helpful knowledgeable question ardor concern', 'bedside', 'bedside manner', 'bedside manner helpful', 'bedside manner helpful knowledgeable', 'bedside manner helpful knowledgeable question', 'bedside manner helpful knowledgeable question ardor', 'bedside manner helpful knowledgeable question ardor concern', 'manner', 'manner helpful', 'manner helpful knowledgeable', 'manner helpful knowledgeable question', 'manner helpful knowledgeable question ardor', 'manner helpful knowledgeable question ardor concern', 'helpful', 'helpful knowledgeable', 'helpful knowledgeable question', 'helpful knowledgeable question ardor', 'helpful knowledgeable question ardor concern', 'knowledgeable', 'knowledgeable question', 'knowledgeable question ardor', 'knowledgeable question ardor concern', 'question', 'question ardor', 'question ardor concern', 'ardor', 'ardor concern', 'concern']",1,1,1,0,0,0,0.1304347826086956,0.0
103709,I was in complete shock at how horrible his bed side manners are and his lack of compassion is overwhelming.,1,complete shock atrocious bed manner lack compassion overwhelm,"['complete', 'complete shock', 'complete shock atrocious', 'complete shock atrocious bed', 'complete shock atrocious bed manner', 'complete shock atrocious bed manner lack', 'complete shock atrocious bed manner lack compassion', 'complete shock atrocious bed manner lack compassion overwhelm', 'shock', 'shock atrocious', 'shock atrocious bed', 'shock atrocious bed manner', 'shock atrocious bed manner lack', 'shock atrocious bed manner lack compassion', 'shock atrocious bed manner lack compassion overwhelm', 'atrocious', 'atrocious bed', 'atrocious bed manner', 'atrocious bed manner lack', 'atrocious bed manner lack compassion', 'atrocious bed manner lack compassion overwhelm', 'bed', 'bed manner', 'bed manner lack', 'bed manner lack compassion', 'bed manner lack compassion overwhelm', 'manner', 'manner lack', 'manner lack compassion', 'manner lack compassion overwhelm', 'lack', 'lack compassion', 'lack compassion overwhelm', 'compassion', 'compassion overwhelm', 'overwhelm']",0,0,1,0,0,0,0.0434782608695652,0.0
82022,"All of this I owe to Dr. Naraghi: a caring, kind and gentle healer",0,owe dare kind gentle heal,"['owe', 'owe dare', 'owe dare kind', 'owe dare kind gentle', 'owe dare kind gentle heal', 'dare', 'dare kind', 'dare kind gentle', 'dare kind gentle heal', 'kind', 'kind gentle', 'kind gentle heal', 'gentle', 'gentle heal', 'heal']",0,0,0,0,1,0,0.08,0.0
186779,and potential clients of the processes of cosmetic surgery and how to approach it in the safest manner possible.,0,potential client process cosmetic surgery approach safe manner possible,"['potential', 'potential client', 'potential client process', 'potential client process cosmetic', 'potential client process cosmetic surgery', 'potential client process cosmetic surgery approach', 'potential client process cosmetic surgery approach safe', 'potential client process cosmetic surgery approach safe manner', 'potential client process cosmetic surgery approach safe manner possible', 'client', 'client process', 'client process cosmetic', 'client process cosmetic surgery', 'client process cosmetic surgery approach', 'client process cosmetic surgery approach safe', 'client process cosmetic surgery approach safe manner', 'client process cosmetic surgery approach safe manner possible', 'process', 'process cosmetic', 'process cosmetic surgery', 'process cosmetic surgery approach', 'process cosmetic surgery approach safe', 'process cosmetic surgery approach safe manner', 'process cosmetic surgery approach safe manner possible', 'cosmetic', 'cosmetic surgery', 'cosmetic surgery approach', 'cosmetic surgery approach safe', 'cosmetic surgery approach safe manner', 'cosmetic surgery approach safe manner possible', 'surgery', 'surgery approach', 'surgery approach safe', 'surgery approach safe manner', 'surgery approach safe manner possible', 'approach', 'approach safe', 'approach safe manner', 'approach safe manner possible', 'safe', 'safe manner', 'safe manner possible', 'manner', 'manner possible', 'possible']",0,0,1,0,0,0,0.0363636363636363,0.0
90693,"In a little over an hour, Dr. McGue solved my issue in a manner that was quicker",0,little hour solve issue manner quick,"['little', 'little hour', 'little hour solve', 'little hour solve issue', 'little hour solve issue manner', 'little hour solve issue manner quick', 'hour', 'hour solve', 'hour solve issue', 'hour solve issue manner', 'hour solve issue manner quick', 'solve', 'solve issue', 'solve issue manner', 'solve issue manner quick', 'issue', 'issue manner', 'issue manner quick', 'manner', 'manner quick', 'quick']",0,0,1,0,0,0,0.064516129032258,0.0
144065,He has the most genuine bedside manner.,0,genuine bedside manner,"['genuine', 'genuine bedside', 'genuine bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.375,0.0
116261,Dr White has a kind bedside manner and takes whatever time needed to make you feel most comfortable.,0,kind bedside manner take time need feel comfortable,"['kind', 'kind bedside', 'kind bedside manner', 'kind bedside manner take', 'kind bedside manner take time', 'kind bedside manner take time need', 'kind bedside manner take time need feel', 'kind bedside manner take time need feel comfortable', 'bedside', 'bedside manner', 'bedside manner take', 'bedside manner take time', 'bedside manner take time need', 'bedside manner take time need feel', 'bedside manner take time need feel comfortable', 'manner', 'manner take', 'manner take time', 'manner take time need', 'manner take time need feel', 'manner take time need feel comfortable', 'take', 'take time', 'take time need', 'take time need feel', 'take time need feel comfortable', 'time', 'time need', 'time need feel', 'time need feel comfortable', 'need', 'need feel', 'need feel comfortable', 'feel', 'feel comfortable', 'comfortable']",1,1,1,0,0,0,0.1304347826086956,0.0
174308,zero bedside manner;,1,bedside manner,"['bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.4615384615384615,0.4615384615384615
127774,Very good bedside manner by Dr. Herion.,0,good bedside manner,"['good', 'good bedside', 'good bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.375,0.0
96091,we never felt rush and he has one of the best bedside manners.,0,feel rush good bedside manner,"['feel', 'feel rush', 'feel rush good', 'feel rush good bedside', 'feel rush good bedside manner', 'rush', 'rush good', 'rush good bedside', 'rush good bedside manner', 'good', 'good bedside', 'good bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.24,0.0
146903,"Upon my first consultation with him, I was so impressed with his bedside manner, his humbleness, relatability,",0,consultation impress bedside manner humbleness dependability,"['consultation', 'consultation impress', 'consultation impress bedside', 'consultation impress bedside manner', 'consultation impress bedside manner humbleness', 'consultation impress bedside manner humbleness dependability', 'impress', 'impress bedside', 'impress bedside manner', 'impress bedside manner humbleness', 'impress bedside manner humbleness dependability', 'bedside', 'bedside manner', 'bedside manner humbleness', 'bedside manner humbleness dependability', 'manner', 'manner humbleness', 'manner humbleness dependability', 'humbleness', 'humbleness dependability', 'dependability']",1,1,1,0,0,0,0.1935483870967742,0.0
113462,"I also got botox last time, and she was very gentle.",0,get time gentle,"['get', 'get time', 'get time gentle', 'time', 'time gentle', 'gentle']",0,0,0,0,1,0,0.125,0.0
131883,His bedside manner makes you feel that no matter what everything will be okay.,0,bedside manner make feel no matter okay,"['bedside', 'bedside manner', 'bedside manner make', 'bedside manner make feel', 'bedside manner make feel no', 'bedside manner make feel no matter', 'bedside manner make feel no matter okay', 'manner', 'manner make', 'manner make feel', 'manner make feel no', 'manner make feel no matter', 'manner make feel no matter okay', 'make', 'make feel', 'make feel no', 'make feel no matter', 'make feel no matter okay', 'feel', 'feel no', 'feel no matter', 'feel no matter okay', 'no', 'no matter', 'no matter okay', 'matter', 'matter okay', 'okay']",1,1,1,0,0,0,0.1578947368421052,0.0
101715,Excellent bed side manner!,0,excellent bed manner,"['excellent', 'excellent bed', 'excellent bed manner', 'bed', 'bed manner', 'manner']",0,0,1,0,0,0,0.125,0.0
126298,"When I shared my nervousness of the pending surgery, Dr. Karam?s kind manner",0,share nervousness pending surgery dr arm kind manner,"['share', 'share nervousness', 'share nervousness pending', 'share nervousness pending surgery', 'share nervousness pending surgery dr', 'share nervousness pending surgery dr arm', 'share nervousness pending surgery dr arm kind', 'share nervousness pending surgery dr arm kind manner', 'nervousness', 'nervousness pending', 'nervousness pending surgery', 'nervousness pending surgery dr', 'nervousness pending surgery dr arm', 'nervousness pending surgery dr arm kind', 'nervousness pending surgery dr arm kind manner', 'pending', 'pending surgery', 'pending surgery dr', 'pending surgery dr arm', 'pending surgery dr arm kind', 'pending surgery dr arm kind manner', 'surgery', 'surgery dr', 'surgery dr arm', 'surgery dr arm kind', 'surgery dr arm kind manner', 'dr', 'dr arm', 'dr arm kind', 'dr arm kind manner', 'arm', 'arm kind', 'arm kind manner', 'kind', 'kind manner', 'manner']",0,0,1,0,0,0,0.0434782608695652,0.0
95799,Before and afer surgery his gentle nature,0,surgery gentle nature,"['surgery', 'surgery gentle', 'surgery gentle nature', 'gentle', 'gentle nature', 'nature']",0,0,0,0,1,0,0.125,0.0
185981,She has wonderful bedside manners and honestly cares about her patients.,0,fantastic bedside manner honestly care patient,"['fantastic', 'fantastic bedside', 'fantastic bedside manner', 'fantastic bedside manner honestly', 'fantastic bedside manner honestly care', 'fantastic bedside manner honestly care patient', 'bedside', 'bedside manner', 'bedside manner honestly', 'bedside manner honestly care', 'bedside manner honestly care patient', 'manner', 'manner honestly', 'manner honestly care', 'manner honestly care patient', 'honestly', 'honestly care', 'honestly care patient', 'care', 'care patient', 'patient']",1,1,1,0,0,0,0.1935483870967742,0.0
85090,and compassionate bedside manner are exemplary!,0,compassionate bedside manner exemplary,"['compassionate', 'compassionate bedside', 'compassionate bedside manner', 'compassionate bedside manner exemplary', 'bedside', 'bedside manner', 'bedside manner exemplary', 'manner', 'manner exemplary', 'exemplary']",1,1,1,0,0,0,0.3,0.0
97309,knowledgeable and professional staff along with a doctor that takes the time to explain what the procedure entails in a professional yet understandable manner.,0,knowledgeable professional staff doctor take time explain procedure entail professional apprehensible manner,"['knowledgeable', 'knowledgeable professional', 'knowledgeable professional staff', 'knowledgeable professional staff doctor', 'knowledgeable professional staff doctor take', 'knowledgeable professional staff doctor take time', 'knowledgeable professional staff doctor take time explain', 'knowledgeable professional staff doctor take time explain procedure', 'knowledgeable professional staff doctor take time explain procedure entail', 'knowledgeable professional staff doctor take time explain procedure entail professional', 'knowledgeable professional staff doctor take time explain procedure entail professional apprehensible', 'knowledgeable professional staff doctor take time explain procedure entail professional apprehensible manner', 'professional', 'professional staff', 'professional staff doctor', 'professional staff doctor take', 'professional staff doctor take time', 'professional staff doctor take time explain', 'professional staff doctor take time explain procedure', 'professional staff doctor take time explain procedure entail', 'professional staff doctor take time explain procedure entail professional', 'professional staff doctor take time explain procedure entail professional apprehensible', 'professional staff doctor take time explain procedure entail professional apprehensible manner', 'staff', 'staff doctor', 'staff doctor take', 'staff doctor take time', 'staff doctor take time explain', 'staff doctor take time explain procedure', 'staff doctor take time explain procedure entail', 'staff doctor take time explain procedure entail professional', 'staff doctor take time explain procedure entail professional apprehensible', 'staff doctor take time explain procedure entail professional apprehensible manner', 'doctor', 'doctor take', 'doctor take time', 'doctor take time explain', 'doctor take time explain procedure', 'doctor take time explain procedure entail', 'doctor take time explain procedure entail professional', 'doctor take time explain procedure entail professional apprehensible', 'doctor take time explain procedure entail professional apprehensible manner', 'take', 'take time', 'take time explain', 'take time explain procedure', 'take time explain procedure entail', 'take time explain procedure entail professional', 'take time explain procedure entail professional apprehensible', 'take time explain procedure entail professional apprehensible manner', 'time', 'time explain', 'time explain procedure', 'time explain procedure entail', 'time explain procedure entail professional', 'time explain procedure entail professional apprehensible', 'time explain procedure entail professional apprehensible manner', 'explain', 'explain procedure', 'explain procedure entail', 'explain procedure entail professional', 'explain procedure entail professional apprehensible', 'explain procedure entail professional apprehensible manner', 'procedure', 'procedure entail', 'procedure entail professional', 'procedure entail professional apprehensible', 'procedure entail professional apprehensible manner', 'entail', 'entail professional', 'entail professional apprehensible', 'entail professional apprehensible manner', 'professional', 'professional apprehensible', 'professional apprehensible manner', 'apprehensible', 'apprehensible manner', 'manner']",0,0,1,0,0,0,0.0227272727272727,0.0
