commentId,comment,classification,comment_processed,word_phrase_list,thing,thing fine,fine,similarity_score,regression_weight
82172,"I think the thing I like most about his website, as well as the in-person visit, is the education he provides.",0,think thing like webster person visit education provide,"['think', 'think thing', 'think thing like', 'think thing like webster', 'think thing like webster person', 'think thing like webster person visit', 'think thing like webster person visit education', 'think thing like webster person visit education provide', 'thing', 'thing like', 'thing like webster', 'thing like webster person', 'thing like webster person visit', 'thing like webster person visit education', 'thing like webster person visit education provide', 'like', 'like webster', 'like webster person', 'like webster person visit', 'like webster person visit education', 'like webster person visit education provide', 'webster', 'webster person', 'webster person visit', 'webster person visit education', 'webster person visit education provide', 'person', 'person visit', 'person visit education', 'person visit education provide', 'visit', 'visit education', 'visit education provide', 'education', 'education provide', 'provide']",1,0,0,0.0512820512820512,0.0
62214,"He always listens to me, chooses the best medicine for me and explains things to me.",0,listen choose good medicine explain thing,"['listen', 'listen choose', 'listen choose good', 'listen choose good medicine', 'listen choose good medicine explain', 'listen choose good medicine explain thing', 'choose', 'choose good', 'choose good medicine', 'choose good medicine explain', 'choose good medicine explain thing', 'good', 'good medicine', 'good medicine explain', 'good medicine explain thing', 'medicine', 'medicine explain', 'medicine explain thing', 'explain', 'explain thing', 'thing']",1,0,0,0.0833333333333333,0.0
66030,She explains things in detail,0,explain thing detail,"['explain', 'explain thing', 'explain thing detail', 'thing', 'thing detail', 'detail']",1,0,0,0.2222222222222222,0.0
186856,Dr. Tiffany Gerber was very hands on and explained things to me pertaining my skin.,0,hand explain thing pertain skin,"['hand', 'hand explain', 'hand explain thing', 'hand explain thing pertain', 'hand explain thing pertain skin', 'explain', 'explain thing', 'explain thing pertain', 'explain thing pertain skin', 'thing', 'thing pertain', 'thing pertain skin', 'pertain', 'pertain skin', 'skin']",1,0,0,0.1111111111111111,0.0
104970,"Lynne, the cosmetic coordinator, is totally on top of things and walked me through the entire process from beginning to end.",0,lynn cosmetic coordinate wholly thing walk entire process begin end,"['lynn', 'lynn cosmetic', 'lynn cosmetic coordinate', 'lynn cosmetic coordinate wholly', 'lynn cosmetic coordinate wholly thing', 'lynn cosmetic coordinate wholly thing walk', 'lynn cosmetic coordinate wholly thing walk entire', 'lynn cosmetic coordinate wholly thing walk entire process', 'lynn cosmetic coordinate wholly thing walk entire process begin', 'lynn cosmetic coordinate wholly thing walk entire process begin end', 'cosmetic', 'cosmetic coordinate', 'cosmetic coordinate wholly', 'cosmetic coordinate wholly thing', 'cosmetic coordinate wholly thing walk', 'cosmetic coordinate wholly thing walk entire', 'cosmetic coordinate wholly thing walk entire process', 'cosmetic coordinate wholly thing walk entire process begin', 'cosmetic coordinate wholly thing walk entire process begin end', 'coordinate', 'coordinate wholly', 'coordinate wholly thing', 'coordinate wholly thing walk', 'coordinate wholly thing walk entire', 'coordinate wholly thing walk entire process', 'coordinate wholly thing walk entire process begin', 'coordinate wholly thing walk entire process begin end', 'wholly', 'wholly thing', 'wholly thing walk', 'wholly thing walk entire', 'wholly thing walk entire process', 'wholly thing walk entire process begin', 'wholly thing walk entire process begin end', 'thing', 'thing walk', 'thing walk entire', 'thing walk entire process', 'thing walk entire process begin', 'thing walk entire process begin end', 'walk', 'walk entire', 'walk entire process', 'walk entire process begin', 'walk entire process begin end', 'entire', 'entire process', 'entire process begin', 'entire process begin end', 'process', 'process begin', 'process begin end', 'begin', 'begin end', 'end']",1,0,0,0.0344827586206896,0.0
60322,"I think he explained things well and, he seemed very knowledgeable to my problem.",0,think explain thing knowledgeable problem,"['think', 'think explain', 'think explain thing', 'think explain thing knowledgeable', 'think explain thing knowledgeable problem', 'explain', 'explain thing', 'explain thing knowledgeable', 'explain thing knowledgeable problem', 'thing', 'thing knowledgeable', 'thing knowledgeable problem', 'knowledgeable', 'knowledgeable problem', 'problem']",1,0,0,0.1111111111111111,0.0
111189,The only thing I wish is that he would spend a little more time to answer questions.,1,thing wish spend little time answer question,"['thing', 'thing wish', 'thing wish spend', 'thing wish spend little', 'thing wish spend little time', 'thing wish spend little time answer', 'thing wish spend little time answer question', 'wish', 'wish spend', 'wish spend little', 'wish spend little time', 'wish spend little time answer', 'wish spend little time answer question', 'spend', 'spend little', 'spend little time', 'spend little time answer', 'spend little time answer question', 'little', 'little time', 'little time answer', 'little time answer question', 'time', 'time answer', 'time answer question', 'answer', 'answer question', 'question']",1,0,0,0.064516129032258,0.0
116135,"The whole thing took about 7 mins (30 if counting the topical numbing), quick and painless!",0,thing take mind count topical rubbing quick painless,"['thing', 'thing take', 'thing take mind', 'thing take mind count', 'thing take mind count topical', 'thing take mind count topical rubbing', 'thing take mind count topical rubbing quick', 'thing take mind count topical rubbing quick painless', 'take', 'take mind', 'take mind count', 'take mind count topical', 'take mind count topical rubbing', 'take mind count topical rubbing quick', 'take mind count topical rubbing quick painless', 'mind', 'mind count', 'mind count topical', 'mind count topical rubbing', 'mind count topical rubbing quick', 'mind count topical rubbing quick painless', 'count', 'count topical', 'count topical rubbing', 'count topical rubbing quick', 'count topical rubbing quick painless', 'topical', 'topical rubbing', 'topical rubbing quick', 'topical rubbing quick painless', 'rubbing', 'rubbing quick', 'rubbing quick painless', 'quick', 'quick painless', 'painless']",1,0,0,0.0512820512820512,0.0
163758,His practice exemplifies patient care at its finest.,0,practice exemplify patient care fine,"['practice', 'practice exemplify', 'practice exemplify patient', 'practice exemplify patient care', 'practice exemplify patient care fine', 'exemplify', 'exemplify patient', 'exemplify patient care', 'exemplify patient care fine', 'patient', 'patient care', 'patient care fine', 'care', 'care fine', 'fine']",0,0,1,0.1111111111111111,0.0
147493,I came in to have one thing checked and the doctor never tested for it.,1,come thing check doctor test,"['come', 'come thing', 'come thing check', 'come thing check doctor', 'come thing check doctor test', 'thing', 'thing check', 'thing check doctor', 'thing check doctor test', 'check', 'check doctor', 'check doctor test', 'doctor', 'doctor test', 'test']",1,0,0,0.1111111111111111,0.0
123263,This may be the hardest thing to do...leaving Dr. Nackley.,0,hard thing leave dr tackle,"['hard', 'hard thing', 'hard thing leave', 'hard thing leave dr', 'hard thing leave dr tackle', 'thing', 'thing leave', 'thing leave dr', 'thing leave dr tackle', 'leave', 'leave dr', 'leave dr tackle', 'dr', 'dr tackle', 'tackle']",1,0,0,0.1111111111111111,0.0
128185,Hardest thing I have ever done.,1,hard thing,"['hard', 'hard thing', 'thing']",1,0,0,0.3333333333333333,0.0
90891,My main thing is that he is an excellent surgeon!,0,main thing excellent surgeon,"['main', 'main thing', 'main thing excellent', 'main thing excellent surgeon', 'thing', 'thing excellent', 'thing excellent surgeon', 'excellent', 'excellent surgeon', 'surgeon']",1,0,0,0.1538461538461538,0.0
179592,doctor told us he liked to “Monday Morning Quarter Back It” when things go wrong.,1,doctor tell like morning quarter thing wrong,"['doctor', 'doctor tell', 'doctor tell like', 'doctor tell like morning', 'doctor tell like morning quarter', 'doctor tell like morning quarter thing', 'doctor tell like morning quarter thing wrong', 'tell', 'tell like', 'tell like morning', 'tell like morning quarter', 'tell like morning quarter thing', 'tell like morning quarter thing wrong', 'like', 'like morning', 'like morning quarter', 'like morning quarter thing', 'like morning quarter thing wrong', 'morning', 'morning quarter', 'morning quarter thing', 'morning quarter thing wrong', 'quarter', 'quarter thing', 'quarter thing wrong', 'thing', 'thing wrong', 'wrong']",1,0,0,0.064516129032258,0.0
102123,Crown feels fine.,0,feel fine,"['feel', 'feel fine', 'fine']",0,0,1,0.3333333333333333,0.0
64486,I enjoyed his way of explaining things and he answered all my questions.,0,enjoy way explain thing answer question,"['enjoy', 'enjoy way', 'enjoy way explain', 'enjoy way explain thing', 'enjoy way explain thing answer', 'enjoy way explain thing answer question', 'way', 'way explain', 'way explain thing', 'way explain thing answer', 'way explain thing answer question', 'explain', 'explain thing', 'explain thing answer', 'explain thing answer question', 'thing', 'thing answer', 'thing answer question', 'answer', 'answer question', 'question']",1,0,0,0.0833333333333333,0.0
