commentId,comment,classification,comment_processed,word_phrase_list,ask,ask question,question,question question,question answer,answer,answer single,single,similarity_score,regression_weight
145326,I called the office to set up an appointment and no on answered the phone so I left a message.,1,call office set appointment no answer phone leave message,"['call', 'call office', 'call office set', 'call office set appointment', 'call office set appointment no', 'call office set appointment no answer', 'call office set appointment no answer phone', 'call office set appointment no answer phone leave', 'call office set appointment no answer phone leave message', 'office', 'office set', 'office set appointment', 'office set appointment no', 'office set appointment no answer', 'office set appointment no answer phone', 'office set appointment no answer phone leave', 'office set appointment no answer phone leave message', 'set', 'set appointment', 'set appointment no', 'set appointment no answer', 'set appointment no answer phone', 'set appointment no answer phone leave', 'set appointment no answer phone leave message', 'appointment', 'appointment no', 'appointment no answer', 'appointment no answer phone', 'appointment no answer phone leave', 'appointment no answer phone leave message', 'no', 'no answer', 'no answer phone', 'no answer phone leave', 'no answer phone leave message', 'answer', 'answer phone', 'answer phone leave', 'answer phone leave message', 'phone', 'phone leave', 'phone leave message', 'leave', 'leave message', 'message']",0,0,0,0,0,1,0,0,0.0333333333333333,0.0
115231,"He listened to my questions, gave honest answers, made sure we were on the same page,",0,listen question give honest answer sure page,"['listen', 'listen question', 'listen question give', 'listen question give honest', 'listen question give honest answer', 'listen question give honest answer sure', 'listen question give honest answer sure page', 'question', 'question give', 'question give honest', 'question give honest answer', 'question give honest answer sure', 'question give honest answer sure page', 'give', 'give honest', 'give honest answer', 'give honest answer sure', 'give honest answer sure page', 'honest', 'honest answer', 'honest answer sure', 'honest answer sure page', 'answer', 'answer sure', 'answer sure page', 'sure', 'sure page', 'page']",0,0,1,0,0,1,0,0,0.0930232558139534,0.0
62793,"He is very personable, he listens and he asks me questions.",0,personal listen ask question,"['personal', 'personal listen', 'personal listen ask', 'personal listen ask question', 'listen', 'listen ask', 'listen ask question', 'ask', 'ask question', 'question']",1,1,1,0,0,0,0,0,0.24,0.0
110577,Cristina is the best nurse a person could ask for.,0,good nurse person ask,"['good', 'good nurse', 'good nurse person', 'good nurse person ask', 'nurse', 'nurse person', 'nurse person ask', 'person', 'person ask', 'ask']",1,0,0,0,0,0,0,0,0.08,0.0
66365,He asks all of the right questions.,0,ask right question,"['ask', 'ask right', 'ask right question', 'right', 'right question', 'question']",1,0,1,0,0,0,0,0,0.1904761904761904,0.0
143329,They are always so comprehensive in answering my many questions and running appropriate tests until they feel they have the analysis they need.,0,comprehensive answer question run appropriate test feel analysis need,"['comprehensive', 'comprehensive answer', 'comprehensive answer question', 'comprehensive answer question run', 'comprehensive answer question run appropriate', 'comprehensive answer question run appropriate test', 'comprehensive answer question run appropriate test feel', 'comprehensive answer question run appropriate test feel analysis', 'comprehensive answer question run appropriate test feel analysis need', 'answer', 'answer question', 'answer question run', 'answer question run appropriate', 'answer question run appropriate test', 'answer question run appropriate test feel', 'answer question run appropriate test feel analysis', 'answer question run appropriate test feel analysis need', 'question', 'question run', 'question run appropriate', 'question run appropriate test', 'question run appropriate test feel', 'question run appropriate test feel analysis', 'question run appropriate test feel analysis need', 'run', 'run appropriate', 'run appropriate test', 'run appropriate test feel', 'run appropriate test feel analysis', 'run appropriate test feel analysis need', 'appropriate', 'appropriate test', 'appropriate test feel', 'appropriate test feel analysis', 'appropriate test feel analysis need', 'test', 'test feel', 'test feel analysis', 'test feel analysis need', 'feel', 'feel analysis', 'feel analysis need', 'analysis', 'analysis need', 'need']",0,0,1,0,0,1,0,0,0.0666666666666666,0.0
97862,"Many times, she does not answer my questions,",1,time not answer question,"['time', 'time not', 'time not answer', 'time not answer question', 'not', 'not answer', 'not answer question', 'answer', 'answer question', 'question']",0,0,1,0,0,1,0,0,0.16,0.0
150980,because they dont bother to follow up with you when blood work is done or answer their phone calls.,1,bother follow blood work answer phone call,"['bother', 'bother follow', 'bother follow blood', 'bother follow blood work', 'bother follow blood work answer', 'bother follow blood work answer phone', 'bother follow blood work answer phone call', 'follow', 'follow blood', 'follow blood work', 'follow blood work answer', 'follow blood work answer phone', 'follow blood work answer phone call', 'blood', 'blood work', 'blood work answer', 'blood work answer phone', 'blood work answer phone call', 'work', 'work answer', 'work answer phone', 'work answer phone call', 'answer', 'answer phone', 'answer phone call', 'phone', 'phone call', 'call']",0,0,0,0,0,1,0,0,0.0465116279069767,0.0
120246,He asked questions and did listen giving me a chance to speak and ask questions.,0,ask question listen give chance speak ask question,"['ask', 'ask question', 'ask question listen', 'ask question listen give', 'ask question listen give chance', 'ask question listen give chance speak', 'ask question listen give chance speak ask', 'ask question listen give chance speak ask question', 'question', 'question listen', 'question listen give', 'question listen give chance', 'question listen give chance speak', 'question listen give chance speak ask', 'question listen give chance speak ask question', 'listen', 'listen give', 'listen give chance', 'listen give chance speak', 'listen give chance speak ask', 'listen give chance speak ask question', 'give', 'give chance', 'give chance speak', 'give chance speak ask', 'give chance speak ask question', 'chance', 'chance speak', 'chance speak ask', 'chance speak ask question', 'speak', 'speak ask', 'speak ask question', 'ask', 'ask question', 'question']",1,1,1,0,0,0,0,0,0.1176470588235294,0.0
169296,I've had so many compliments from friends co-workers and family asking what Ive done different.,0,compliment friend worker family ask different,"['compliment', 'compliment friend', 'compliment friend worker', 'compliment friend worker family', 'compliment friend worker family ask', 'compliment friend worker family ask different', 'friend', 'friend worker', 'friend worker family', 'friend worker family ask', 'friend worker family ask different', 'worker', 'worker family', 'worker family ask', 'worker family ask different', 'family', 'family ask', 'family ask different', 'ask', 'ask different', 'different']",1,0,0,0,0,0,0,0,0.0555555555555555,0.0
86237,"If you have concerns, dr will personally call you, whether at the office or from his home to assure that your questions are answered",0,concern dr personally office home assure question answer,"['concern', 'concern dr', 'concern dr personally', 'concern dr personally office', 'concern dr personally office home', 'concern dr personally office home assure', 'concern dr personally office home assure question', 'concern dr personally office home assure question answer', 'dr', 'dr personally', 'dr personally office', 'dr personally office home', 'dr personally office home assure', 'dr personally office home assure question', 'dr personally office home assure question answer', 'personally', 'personally office', 'personally office home', 'personally office home assure', 'personally office home assure question', 'personally office home assure question answer', 'office', 'office home', 'office home assure', 'office home assure question', 'office home assure question answer', 'home', 'home assure', 'home assure question', 'home assure question answer', 'assure', 'assure question', 'assure question answer', 'question', 'question answer', 'answer']",0,0,1,0,1,1,0,0,0.1176470588235294,0.0
