commentId,comment,classification,comment_processed,word_phrase_list,thank,include,include susan,susan,susan walk,walk,similarity_score,regression_weight
137301,I can put weight on my feet which I could not do before and walking short distances.,0,weight foot not walk short distance,"['weight', 'weight foot', 'weight foot not', 'weight foot not walk', 'weight foot not walk short', 'weight foot not walk short distance', 'foot', 'foot not', 'foot not walk', 'foot not walk short', 'foot not walk short distance', 'not', 'not walk', 'not walk short', 'not walk short distance', 'walk', 'walk short', 'walk short distance', 'short', 'short distance', 'distance']",0,0,0,0,0,1,0.064516129032258,0.0
141004,Thank you to Alma for being patient with me and my bad hearing.,0,thank alma patient bad hearing,"['thank', 'thank alma', 'thank alma patient', 'thank alma patient bad', 'thank alma patient bad hearing', 'alma', 'alma patient', 'alma patient bad', 'alma patient bad hearing', 'patient', 'patient bad', 'patient bad hearing', 'bad', 'bad hearing', 'hearing']",1,0,0,0,0,0,0.08,0.0
168111,Walked off during my questions.,1,walk question,"['walk', 'walk question', 'question']",0,0,0,0,0,1,0.1538461538461538,0.0
88803,"Thank You! - Beverly Hills, CA.",0,thank,['thank'],1,0,0,0,0,0,0.1818181818181818,0.0
74459,"The whole staff was nice and friendly, the atmosphere was relaxed when I walked in, the front desk woman with the dark hair was wonderful!",0,staff nice friendly atmosphere relax walk desk woman dark hair fantastic,"['staff', 'staff nice', 'staff nice friendly', 'staff nice friendly atmosphere', 'staff nice friendly atmosphere relax', 'staff nice friendly atmosphere relax walk', 'staff nice friendly atmosphere relax walk desk', 'staff nice friendly atmosphere relax walk desk woman', 'staff nice friendly atmosphere relax walk desk woman dark', 'staff nice friendly atmosphere relax walk desk woman dark hair', 'staff nice friendly atmosphere relax walk desk woman dark hair fantastic', 'nice', 'nice friendly', 'nice friendly atmosphere', 'nice friendly atmosphere relax', 'nice friendly atmosphere relax walk', 'nice friendly atmosphere relax walk desk', 'nice friendly atmosphere relax walk desk woman', 'nice friendly atmosphere relax walk desk woman dark', 'nice friendly atmosphere relax walk desk woman dark hair', 'nice friendly atmosphere relax walk desk woman dark hair fantastic', 'friendly', 'friendly atmosphere', 'friendly atmosphere relax', 'friendly atmosphere relax walk', 'friendly atmosphere relax walk desk', 'friendly atmosphere relax walk desk woman', 'friendly atmosphere relax walk desk woman dark', 'friendly atmosphere relax walk desk woman dark hair', 'friendly atmosphere relax walk desk woman dark hair fantastic', 'atmosphere', 'atmosphere relax', 'atmosphere relax walk', 'atmosphere relax walk desk', 'atmosphere relax walk desk woman', 'atmosphere relax walk desk woman dark', 'atmosphere relax walk desk woman dark hair', 'atmosphere relax walk desk woman dark hair fantastic', 'relax', 'relax walk', 'relax walk desk', 'relax walk desk woman', 'relax walk desk woman dark', 'relax walk desk woman dark hair', 'relax walk desk woman dark hair fantastic', 'walk', 'walk desk', 'walk desk woman', 'walk desk woman dark', 'walk desk woman dark hair', 'walk desk woman dark hair fantastic', 'desk', 'desk woman', 'desk woman dark', 'desk woman dark hair', 'desk woman dark hair fantastic', 'woman', 'woman dark', 'woman dark hair', 'woman dark hair fantastic', 'dark', 'dark hair', 'dark hair fantastic', 'hair', 'hair fantastic', 'fantastic']",0,0,0,0,0,1,0.0263157894736842,0.0
77514,I can say nothing more than Thank You.,0,thank,['thank'],1,0,0,0,0,0,0.1818181818181818,0.0
160866,"I work in health care (providing direct patient care) and was able to return at 100% physical capability, including lifting.",0,work health care provide direct patient care able return physical capability include lift,"['work', 'work health', 'work health care', 'work health care provide', 'work health care provide direct', 'work health care provide direct patient', 'work health care provide direct patient care', 'work health care provide direct patient care able', 'work health care provide direct patient care able return', 'work health care provide direct patient care able return physical', 'work health care provide direct patient care able return physical capability', 'work health care provide direct patient care able return physical capability include', 'work health care provide direct patient care able return physical capability include lift', 'health', 'health care', 'health care provide', 'health care provide direct', 'health care provide direct patient', 'health care provide direct patient care', 'health care provide direct patient care able', 'health care provide direct patient care able return', 'health care provide direct patient care able return physical', 'health care provide direct patient care able return physical capability', 'health care provide direct patient care able return physical capability include', 'health care provide direct patient care able return physical capability include lift', 'care', 'care provide', 'care provide direct', 'care provide direct patient', 'care provide direct patient care', 'care provide direct patient care able', 'care provide direct patient care able return', 'care provide direct patient care able return physical', 'care provide direct patient care able return physical capability', 'care provide direct patient care able return physical capability include', 'care provide direct patient care able return physical capability include lift', 'provide', 'provide direct', 'provide direct patient', 'provide direct patient care', 'provide direct patient care able', 'provide direct patient care able return', 'provide direct patient care able return physical', 'provide direct patient care able return physical capability', 'provide direct patient care able return physical capability include', 'provide direct patient care able return physical capability include lift', 'direct', 'direct patient', 'direct patient care', 'direct patient care able', 'direct patient care able return', 'direct patient care able return physical', 'direct patient care able return physical capability', 'direct patient care able return physical capability include', 'direct patient care able return physical capability include lift', 'patient', 'patient care', 'patient care able', 'patient care able return', 'patient care able return physical', 'patient care able return physical capability', 'patient care able return physical capability include', 'patient care able return physical capability include lift', 'care', 'care able', 'care able return', 'care able return physical', 'care able return physical capability', 'care able return physical capability include', 'care able return physical capability include lift', 'able', 'able return', 'able return physical', 'able return physical capability', 'able return physical capability include', 'able return physical capability include lift', 'return', 'return physical', 'return physical capability', 'return physical capability include', 'return physical capability include lift', 'physical', 'physical capability', 'physical capability include', 'physical capability include lift', 'capability', 'capability include', 'capability include lift', 'include', 'include lift', 'lift']",0,1,0,0,0,0,0.0198019801980198,0.0
92623,"Also, the day of surgery, I had to walk into the operating room and it was freezing in their and it looked shabby",1,surgery walk operate room freeze look shabby,"['surgery', 'surgery walk', 'surgery walk operate', 'surgery walk operate room', 'surgery walk operate room freeze', 'surgery walk operate room freeze look', 'surgery walk operate room freeze look shabby', 'walk', 'walk operate', 'walk operate room', 'walk operate room freeze', 'walk operate room freeze look', 'walk operate room freeze look shabby', 'operate', 'operate room', 'operate room freeze', 'operate room freeze look', 'operate room freeze look shabby', 'room', 'room freeze', 'room freeze look', 'room freeze look shabby', 'freeze', 'freeze look', 'freeze look shabby', 'look', 'look shabby', 'shabby']",0,0,0,0,0,1,0.0526315789473684,0.0
116055,You pay $150 just to speak to him for 20 minutes including added wait time which you shouldn't have in the first place.,1,pay speak include add wait time place,"['pay', 'pay speak', 'pay speak include', 'pay speak include add', 'pay speak include add wait', 'pay speak include add wait time', 'pay speak include add wait time place', 'speak', 'speak include', 'speak include add', 'speak include add wait', 'speak include add wait time', 'speak include add wait time place', 'include', 'include add', 'include add wait', 'include add wait time', 'include add wait time place', 'add', 'add wait', 'add wait time', 'add wait time place', 'wait', 'wait time', 'wait time place', 'time', 'time place', 'place']",0,1,0,0,0,0,0.0526315789473684,0.0
77309,Thank you for caring enough to stay past the time to leave and working me into your schedule.,0,thank dare stay past time leave work schedule,"['thank', 'thank dare', 'thank dare stay', 'thank dare stay past', 'thank dare stay past time', 'thank dare stay past time leave', 'thank dare stay past time leave work', 'thank dare stay past time leave work schedule', 'dare', 'dare stay', 'dare stay past', 'dare stay past time', 'dare stay past time leave', 'dare stay past time leave work', 'dare stay past time leave work schedule', 'stay', 'stay past', 'stay past time', 'stay past time leave', 'stay past time leave work', 'stay past time leave work schedule', 'past', 'past time', 'past time leave', 'past time leave work', 'past time leave work schedule', 'time', 'time leave', 'time leave work', 'time leave work schedule', 'leave', 'leave work', 'leave work schedule', 'work', 'work schedule', 'schedule']",1,0,0,0,0,0,0.0434782608695652,0.0
152908,and are walking around half naked next to a law firm with men that stare at you the whole time.,1,walk half naked law firm man stare time,"['walk', 'walk half', 'walk half naked', 'walk half naked law', 'walk half naked law firm', 'walk half naked law firm man', 'walk half naked law firm man stare', 'walk half naked law firm man stare time', 'half', 'half naked', 'half naked law', 'half naked law firm', 'half naked law firm man', 'half naked law firm man stare', 'half naked law firm man stare time', 'naked', 'naked law', 'naked law firm', 'naked law firm man', 'naked law firm man stare', 'naked law firm man stare time', 'law', 'law firm', 'law firm man', 'law firm man stare', 'law firm man stare time', 'firm', 'firm man', 'firm man stare', 'firm man stare time', 'man', 'man stare', 'man stare time', 'stare', 'stare time', 'time']",0,0,0,0,0,1,0.0434782608695652,0.0
