commentId,comment,classification,comment_processed,word_phrase_list,concern,concern acknowledge,acknowledge,similarity_score
71234,he was always in a hurry and barely gave me time to talk or address any of my concerns.,1,hurry barely give time talk address concern,"['hurry', 'hurry barely', 'hurry barely give', 'hurry barely give time', 'hurry barely give time talk', 'hurry barely give time talk address', 'hurry barely give time talk address concern', 'barely', 'barely give', 'barely give time', 'barely give time talk', 'barely give time talk address', 'barely give time talk address concern', 'give', 'give time', 'give time talk', 'give time talk address', 'give time talk address concern', 'time', 'time talk', 'time talk address', 'time talk address concern', 'talk', 'talk address', 'talk address concern', 'address', 'address concern', 'concern']",1,0,0,0.5
127443,They keep in contact through health loop after you go home and answer all your questions and concerns.,0,contact health loop home answer question concern,"['contact', 'contact health', 'contact health loop', 'contact health loop home', 'contact health loop home answer', 'contact health loop home answer question', 'contact health loop home answer question concern', 'health', 'health loop', 'health loop home', 'health loop home answer', 'health loop home answer question', 'health loop home answer question concern', 'loop', 'loop home', 'loop home answer', 'loop home answer question', 'loop home answer question concern', 'home', 'home answer', 'home answer question', 'home answer question concern', 'answer', 'answer question', 'answer question concern', 'question', 'question concern', 'concern']",1,0,0,0.5
142710,"Always willing to listen to my questions and concerns,",0,willing listen question concern,"['willing', 'willing listen', 'willing listen question', 'willing listen question concern', 'listen', 'listen question', 'listen question concern', 'question', 'question concern', 'concern']",1,0,0,0.5
159513,"When I had any questions or concerns I would address them through their patient portal, and I would receive a response almost immediately.",0,question concern address patient portal receive response immediately,"['question', 'question concern', 'question concern address', 'question concern address patient', 'question concern address patient portal', 'question concern address patient portal receive', 'question concern address patient portal receive response', 'question concern address patient portal receive response immediately', 'concern', 'concern address', 'concern address patient', 'concern address patient portal', 'concern address patient portal receive', 'concern address patient portal receive response', 'concern address patient portal receive response immediately', 'address', 'address patient', 'address patient portal', 'address patient portal receive', 'address patient portal receive response', 'address patient portal receive response immediately', 'patient', 'patient portal', 'patient portal receive', 'patient portal receive response', 'patient portal receive response immediately', 'portal', 'portal receive', 'portal receive response', 'portal receive response immediately', 'receive', 'receive response', 'receive response immediately', 'response', 'response immediately', 'immediately']",1,0,0,0.5
156038,I expressed concerns about the blepharoplasty results of my right eye.,0,express concern blepharoplasty result right eye,"['express', 'express concern', 'express concern blepharoplasty', 'express concern blepharoplasty result', 'express concern blepharoplasty result right', 'express concern blepharoplasty result right eye', 'concern', 'concern blepharoplasty', 'concern blepharoplasty result', 'concern blepharoplasty result right', 'concern blepharoplasty result right eye', 'blepharoplasty', 'blepharoplasty result', 'blepharoplasty result right', 'blepharoplasty result right eye', 'result', 'result right', 'result right eye', 'right', 'right eye', 'eye']",1,0,0,0.5
96803,"We appreciate your time and patience in all of our concers, especially as busy as you",0,appreciate time patience concern especially busy,"['appreciate', 'appreciate time', 'appreciate time patience', 'appreciate time patience concern', 'appreciate time patience concern especially', 'appreciate time patience concern especially busy', 'time', 'time patience', 'time patience concern', 'time patience concern especially', 'time patience concern especially busy', 'patience', 'patience concern', 'patience concern especially', 'patience concern especially busy', 'concern', 'concern especially', 'concern especially busy', 'especially', 'especially busy', 'busy']",1,0,0,0.5
77168,He listens to our concerns and I do not feel he over treats.,0,listen concern feel treat,"['listen', 'listen concern', 'listen concern feel', 'listen concern feel treat', 'concern', 'concern feel', 'concern feel treat', 'feel', 'feel treat', 'treat']",1,0,0,0.5
115382,Thanks for listening to my concerns about procedures.,0,thanks listen concern procedure,"['thanks', 'thanks listen', 'thanks listen concern', 'thanks listen concern procedure', 'listen', 'listen concern', 'listen concern procedure', 'concern', 'concern procedure', 'procedure']",1,0,0,0.5
188698,un-returned phone call post surgery after a concern was reported).,1,return phone post surgery concern report,"['return', 'return phone', 'return phone post', 'return phone post surgery', 'return phone post surgery concern', 'return phone post surgery concern report', 'phone', 'phone post', 'phone post surgery', 'phone post surgery concern', 'phone post surgery concern report', 'post', 'post surgery', 'post surgery concern', 'post surgery concern report', 'surgery', 'surgery concern', 'surgery concern report', 'concern', 'concern report', 'report']",1,0,0,0.5
65339,His attitude and his attention to details concerning my health,0,attitude attention detail concern health,"['attitude', 'attitude attention', 'attitude attention detail', 'attitude attention detail concern', 'attitude attention detail concern health', 'attention', 'attention detail', 'attention detail concern', 'attention detail concern health', 'detail', 'detail concern', 'detail concern health', 'concern', 'concern health', 'health']",1,0,0,0.5
66713,She remembered my concerns,0,remember concern,"['remember', 'remember concern', 'concern']",1,0,0,0.5
