commentId,comment,classification,comment_processed,word_phrase_list,regret,regret trust,regret trust procedure,trust,trust procedure,procedure,similarity_score
184355,she was gentle because after the procedure I only felt mild cramps nothing too crazy!,0,gentle procedure feel mild cramp crazy,"['gentle', 'gentle procedure', 'gentle procedure feel', 'gentle procedure feel mild', 'gentle procedure feel mild cramp', 'gentle procedure feel mild cramp crazy', 'procedure', 'procedure feel', 'procedure feel mild', 'procedure feel mild cramp', 'procedure feel mild cramp crazy', 'feel', 'feel mild', 'feel mild cramp', 'feel mild cramp crazy', 'mild', 'mild cramp', 'mild cramp crazy', 'cramp', 'cramp crazy', 'crazy']",0,0,0,0,0,1,0.2857142857142857
188736,"I am really bad at names, but, Dr.Florez, Diane and the others that worked with me made the entire procedure comfortable.",0,bad name work entire procedure comfortable,"['bad', 'bad name', 'bad name work', 'bad name work entire', 'bad name work entire procedure', 'bad name work entire procedure comfortable', 'name', 'name work', 'name work entire', 'name work entire procedure', 'name work entire procedure comfortable', 'work', 'work entire', 'work entire procedure', 'work entire procedure comfortable', 'entire', 'entire procedure', 'entire procedure comfortable', 'procedure', 'procedure comfortable', 'comfortable']",0,0,0,0,0,1,0.2857142857142857
123519,"I ultimately trusted Dr. T to make the final decision during surgery, and he chose the perfect sized implants",0,ultimately trust dr t final decision surgery choose perfect size plant,"['ultimately', 'ultimately trust', 'ultimately trust dr', 'ultimately trust dr t', 'ultimately trust dr t final', 'ultimately trust dr t final decision', 'ultimately trust dr t final decision surgery', 'ultimately trust dr t final decision surgery choose', 'ultimately trust dr t final decision surgery choose perfect', 'ultimately trust dr t final decision surgery choose perfect size', 'ultimately trust dr t final decision surgery choose perfect size plant', 'trust', 'trust dr', 'trust dr t', 'trust dr t final', 'trust dr t final decision', 'trust dr t final decision surgery', 'trust dr t final decision surgery choose', 'trust dr t final decision surgery choose perfect', 'trust dr t final decision surgery choose perfect size', 'trust dr t final decision surgery choose perfect size plant', 'dr', 'dr t', 'dr t final', 'dr t final decision', 'dr t final decision surgery', 'dr t final decision surgery choose', 'dr t final decision surgery choose perfect', 'dr t final decision surgery choose perfect size', 'dr t final decision surgery choose perfect size plant', 't', 't final', 't final decision', 't final decision surgery', 't final decision surgery choose', 't final decision surgery choose perfect', 't final decision surgery choose perfect size', 't final decision surgery choose perfect size plant', 'final', 'final decision', 'final decision surgery', 'final decision surgery choose', 'final decision surgery choose perfect', 'final decision surgery choose perfect size', 'final decision surgery choose perfect size plant', 'decision', 'decision surgery', 'decision surgery choose', 'decision surgery choose perfect', 'decision surgery choose perfect size', 'decision surgery choose perfect size plant', 'surgery', 'surgery choose', 'surgery choose perfect', 'surgery choose perfect size', 'surgery choose perfect size plant', 'choose', 'choose perfect', 'choose perfect size', 'choose perfect size plant', 'perfect', 'perfect size', 'perfect size plant', 'size', 'size plant', 'plant']",0,0,0,1,0,0,0.2857142857142857
138255,Would recommend him for any nerve procedure.,0,recommend nerve procedure,"['recommend', 'recommend nerve', 'recommend nerve procedure', 'nerve', 'nerve procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
95364,"for 30 years and, after just a couple hour procedure and a few days of recovery, it finally looked like a normal nose.",0,procedure recovery finally look like normal nose,"['procedure', 'procedure recovery', 'procedure recovery finally', 'procedure recovery finally look', 'procedure recovery finally look like', 'procedure recovery finally look like normal', 'procedure recovery finally look like normal nose', 'recovery', 'recovery finally', 'recovery finally look', 'recovery finally look like', 'recovery finally look like normal', 'recovery finally look like normal nose', 'finally', 'finally look', 'finally look like', 'finally look like normal', 'finally look like normal nose', 'look', 'look like', 'look like normal', 'look like normal nose', 'like', 'like normal', 'like normal nose', 'normal', 'normal nose', 'nose']",0,0,0,0,0,1,0.2857142857142857
105715,"Who would imagine a healthy, happy, active person ending up a life from a scam medical procedure?",1,imagine healthy happy active person end life scar medical procedure,"['imagine', 'imagine healthy', 'imagine healthy happy', 'imagine healthy happy active', 'imagine healthy happy active person', 'imagine healthy happy active person end', 'imagine healthy happy active person end life', 'imagine healthy happy active person end life scar', 'imagine healthy happy active person end life scar medical', 'imagine healthy happy active person end life scar medical procedure', 'healthy', 'healthy happy', 'healthy happy active', 'healthy happy active person', 'healthy happy active person end', 'healthy happy active person end life', 'healthy happy active person end life scar', 'healthy happy active person end life scar medical', 'healthy happy active person end life scar medical procedure', 'happy', 'happy active', 'happy active person', 'happy active person end', 'happy active person end life', 'happy active person end life scar', 'happy active person end life scar medical', 'happy active person end life scar medical procedure', 'active', 'active person', 'active person end', 'active person end life', 'active person end life scar', 'active person end life scar medical', 'active person end life scar medical procedure', 'person', 'person end', 'person end life', 'person end life scar', 'person end life scar medical', 'person end life scar medical procedure', 'end', 'end life', 'end life scar', 'end life scar medical', 'end life scar medical procedure', 'life', 'life scar', 'life scar medical', 'life scar medical procedure', 'scar', 'scar medical', 'scar medical procedure', 'medical', 'medical procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
90719,The doctor seemed extremely knowledgeable of the procedure that I was going to have.,0,doctor extremely knowledgeable procedure go,"['doctor', 'doctor extremely', 'doctor extremely knowledgeable', 'doctor extremely knowledgeable procedure', 'doctor extremely knowledgeable procedure go', 'extremely', 'extremely knowledgeable', 'extremely knowledgeable procedure', 'extremely knowledgeable procedure go', 'knowledgeable', 'knowledgeable procedure', 'knowledgeable procedure go', 'procedure', 'procedure go', 'go']",0,0,0,0,0,1,0.2857142857142857
158890,"Finding a surgeon you can trust is most of the battle, and I found one!",0,find surgeon trust battle find,"['find', 'find surgeon', 'find surgeon trust', 'find surgeon trust battle', 'find surgeon trust battle find', 'surgeon', 'surgeon trust', 'surgeon trust battle', 'surgeon trust battle find', 'trust', 'trust battle', 'trust battle find', 'battle', 'battle find', 'find']",0,0,0,1,0,0,0.2857142857142857
145460,I wouldn?t trust any other surgeon.,0,trust surgeon,"['trust', 'trust surgeon', 'surgeon']",0,0,0,1,0,0,0.2857142857142857
120889,"His staff and him educate you thoroughly on the procedure you choose, the technique he uses and your entire healing process.",0,staff educate thoroughly procedure choose technique u entire heal process,"['staff', 'staff educate', 'staff educate thoroughly', 'staff educate thoroughly procedure', 'staff educate thoroughly procedure choose', 'staff educate thoroughly procedure choose technique', 'staff educate thoroughly procedure choose technique u', 'staff educate thoroughly procedure choose technique u entire', 'staff educate thoroughly procedure choose technique u entire heal', 'staff educate thoroughly procedure choose technique u entire heal process', 'educate', 'educate thoroughly', 'educate thoroughly procedure', 'educate thoroughly procedure choose', 'educate thoroughly procedure choose technique', 'educate thoroughly procedure choose technique u', 'educate thoroughly procedure choose technique u entire', 'educate thoroughly procedure choose technique u entire heal', 'educate thoroughly procedure choose technique u entire heal process', 'thoroughly', 'thoroughly procedure', 'thoroughly procedure choose', 'thoroughly procedure choose technique', 'thoroughly procedure choose technique u', 'thoroughly procedure choose technique u entire', 'thoroughly procedure choose technique u entire heal', 'thoroughly procedure choose technique u entire heal process', 'procedure', 'procedure choose', 'procedure choose technique', 'procedure choose technique u', 'procedure choose technique u entire', 'procedure choose technique u entire heal', 'procedure choose technique u entire heal process', 'choose', 'choose technique', 'choose technique u', 'choose technique u entire', 'choose technique u entire heal', 'choose technique u entire heal process', 'technique', 'technique u', 'technique u entire', 'technique u entire heal', 'technique u entire heal process', 'u', 'u entire', 'u entire heal', 'u entire heal process', 'entire', 'entire heal', 'entire heal process', 'heal', 'heal process', 'process']",0,0,0,0,0,1,0.2857142857142857
