commentId,comment,classification,comment_processed,word_phrase_list,deal,deal staff,staff,similarity_score
142406,Staff is very helpful and understanding to meet our needs and expectations.,0,staff helpful understanding meet need expectation,"['staff', 'staff helpful', 'staff helpful understanding', 'staff helpful understanding meet', 'staff helpful understanding meet need', 'staff helpful understanding meet need expectation', 'helpful', 'helpful understanding', 'helpful understanding meet', 'helpful understanding meet need', 'helpful understanding meet need expectation', 'understanding', 'understanding meet', 'understanding meet need', 'understanding meet need expectation', 'meet', 'meet need', 'meet need expectation', 'need', 'need expectation', 'expectation']",0,0,1,0.5
141536,The staff at the hospital was so comforting and encouraging.,0,staff hospital comfort encourage,"['staff', 'staff hospital', 'staff hospital comfort', 'staff hospital comfort encourage', 'hospital', 'hospital comfort', 'hospital comfort encourage', 'comfort', 'comfort encourage', 'encourage']",0,0,1,0.5
77386,The nursing staff was great pre and post surgery.,0,nurse staff great pre post surgery,"['nurse', 'nurse staff', 'nurse staff great', 'nurse staff great pre', 'nurse staff great pre post', 'nurse staff great pre post surgery', 'staff', 'staff great', 'staff great pre', 'staff great pre post', 'staff great pre post surgery', 'great', 'great pre', 'great pre post', 'great pre post surgery', 'pre', 'pre post', 'pre post surgery', 'post', 'post surgery', 'surgery']",0,0,1,0.5
152293,One could feel the camaraderie among the staff members.,0,feel chumminess staff member,"['feel', 'feel chumminess', 'feel chumminess staff', 'feel chumminess staff member', 'chumminess', 'chumminess staff', 'chumminess staff member', 'staff', 'staff member', 'member']",0,0,1,0.5
67591,Huge confidence in staff.,0,huge confidence staff,"['huge', 'huge confidence', 'huge confidence staff', 'confidence', 'confidence staff', 'staff']",0,0,1,0.5
138772,"The staff is professional, friendly, polite and very helpful both in person and on the phone.",0,staff professional friendly polite helpful person phone,"['staff', 'staff professional', 'staff professional friendly', 'staff professional friendly polite', 'staff professional friendly polite helpful', 'staff professional friendly polite helpful person', 'staff professional friendly polite helpful person phone', 'professional', 'professional friendly', 'professional friendly polite', 'professional friendly polite helpful', 'professional friendly polite helpful person', 'professional friendly polite helpful person phone', 'friendly', 'friendly polite', 'friendly polite helpful', 'friendly polite helpful person', 'friendly polite helpful person phone', 'polite', 'polite helpful', 'polite helpful person', 'polite helpful person phone', 'helpful', 'helpful person', 'helpful person phone', 'person', 'person phone', 'phone']",0,0,1,0.5
70705,"I will say that most of the nurses and staff there are wonderful, just not this doctor.",0,nurse staff fantastic doctor,"['nurse', 'nurse staff', 'nurse staff fantastic', 'nurse staff fantastic doctor', 'staff', 'staff fantastic', 'staff fantastic doctor', 'fantastic', 'fantastic doctor', 'doctor']",0,0,1,0.5
186761,"Everyone from the office staff, techs, hygienist, dentists and Dr Ignatowitcz are all top notch.",0,office staff tear hygienic dentist notch,"['office', 'office staff', 'office staff tear', 'office staff tear hygienic', 'office staff tear hygienic dentist', 'office staff tear hygienic dentist notch', 'staff', 'staff tear', 'staff tear hygienic', 'staff tear hygienic dentist', 'staff tear hygienic dentist notch', 'tear', 'tear hygienic', 'tear hygienic dentist', 'tear hygienic dentist notch', 'hygienic', 'hygienic dentist', 'hygienic dentist notch', 'dentist', 'dentist notch', 'notch']",0,0,1,0.5
153267,from there with an awful results due to the inexperience level of the staff.,1,awful result inexperience level staff,"['awful', 'awful result', 'awful result inexperience', 'awful result inexperience level', 'awful result inexperience level staff', 'result', 'result inexperience', 'result inexperience level', 'result inexperience level staff', 'inexperience', 'inexperience level', 'inexperience level staff', 'level', 'level staff', 'staff']",0,0,1,0.5
67922,The staff are always very friendly and always able to accommodate us with appointments for sick visits.,0,staff friendly able accommodate appointment sick visit,"['staff', 'staff friendly', 'staff friendly able', 'staff friendly able accommodate', 'staff friendly able accommodate appointment', 'staff friendly able accommodate appointment sick', 'staff friendly able accommodate appointment sick visit', 'friendly', 'friendly able', 'friendly able accommodate', 'friendly able accommodate appointment', 'friendly able accommodate appointment sick', 'friendly able accommodate appointment sick visit', 'able', 'able accommodate', 'able accommodate appointment', 'able accommodate appointment sick', 'able accommodate appointment sick visit', 'accommodate', 'accommodate appointment', 'accommodate appointment sick', 'accommodate appointment sick visit', 'appointment', 'appointment sick', 'appointment sick visit', 'sick', 'sick visit', 'visit']",0,0,1,0.5
87539,"he and his staff provided what is the most attentive, warmest",0,staff provide attentive warm,"['staff', 'staff provide', 'staff provide attentive', 'staff provide attentive warm', 'provide', 'provide attentive', 'provide attentive warm', 'attentive', 'attentive warm', 'warm']",0,0,1,0.5
123404,and am extremely happy with his work as well as his staff.,0,extremely happy work staff,"['extremely', 'extremely happy', 'extremely happy work', 'extremely happy work staff', 'happy', 'happy work', 'happy work staff', 'work', 'work staff', 'staff']",0,0,1,0.5
85279,also will offer suggestions of books to read pertaining to your specific issue your dealing with at the moment.,0,offer suggestion book read pertain specific issue deal moment,"['offer', 'offer suggestion', 'offer suggestion book', 'offer suggestion book read', 'offer suggestion book read pertain', 'offer suggestion book read pertain specific', 'offer suggestion book read pertain specific issue', 'offer suggestion book read pertain specific issue deal', 'offer suggestion book read pertain specific issue deal moment', 'suggestion', 'suggestion book', 'suggestion book read', 'suggestion book read pertain', 'suggestion book read pertain specific', 'suggestion book read pertain specific issue', 'suggestion book read pertain specific issue deal', 'suggestion book read pertain specific issue deal moment', 'book', 'book read', 'book read pertain', 'book read pertain specific', 'book read pertain specific issue', 'book read pertain specific issue deal', 'book read pertain specific issue deal moment', 'read', 'read pertain', 'read pertain specific', 'read pertain specific issue', 'read pertain specific issue deal', 'read pertain specific issue deal moment', 'pertain', 'pertain specific', 'pertain specific issue', 'pertain specific issue deal', 'pertain specific issue deal moment', 'specific', 'specific issue', 'specific issue deal', 'specific issue deal moment', 'issue', 'issue deal', 'issue deal moment', 'deal', 'deal moment', 'moment']",1,0,0,0.5
139713,"No pain, Whole staff and Dr. Tye were very helpful through the process, always made sure I was ok. Thank you again!!",0,pain staff dr helpful process sure ok thank,"['pain', 'pain staff', 'pain staff dr', 'pain staff dr helpful', 'pain staff dr helpful process', 'pain staff dr helpful process sure', 'pain staff dr helpful process sure ok', 'pain staff dr helpful process sure ok thank', 'staff', 'staff dr', 'staff dr helpful', 'staff dr helpful process', 'staff dr helpful process sure', 'staff dr helpful process sure ok', 'staff dr helpful process sure ok thank', 'dr', 'dr helpful', 'dr helpful process', 'dr helpful process sure', 'dr helpful process sure ok', 'dr helpful process sure ok thank', 'helpful', 'helpful process', 'helpful process sure', 'helpful process sure ok', 'helpful process sure ok thank', 'process', 'process sure', 'process sure ok', 'process sure ok thank', 'sure', 'sure ok', 'sure ok thank', 'ok', 'ok thank', 'thank']",0,0,1,0.5
