commentId,comment,classification,comment_processed,word_phrase_list,happily,happily recommend,recommend,canal,nose,nose job,job,similarity_score
135673,He is more concerned with what he can do for people having breast/butt implants or nose jobs than those that need his services,1,concerned people have breastbutt plant nose job need service,"['concerned', 'concerned people', 'concerned people have', 'concerned people have breastbutt', 'concerned people have breastbutt plant', 'concerned people have breastbutt plant nose', 'concerned people have breastbutt plant nose job', 'concerned people have breastbutt plant nose job need', 'concerned people have breastbutt plant nose job need service', 'people', 'people have', 'people have breastbutt', 'people have breastbutt plant', 'people have breastbutt plant nose', 'people have breastbutt plant nose job', 'people have breastbutt plant nose job need', 'people have breastbutt plant nose job need service', 'have', 'have breastbutt', 'have breastbutt plant', 'have breastbutt plant nose', 'have breastbutt plant nose job', 'have breastbutt plant nose job need', 'have breastbutt plant nose job need service', 'breastbutt', 'breastbutt plant', 'breastbutt plant nose', 'breastbutt plant nose job', 'breastbutt plant nose job need', 'breastbutt plant nose job need service', 'plant', 'plant nose', 'plant nose job', 'plant nose job need', 'plant nose job need service', 'nose', 'nose job', 'nose job need', 'nose job need service', 'job', 'job need', 'job need service', 'need', 'need service', 'service']",0,0,0,0,1,1,1,0.24590163934426226
188054,The only issues I've had were he recommended I try the microneedling procedure.,1,issue ve recommend try microneedling procedure,"['issue', 'issue ve', 'issue ve recommend', 'issue ve recommend try', 'issue ve recommend try microneedling', 'issue ve recommend try microneedling procedure', 've', 've recommend', 've recommend try', 've recommend try microneedling', 've recommend try microneedling procedure', 'recommend', 'recommend try', 'recommend try microneedling', 'recommend try microneedling procedure', 'try', 'try microneedling', 'try microneedling procedure', 'microneedling', 'microneedling procedure', 'procedure']",0,0,1,0,0,0,0,0.08196721311475409
97274,My nose turned out looking like lady Gaga's old nose.,1,nose turn look like lady wage old nose,"['nose', 'nose turn', 'nose turn look', 'nose turn look like', 'nose turn look like lady', 'nose turn look like lady wage', 'nose turn look like lady wage old', 'nose turn look like lady wage old nose', 'turn', 'turn look', 'turn look like', 'turn look like lady', 'turn look like lady wage', 'turn look like lady wage old', 'turn look like lady wage old nose', 'look', 'look like', 'look like lady', 'look like lady wage', 'look like lady wage old', 'look like lady wage old nose', 'like', 'like lady', 'like lady wage', 'like lady wage old', 'like lady wage old nose', 'lady', 'lady wage', 'lady wage old', 'lady wage old nose', 'wage', 'wage old', 'wage old nose', 'old', 'old nose', 'nose']",0,0,0,0,1,0,0,0.08196721311475409
85436,I flew out to NJ to see Dr. Joseph as he is the most experienced surgeon with Silikon refinement of rhinoplasty.,0,fly experience surgeon satiny refinement nose job,"['fly', 'fly experience', 'fly experience surgeon', 'fly experience surgeon satiny', 'fly experience surgeon satiny refinement', 'fly experience surgeon satiny refinement nose', 'fly experience surgeon satiny refinement nose job', 'experience', 'experience surgeon', 'experience surgeon satiny', 'experience surgeon satiny refinement', 'experience surgeon satiny refinement nose', 'experience surgeon satiny refinement nose job', 'surgeon', 'surgeon satiny', 'surgeon satiny refinement', 'surgeon satiny refinement nose', 'surgeon satiny refinement nose job', 'satiny', 'satiny refinement', 'satiny refinement nose', 'satiny refinement nose job', 'refinement', 'refinement nose', 'refinement nose job', 'nose', 'nose job', 'job']",0,0,0,0,1,1,1,0.24590163934426226
82882,I'd highly recommend Dr Khalil to my family,0,d highly recommend family,"['d', 'd highly', 'd highly recommend', 'd highly recommend family', 'highly', 'highly recommend', 'highly recommend family', 'recommend', 'recommend family', 'family']",0,0,1,0,0,0,0,0.08196721311475409
82592,unfortunate because they set me back now i have to find another recommended doctor,1,unfortunate set find recommend doctor,"['unfortunate', 'unfortunate set', 'unfortunate set find', 'unfortunate set find recommend', 'unfortunate set find recommend doctor', 'set', 'set find', 'set find recommend', 'set find recommend doctor', 'find', 'find recommend', 'find recommend doctor', 'recommend', 'recommend doctor', 'doctor']",0,0,1,0,0,0,0,0.08196721311475409
173455,"and you live on the Peninsula or even in the city, I highly recommend that you visit the Allergy and Asthma Clinic.",0,live peninsula city highly recommend visit clergy asthma clinic,"['live', 'live peninsula', 'live peninsula city', 'live peninsula city highly', 'live peninsula city highly recommend', 'live peninsula city highly recommend visit', 'live peninsula city highly recommend visit clergy', 'live peninsula city highly recommend visit clergy asthma', 'live peninsula city highly recommend visit clergy asthma clinic', 'peninsula', 'peninsula city', 'peninsula city highly', 'peninsula city highly recommend', 'peninsula city highly recommend visit', 'peninsula city highly recommend visit clergy', 'peninsula city highly recommend visit clergy asthma', 'peninsula city highly recommend visit clergy asthma clinic', 'city', 'city highly', 'city highly recommend', 'city highly recommend visit', 'city highly recommend visit clergy', 'city highly recommend visit clergy asthma', 'city highly recommend visit clergy asthma clinic', 'highly', 'highly recommend', 'highly recommend visit', 'highly recommend visit clergy', 'highly recommend visit clergy asthma', 'highly recommend visit clergy asthma clinic', 'recommend', 'recommend visit', 'recommend visit clergy', 'recommend visit clergy asthma', 'recommend visit clergy asthma clinic', 'visit', 'visit clergy', 'visit clergy asthma', 'visit clergy asthma clinic', 'clergy', 'clergy asthma', 'clergy asthma clinic', 'asthma', 'asthma clinic', 'clinic']",0,0,1,0,0,0,0,0.08196721311475409
147567,Not her job and she made it hers to help me.,0,job help,"['job', 'job help', 'help']",0,0,0,0,0,0,1,0.08196721311475409
159482,"I had been told I most likely needed a root canal, possible extraction (plus sedation for FILLINGS) only to find out..",1,tell likely need root canal possible extraction plus sedition fill find,"['tell', 'tell likely', 'tell likely need', 'tell likely need root', 'tell likely need root canal', 'tell likely need root canal possible', 'tell likely need root canal possible extraction', 'tell likely need root canal possible extraction plus', 'tell likely need root canal possible extraction plus sedition', 'tell likely need root canal possible extraction plus sedition fill', 'tell likely need root canal possible extraction plus sedition fill find', 'likely', 'likely need', 'likely need root', 'likely need root canal', 'likely need root canal possible', 'likely need root canal possible extraction', 'likely need root canal possible extraction plus', 'likely need root canal possible extraction plus sedition', 'likely need root canal possible extraction plus sedition fill', 'likely need root canal possible extraction plus sedition fill find', 'need', 'need root', 'need root canal', 'need root canal possible', 'need root canal possible extraction', 'need root canal possible extraction plus', 'need root canal possible extraction plus sedition', 'need root canal possible extraction plus sedition fill', 'need root canal possible extraction plus sedition fill find', 'root', 'root canal', 'root canal possible', 'root canal possible extraction', 'root canal possible extraction plus', 'root canal possible extraction plus sedition', 'root canal possible extraction plus sedition fill', 'root canal possible extraction plus sedition fill find', 'canal', 'canal possible', 'canal possible extraction', 'canal possible extraction plus', 'canal possible extraction plus sedition', 'canal possible extraction plus sedition fill', 'canal possible extraction plus sedition fill find', 'possible', 'possible extraction', 'possible extraction plus', 'possible extraction plus sedition', 'possible extraction plus sedition fill', 'possible extraction plus sedition fill find', 'extraction', 'extraction plus', 'extraction plus sedition', 'extraction plus sedition fill', 'extraction plus sedition fill find', 'plus', 'plus sedition', 'plus sedition fill', 'plus sedition fill find', 'sedition', 'sedition fill', 'sedition fill find', 'fill', 'fill find', 'find']",0,0,0,1,0,0,0,0.08196721311475409
172754,Clinic could do a better job just updating patients waiting if there will be a delay beyond 15-20 minutes .,1,clinic good job date patient wait delay minute,"['clinic', 'clinic good', 'clinic good job', 'clinic good job date', 'clinic good job date patient', 'clinic good job date patient wait', 'clinic good job date patient wait delay', 'clinic good job date patient wait delay minute', 'good', 'good job', 'good job date', 'good job date patient', 'good job date patient wait', 'good job date patient wait delay', 'good job date patient wait delay minute', 'job', 'job date', 'job date patient', 'job date patient wait', 'job date patient wait delay', 'job date patient wait delay minute', 'date', 'date patient', 'date patient wait', 'date patient wait delay', 'date patient wait delay minute', 'patient', 'patient wait', 'patient wait delay', 'patient wait delay minute', 'wait', 'wait delay', 'wait delay minute', 'delay', 'delay minute', 'minute']",0,0,0,0,0,0,1,0.08196721311475409
113585,I never knew that a crooked nose could be temporarily fixed with juvederm injections!,0,know crooked nose temporarily fix juvederm injection,"['know', 'know crooked', 'know crooked nose', 'know crooked nose temporarily', 'know crooked nose temporarily fix', 'know crooked nose temporarily fix juvederm', 'know crooked nose temporarily fix juvederm injection', 'crooked', 'crooked nose', 'crooked nose temporarily', 'crooked nose temporarily fix', 'crooked nose temporarily fix juvederm', 'crooked nose temporarily fix juvederm injection', 'nose', 'nose temporarily', 'nose temporarily fix', 'nose temporarily fix juvederm', 'nose temporarily fix juvederm injection', 'temporarily', 'temporarily fix', 'temporarily fix juvederm', 'temporarily fix juvederm injection', 'fix', 'fix juvederm', 'fix juvederm injection', 'juvederm', 'juvederm injection', 'injection']",0,0,0,0,1,0,0,0.08196721311475409
96885,I was so happy with my nose.,0,happy nose,"['happy', 'happy nose', 'nose']",0,0,0,0,1,0,0,0.08196721311475409
138255,Would recommend him for any nerve procedure.,0,recommend nerve procedure,"['recommend', 'recommend nerve', 'recommend nerve procedure', 'nerve', 'nerve procedure', 'procedure']",0,0,1,0,0,0,0,0.08196721311475409
