commentId,comment,classification,comment_processed,word_phrase_list,needle,please,similarity_score
83046,"and have been very pleased- I did not have the latter here,",0,please,['please'],0,1,0.3846153846153846
141682,"I now have a working eyelid, I do not wake up feeling as if someone is stabbing me in the eye with a knitting needle.",0,work eyelid wake feel stab eye knit needle,"['work', 'work eyelid', 'work eyelid wake', 'work eyelid wake feel', 'work eyelid wake feel stab', 'work eyelid wake feel stab eye', 'work eyelid wake feel stab eye knit', 'work eyelid wake feel stab eye knit needle', 'eyelid', 'eyelid wake', 'eyelid wake feel', 'eyelid wake feel stab', 'eyelid wake feel stab eye', 'eyelid wake feel stab eye knit', 'eyelid wake feel stab eye knit needle', 'wake', 'wake feel', 'wake feel stab', 'wake feel stab eye', 'wake feel stab eye knit', 'wake feel stab eye knit needle', 'feel', 'feel stab', 'feel stab eye', 'feel stab eye knit', 'feel stab eye knit needle', 'stab', 'stab eye', 'stab eye knit', 'stab eye knit needle', 'eye', 'eye knit', 'eye knit needle', 'knit', 'knit needle', 'needle']",1,0,0.3846153846153846
150912,and she states that Nuance used a regular botox needle instead of the longer one required for that injection site.,1,state france regular needle instead long require injection site,"['state', 'state france', 'state france regular', 'state france regular needle', 'state france regular needle instead', 'state france regular needle instead long', 'state france regular needle instead long require', 'state france regular needle instead long require injection', 'state france regular needle instead long require injection site', 'france', 'france regular', 'france regular needle', 'france regular needle instead', 'france regular needle instead long', 'france regular needle instead long require', 'france regular needle instead long require injection', 'france regular needle instead long require injection site', 'regular', 'regular needle', 'regular needle instead', 'regular needle instead long', 'regular needle instead long require', 'regular needle instead long require injection', 'regular needle instead long require injection site', 'needle', 'needle instead', 'needle instead long', 'needle instead long require', 'needle instead long require injection', 'needle instead long require injection site', 'instead', 'instead long', 'instead long require', 'instead long require injection', 'instead long require injection site', 'long', 'long require', 'long require injection', 'long require injection site', 'require', 'require injection', 'require injection site', 'injection', 'injection site', 'site']",1,0,0.3846153846153846
87854,and as of right now i am very pleased with my results.,0,right please result,"['right', 'right please', 'right please result', 'please', 'please result', 'result']",0,1,0.3846153846153846
169240,Very pleased with my dental work.,0,please dental work,"['please', 'please dental', 'please dental work', 'dental', 'dental work', 'work']",0,1,0.3846153846153846
61028,I was pleased to see a surgeon that didn't advise surgery first.,0,please surgeon advise surgery,"['please', 'please surgeon', 'please surgeon advise', 'please surgeon advise surgery', 'surgeon', 'surgeon advise', 'surgeon advise surgery', 'advise', 'advise surgery', 'surgery']",0,1,0.3846153846153846
118099,l am a nurse practitioner and so pleased I utilized Dr. Maack's expertise to make my nose look right again.,0,l nurse practitioner please utilize dr macintosh expertness nose look right,"['l', 'l nurse', 'l nurse practitioner', 'l nurse practitioner please', 'l nurse practitioner please utilize', 'l nurse practitioner please utilize dr', 'l nurse practitioner please utilize dr macintosh', 'l nurse practitioner please utilize dr macintosh expertness', 'l nurse practitioner please utilize dr macintosh expertness nose', 'l nurse practitioner please utilize dr macintosh expertness nose look', 'l nurse practitioner please utilize dr macintosh expertness nose look right', 'nurse', 'nurse practitioner', 'nurse practitioner please', 'nurse practitioner please utilize', 'nurse practitioner please utilize dr', 'nurse practitioner please utilize dr macintosh', 'nurse practitioner please utilize dr macintosh expertness', 'nurse practitioner please utilize dr macintosh expertness nose', 'nurse practitioner please utilize dr macintosh expertness nose look', 'nurse practitioner please utilize dr macintosh expertness nose look right', 'practitioner', 'practitioner please', 'practitioner please utilize', 'practitioner please utilize dr', 'practitioner please utilize dr macintosh', 'practitioner please utilize dr macintosh expertness', 'practitioner please utilize dr macintosh expertness nose', 'practitioner please utilize dr macintosh expertness nose look', 'practitioner please utilize dr macintosh expertness nose look right', 'please', 'please utilize', 'please utilize dr', 'please utilize dr macintosh', 'please utilize dr macintosh expertness', 'please utilize dr macintosh expertness nose', 'please utilize dr macintosh expertness nose look', 'please utilize dr macintosh expertness nose look right', 'utilize', 'utilize dr', 'utilize dr macintosh', 'utilize dr macintosh expertness', 'utilize dr macintosh expertness nose', 'utilize dr macintosh expertness nose look', 'utilize dr macintosh expertness nose look right', 'dr', 'dr macintosh', 'dr macintosh expertness', 'dr macintosh expertness nose', 'dr macintosh expertness nose look', 'dr macintosh expertness nose look right', 'macintosh', 'macintosh expertness', 'macintosh expertness nose', 'macintosh expertness nose look', 'macintosh expertness nose look right', 'expertness', 'expertness nose', 'expertness nose look', 'expertness nose look right', 'nose', 'nose look', 'nose look right', 'look', 'look right', 'right']",0,1,0.3846153846153846
134671,Very pleased from start to finish and follow up.,0,please start finish follow,"['please', 'please start', 'please start finish', 'please start finish follow', 'start', 'start finish', 'start finish follow', 'finish', 'finish follow', 'follow']",0,1,0.3846153846153846
105108,"I've had to have a couple of things removed recently, mind you I am terrified of needles but, Dr. Mcleod is very thorough",0,ve couple thing remove recently mind terrify needle thorough,"['ve', 've couple', 've couple thing', 've couple thing remove', 've couple thing remove recently', 've couple thing remove recently mind', 've couple thing remove recently mind terrify', 've couple thing remove recently mind terrify needle', 've couple thing remove recently mind terrify needle thorough', 'couple', 'couple thing', 'couple thing remove', 'couple thing remove recently', 'couple thing remove recently mind', 'couple thing remove recently mind terrify', 'couple thing remove recently mind terrify needle', 'couple thing remove recently mind terrify needle thorough', 'thing', 'thing remove', 'thing remove recently', 'thing remove recently mind', 'thing remove recently mind terrify', 'thing remove recently mind terrify needle', 'thing remove recently mind terrify needle thorough', 'remove', 'remove recently', 'remove recently mind', 'remove recently mind terrify', 'remove recently mind terrify needle', 'remove recently mind terrify needle thorough', 'recently', 'recently mind', 'recently mind terrify', 'recently mind terrify needle', 'recently mind terrify needle thorough', 'mind', 'mind terrify', 'mind terrify needle', 'mind terrify needle thorough', 'terrify', 'terrify needle', 'terrify needle thorough', 'needle', 'needle thorough', 'thorough']",1,0,0.3846153846153846
163542,"I am totally pleased with the information about the replacement, what to expect, the surgery itself and the recovery following my surgery.",0,wholly please information replacement expect surgery recovery follow surgery,"['wholly', 'wholly please', 'wholly please information', 'wholly please information replacement', 'wholly please information replacement expect', 'wholly please information replacement expect surgery', 'wholly please information replacement expect surgery recovery', 'wholly please information replacement expect surgery recovery follow', 'wholly please information replacement expect surgery recovery follow surgery', 'please', 'please information', 'please information replacement', 'please information replacement expect', 'please information replacement expect surgery', 'please information replacement expect surgery recovery', 'please information replacement expect surgery recovery follow', 'please information replacement expect surgery recovery follow surgery', 'information', 'information replacement', 'information replacement expect', 'information replacement expect surgery', 'information replacement expect surgery recovery', 'information replacement expect surgery recovery follow', 'information replacement expect surgery recovery follow surgery', 'replacement', 'replacement expect', 'replacement expect surgery', 'replacement expect surgery recovery', 'replacement expect surgery recovery follow', 'replacement expect surgery recovery follow surgery', 'expect', 'expect surgery', 'expect surgery recovery', 'expect surgery recovery follow', 'expect surgery recovery follow surgery', 'surgery', 'surgery recovery', 'surgery recovery follow', 'surgery recovery follow surgery', 'recovery', 'recovery follow', 'recovery follow surgery', 'follow', 'follow surgery', 'surgery']",0,1,0.3846153846153846
