commentId,comment,classification,comment_processed,word_phrase_list,surgeon,knife,knife happy,happy,similarity_score
150269,it will help you along your journey in finding the ideal cosmetic surgeon who is as good as Doctor Tower...,0,help journey find ideal cosmetic surgeon good doctor tower,"['help', 'help journey', 'help journey find', 'help journey find ideal', 'help journey find ideal cosmetic', 'help journey find ideal cosmetic surgeon', 'help journey find ideal cosmetic surgeon good', 'help journey find ideal cosmetic surgeon good doctor', 'help journey find ideal cosmetic surgeon good doctor tower', 'journey', 'journey find', 'journey find ideal', 'journey find ideal cosmetic', 'journey find ideal cosmetic surgeon', 'journey find ideal cosmetic surgeon good', 'journey find ideal cosmetic surgeon good doctor', 'journey find ideal cosmetic surgeon good doctor tower', 'find', 'find ideal', 'find ideal cosmetic', 'find ideal cosmetic surgeon', 'find ideal cosmetic surgeon good', 'find ideal cosmetic surgeon good doctor', 'find ideal cosmetic surgeon good doctor tower', 'ideal', 'ideal cosmetic', 'ideal cosmetic surgeon', 'ideal cosmetic surgeon good', 'ideal cosmetic surgeon good doctor', 'ideal cosmetic surgeon good doctor tower', 'cosmetic', 'cosmetic surgeon', 'cosmetic surgeon good', 'cosmetic surgeon good doctor', 'cosmetic surgeon good doctor tower', 'surgeon', 'surgeon good', 'surgeon good doctor', 'surgeon good doctor tower', 'good', 'good doctor', 'good doctor tower', 'doctor', 'doctor tower', 'tower']",1,0,0,0,0.2
119786,I selected Dr. Soto and so far very happy I did!,0,choose far happy,"['choose', 'choose far', 'choose far happy', 'far', 'far happy', 'happy']",0,0,0,1,0.2
117556,Not just an excellent surgeon but a kind and decent man.,0,excellent surgeon kind decent man,"['excellent', 'excellent surgeon', 'excellent surgeon kind', 'excellent surgeon kind decent', 'excellent surgeon kind decent man', 'surgeon', 'surgeon kind', 'surgeon kind decent', 'surgeon kind decent man', 'kind', 'kind decent', 'kind decent man', 'decent', 'decent man', 'man']",1,0,0,0,0.2
85653,and seemed happy to be there.,0,happy,['happy'],0,0,0,1,0.2
85436,I flew out to NJ to see Dr. Joseph as he is the most experienced surgeon with Silikon refinement of rhinoplasty.,0,fly experience surgeon satiny refinement nose job,"['fly', 'fly experience', 'fly experience surgeon', 'fly experience surgeon satiny', 'fly experience surgeon satiny refinement', 'fly experience surgeon satiny refinement nose', 'fly experience surgeon satiny refinement nose job', 'experience', 'experience surgeon', 'experience surgeon satiny', 'experience surgeon satiny refinement', 'experience surgeon satiny refinement nose', 'experience surgeon satiny refinement nose job', 'surgeon', 'surgeon satiny', 'surgeon satiny refinement', 'surgeon satiny refinement nose', 'surgeon satiny refinement nose job', 'satiny', 'satiny refinement', 'satiny refinement nose', 'satiny refinement nose job', 'refinement', 'refinement nose', 'refinement nose job', 'nose', 'nose job', 'job']",1,0,0,0,0.2
96885,I was so happy with my nose.,0,happy nose,"['happy', 'happy nose', 'nose']",0,0,0,1,0.2
112670,I've been getting Dysport injections in my forehead for about a year now and I honestly cannot be happier with her work.,0,ve get disport injection forehead honestly happy work,"['ve', 've get', 've get disport', 've get disport injection', 've get disport injection forehead', 've get disport injection forehead honestly', 've get disport injection forehead honestly happy', 've get disport injection forehead honestly happy work', 'get', 'get disport', 'get disport injection', 'get disport injection forehead', 'get disport injection forehead honestly', 'get disport injection forehead honestly happy', 'get disport injection forehead honestly happy work', 'disport', 'disport injection', 'disport injection forehead', 'disport injection forehead honestly', 'disport injection forehead honestly happy', 'disport injection forehead honestly happy work', 'injection', 'injection forehead', 'injection forehead honestly', 'injection forehead honestly happy', 'injection forehead honestly happy work', 'forehead', 'forehead honestly', 'forehead honestly happy', 'forehead honestly happy work', 'honestly', 'honestly happy', 'honestly happy work', 'happy', 'happy work', 'work']",0,0,0,1,0.2
142409,I did a lot of research before I had this surgery and Dr. Fechner is a 10/10 surgeon.,0,lot research surgery surgeon,"['lot', 'lot research', 'lot research surgery', 'lot research surgery surgeon', 'research', 'research surgery', 'research surgery surgeon', 'surgery', 'surgery surgeon', 'surgeon']",1,0,0,0,0.2
89228,"I was not happy then, what kind of business here??",1,happy kind business,"['happy', 'happy kind', 'happy kind business', 'kind', 'kind business', 'business']",0,0,0,1,0.2
135499,Once again I am truly thankful for everyone here at lexington plastic surgeons.,0,truly grateful surgeon,"['truly', 'truly grateful', 'truly grateful surgeon', 'grateful', 'grateful surgeon', 'surgeon']",1,0,0,0,0.2
105715,"Who would imagine a healthy, happy, active person ending up a life from a scam medical procedure?",1,imagine healthy happy active person end life scar medical procedure,"['imagine', 'imagine healthy', 'imagine healthy happy', 'imagine healthy happy active', 'imagine healthy happy active person', 'imagine healthy happy active person end', 'imagine healthy happy active person end life', 'imagine healthy happy active person end life scar', 'imagine healthy happy active person end life scar medical', 'imagine healthy happy active person end life scar medical procedure', 'healthy', 'healthy happy', 'healthy happy active', 'healthy happy active person', 'healthy happy active person end', 'healthy happy active person end life', 'healthy happy active person end life scar', 'healthy happy active person end life scar medical', 'healthy happy active person end life scar medical procedure', 'happy', 'happy active', 'happy active person', 'happy active person end', 'happy active person end life', 'happy active person end life scar', 'happy active person end life scar medical', 'happy active person end life scar medical procedure', 'active', 'active person', 'active person end', 'active person end life', 'active person end life scar', 'active person end life scar medical', 'active person end life scar medical procedure', 'person', 'person end', 'person end life', 'person end life scar', 'person end life scar medical', 'person end life scar medical procedure', 'end', 'end life', 'end life scar', 'end life scar medical', 'end life scar medical procedure', 'life', 'life scar', 'life scar medical', 'life scar medical procedure', 'scar', 'scar medical', 'scar medical procedure', 'medical', 'medical procedure', 'procedure']",0,0,0,1,0.2
180149,and immediately moved on to another surgeon who obviously took you for tons of money.,1,immediately move surgeon obviously take ton money,"['immediately', 'immediately move', 'immediately move surgeon', 'immediately move surgeon obviously', 'immediately move surgeon obviously take', 'immediately move surgeon obviously take ton', 'immediately move surgeon obviously take ton money', 'move', 'move surgeon', 'move surgeon obviously', 'move surgeon obviously take', 'move surgeon obviously take ton', 'move surgeon obviously take ton money', 'surgeon', 'surgeon obviously', 'surgeon obviously take', 'surgeon obviously take ton', 'surgeon obviously take ton money', 'obviously', 'obviously take', 'obviously take ton', 'obviously take ton money', 'take', 'take ton', 'take ton money', 'ton', 'ton money', 'money']",1,0,0,0,0.2
169236,I was never fully happy with my results the doctor was very well aware.,1,fully happy result doctor aware,"['fully', 'fully happy', 'fully happy result', 'fully happy result doctor', 'fully happy result doctor aware', 'happy', 'happy result', 'happy result doctor', 'happy result doctor aware', 'result', 'result doctor', 'result doctor aware', 'doctor', 'doctor aware', 'aware']",0,0,0,1,0.2
129411,He is such a skilled surgeon and his office staff is very helpful.,0,skilled surgeon office staff helpful,"['skilled', 'skilled surgeon', 'skilled surgeon office', 'skilled surgeon office staff', 'skilled surgeon office staff helpful', 'surgeon', 'surgeon office', 'surgeon office staff', 'surgeon office staff helpful', 'office', 'office staff', 'office staff helpful', 'staff', 'staff helpful', 'helpful']",1,0,0,0,0.2
102122,Dr. Schlechter is a very talented surgeon,0,talented surgeon,"['talented', 'talented surgeon', 'surgeon']",1,0,0,0,0.2
162487,regardless of other reviews....my comments should be taken seriously....this rated plastic surgeon won't take responsibly,1,regardless review comment take seriouslythis rate plastic surgeon wo responsible,"['regardless', 'regardless review', 'regardless review comment', 'regardless review comment take', 'regardless review comment take seriouslythis', 'regardless review comment take seriouslythis rate', 'regardless review comment take seriouslythis rate plastic', 'regardless review comment take seriouslythis rate plastic surgeon', 'regardless review comment take seriouslythis rate plastic surgeon wo', 'regardless review comment take seriouslythis rate plastic surgeon wo responsible', 'review', 'review comment', 'review comment take', 'review comment take seriouslythis', 'review comment take seriouslythis rate', 'review comment take seriouslythis rate plastic', 'review comment take seriouslythis rate plastic surgeon', 'review comment take seriouslythis rate plastic surgeon wo', 'review comment take seriouslythis rate plastic surgeon wo responsible', 'comment', 'comment take', 'comment take seriouslythis', 'comment take seriouslythis rate', 'comment take seriouslythis rate plastic', 'comment take seriouslythis rate plastic surgeon', 'comment take seriouslythis rate plastic surgeon wo', 'comment take seriouslythis rate plastic surgeon wo responsible', 'take', 'take seriouslythis', 'take seriouslythis rate', 'take seriouslythis rate plastic', 'take seriouslythis rate plastic surgeon', 'take seriouslythis rate plastic surgeon wo', 'take seriouslythis rate plastic surgeon wo responsible', 'seriouslythis', 'seriouslythis rate', 'seriouslythis rate plastic', 'seriouslythis rate plastic surgeon', 'seriouslythis rate plastic surgeon wo', 'seriouslythis rate plastic surgeon wo responsible', 'rate', 'rate plastic', 'rate plastic surgeon', 'rate plastic surgeon wo', 'rate plastic surgeon wo responsible', 'plastic', 'plastic surgeon', 'plastic surgeon wo', 'plastic surgeon wo responsible', 'surgeon', 'surgeon wo', 'surgeon wo responsible', 'wo', 'wo responsible', 'responsible']",1,0,0,0,0.2
