commentId,comment,classification,comment_processed,word_phrase_list,visit,nurse,nurse practitioner,practitioner,comfort,similarity_score
99246,Each time I visit Dr. O'leary's office his staff is amazing.,0,time visit dr learn office staff amaze,"['time', 'time visit', 'time visit dr', 'time visit dr learn', 'time visit dr learn office', 'time visit dr learn office staff', 'time visit dr learn office staff amaze', 'visit', 'visit dr', 'visit dr learn', 'visit dr learn office', 'visit dr learn office staff', 'visit dr learn office staff amaze', 'dr', 'dr learn', 'dr learn office', 'dr learn office staff', 'dr learn office staff amaze', 'learn', 'learn office', 'learn office staff', 'learn office staff amaze', 'office', 'office staff', 'office staff amaze', 'staff', 'staff amaze', 'amaze']",1,0,0,0,0,0.08196721311475409
128718,"Shouldn't the follow-up visits be included in the price, I paid $155.00 on my last visit on March 29th.",1,follow visit include price pay visit march th,"['follow', 'follow visit', 'follow visit include', 'follow visit include price', 'follow visit include price pay', 'follow visit include price pay visit', 'follow visit include price pay visit march', 'follow visit include price pay visit march th', 'visit', 'visit include', 'visit include price', 'visit include price pay', 'visit include price pay visit', 'visit include price pay visit march', 'visit include price pay visit march th', 'include', 'include price', 'include price pay', 'include price pay visit', 'include price pay visit march', 'include price pay visit march th', 'price', 'price pay', 'price pay visit', 'price pay visit march', 'price pay visit march th', 'pay', 'pay visit', 'pay visit march', 'pay visit march th', 'visit', 'visit march', 'visit march th', 'march', 'march th', 'th']",1,0,0,0,0,0.08196721311475409
173455,"and you live on the Peninsula or even in the city, I highly recommend that you visit the Allergy and Asthma Clinic.",0,live peninsula city highly recommend visit clergy asthma clinic,"['live', 'live peninsula', 'live peninsula city', 'live peninsula city highly', 'live peninsula city highly recommend', 'live peninsula city highly recommend visit', 'live peninsula city highly recommend visit clergy', 'live peninsula city highly recommend visit clergy asthma', 'live peninsula city highly recommend visit clergy asthma clinic', 'peninsula', 'peninsula city', 'peninsula city highly', 'peninsula city highly recommend', 'peninsula city highly recommend visit', 'peninsula city highly recommend visit clergy', 'peninsula city highly recommend visit clergy asthma', 'peninsula city highly recommend visit clergy asthma clinic', 'city', 'city highly', 'city highly recommend', 'city highly recommend visit', 'city highly recommend visit clergy', 'city highly recommend visit clergy asthma', 'city highly recommend visit clergy asthma clinic', 'highly', 'highly recommend', 'highly recommend visit', 'highly recommend visit clergy', 'highly recommend visit clergy asthma', 'highly recommend visit clergy asthma clinic', 'recommend', 'recommend visit', 'recommend visit clergy', 'recommend visit clergy asthma', 'recommend visit clergy asthma clinic', 'visit', 'visit clergy', 'visit clergy asthma', 'visit clergy asthma clinic', 'clergy', 'clergy asthma', 'clergy asthma clinic', 'asthma', 'asthma clinic', 'clinic']",1,0,0,0,0,0.08196721311475409
116681,"Dr Laukitis and the nurses were excellent-thoughtful, attentive and responsive to concerns that I had.",0,nurse excellentthoughtful attentive responsive concern,"['nurse', 'nurse excellentthoughtful', 'nurse excellentthoughtful attentive', 'nurse excellentthoughtful attentive responsive', 'nurse excellentthoughtful attentive responsive concern', 'excellentthoughtful', 'excellentthoughtful attentive', 'excellentthoughtful attentive responsive', 'excellentthoughtful attentive responsive concern', 'attentive', 'attentive responsive', 'attentive responsive concern', 'responsive', 'responsive concern', 'concern']",0,1,0,0,0,0.08196721311475409
184697,"I waited and waited, emailed the Nurse and Staff and called.",1,wait wait remain nurse staff call,"['wait', 'wait wait', 'wait wait remain', 'wait wait remain nurse', 'wait wait remain nurse staff', 'wait wait remain nurse staff call', 'wait', 'wait remain', 'wait remain nurse', 'wait remain nurse staff', 'wait remain nurse staff call', 'remain', 'remain nurse', 'remain nurse staff', 'remain nurse staff call', 'nurse', 'nurse staff', 'nurse staff call', 'staff', 'staff call', 'call']",0,1,0,0,0,0.08196721311475409
155425,You helped to make my recent visit more pleasant.,0,help recent visit pleasant,"['help', 'help recent', 'help recent visit', 'help recent visit pleasant', 'recent', 'recent visit', 'recent visit pleasant', 'visit', 'visit pleasant', 'pleasant']",1,0,0,0,0,0.08196721311475409
98249,"My first time visit, it was very good, friendly staff, will tell others about.",0,time visit good friendly staff tell,"['time', 'time visit', 'time visit good', 'time visit good friendly', 'time visit good friendly staff', 'time visit good friendly staff tell', 'visit', 'visit good', 'visit good friendly', 'visit good friendly staff', 'visit good friendly staff tell', 'good', 'good friendly', 'good friendly staff', 'good friendly staff tell', 'friendly', 'friendly staff', 'friendly staff tell', 'staff', 'staff tell', 'tell']",1,0,0,0,0,0.08196721311475409
187601,"The nurses, Aarshaya and Shelley, are very knowledgeable and open to all questions.",0,nurse aarshaya shell knowledgeable open question,"['nurse', 'nurse aarshaya', 'nurse aarshaya shell', 'nurse aarshaya shell knowledgeable', 'nurse aarshaya shell knowledgeable open', 'nurse aarshaya shell knowledgeable open question', 'aarshaya', 'aarshaya shell', 'aarshaya shell knowledgeable', 'aarshaya shell knowledgeable open', 'aarshaya shell knowledgeable open question', 'shell', 'shell knowledgeable', 'shell knowledgeable open', 'shell knowledgeable open question', 'knowledgeable', 'knowledgeable open', 'knowledgeable open question', 'open', 'open question', 'question']",0,1,0,0,0,0.08196721311475409
114615,"I also would like to recognize Raime and her office staff for always accommodating me (as I come from New Jersey, USA) for visits.",0,like recognize raise office staff accommodation come visit,"['like', 'like recognize', 'like recognize raise', 'like recognize raise office', 'like recognize raise office staff', 'like recognize raise office staff accommodation', 'like recognize raise office staff accommodation come', 'like recognize raise office staff accommodation come visit', 'recognize', 'recognize raise', 'recognize raise office', 'recognize raise office staff', 'recognize raise office staff accommodation', 'recognize raise office staff accommodation come', 'recognize raise office staff accommodation come visit', 'raise', 'raise office', 'raise office staff', 'raise office staff accommodation', 'raise office staff accommodation come', 'raise office staff accommodation come visit', 'office', 'office staff', 'office staff accommodation', 'office staff accommodation come', 'office staff accommodation come visit', 'staff', 'staff accommodation', 'staff accommodation come', 'staff accommodation come visit', 'accommodation', 'accommodation come', 'accommodation come visit', 'come', 'come visit', 'visit']",1,0,0,0,0,0.08196721311475409
92766,and nurse was good.,0,nurse good,"['nurse', 'nurse good', 'good']",0,1,0,0,0,0.08196721311475409
91714,and the op nurse is the cutest loving lady.,0,op nurse chest love lady,"['op', 'op nurse', 'op nurse chest', 'op nurse chest love', 'op nurse chest love lady', 'nurse', 'nurse chest', 'nurse chest love', 'nurse chest love lady', 'chest', 'chest love', 'chest love lady', 'love', 'love lady', 'lady']",0,1,0,0,0,0.08196721311475409
139834,Nurses are good about getting back to you.,0,nurse good get,"['nurse', 'nurse good', 'nurse good get', 'good', 'good get', 'get']",0,1,0,0,0,0.08196721311475409
110577,Cristina is the best nurse a person could ask for.,0,good nurse person ask,"['good', 'good nurse', 'good nurse person', 'good nurse person ask', 'nurse', 'nurse person', 'nurse person ask', 'person', 'person ask', 'ask']",0,1,0,0,0,0.08196721311475409
90964,"Nice nurse, didn't feel nervous the morning of surgery!",0,nice nurse feel nervous surgery,"['nice', 'nice nurse', 'nice nurse feel', 'nice nurse feel nervous', 'nice nurse feel nervous surgery', 'nurse', 'nurse feel', 'nurse feel nervous', 'nurse feel nervous surgery', 'feel', 'feel nervous', 'feel nervous surgery', 'nervous', 'nervous surgery', 'surgery']",0,1,0,0,0,0.08196721311475409
88348,I love the fact that everyone remembers the patients by name no matter how long it has been since your last visit.,0,love fact remember patient matter long visit,"['love', 'love fact', 'love fact remember', 'love fact remember patient', 'love fact remember patient matter', 'love fact remember patient matter long', 'love fact remember patient matter long visit', 'fact', 'fact remember', 'fact remember patient', 'fact remember patient matter', 'fact remember patient matter long', 'fact remember patient matter long visit', 'remember', 'remember patient', 'remember patient matter', 'remember patient matter long', 'remember patient matter long visit', 'patient', 'patient matter', 'patient matter long', 'patient matter long visit', 'matter', 'matter long', 'matter long visit', 'long', 'long visit', 'visit']",1,0,0,0,0,0.08196721311475409
91184,Dr. Sires was reassuring and comforting about any concerns I had.,0,dr side reassure comfort concern,"['dr', 'dr side', 'dr side reassure', 'dr side reassure comfort', 'dr side reassure comfort concern', 'side', 'side reassure', 'side reassure comfort', 'side reassure comfort concern', 'reassure', 'reassure comfort', 'reassure comfort concern', 'comfort', 'comfort concern', 'concern']",0,0,0,0,1,0.08196721311475409
141202,I typically get very nervous when it comes to injections and she was very kind and comforting.,0,typically nervous come injection kind comfort,"['typically', 'typically nervous', 'typically nervous come', 'typically nervous come injection', 'typically nervous come injection kind', 'typically nervous come injection kind comfort', 'nervous', 'nervous come', 'nervous come injection', 'nervous come injection kind', 'nervous come injection kind comfort', 'come', 'come injection', 'come injection kind', 'come injection kind comfort', 'injection', 'injection kind', 'injection kind comfort', 'kind', 'kind comfort', 'comfort']",0,0,0,0,1,0.08196721311475409
