commentId,comment,classification,comment_processed,word_phrase_list,tire,tire eye,eye,similarity_score
104826,"I trusted him enough that he did surgery on my daughter, eye stuff on my husband and mother.",0,trust surgery daughter eye stuff husband mother,"['trust', 'trust surgery', 'trust surgery daughter', 'trust surgery daughter eye', 'trust surgery daughter eye stuff', 'trust surgery daughter eye stuff husband', 'trust surgery daughter eye stuff husband mother', 'surgery', 'surgery daughter', 'surgery daughter eye', 'surgery daughter eye stuff', 'surgery daughter eye stuff husband', 'surgery daughter eye stuff husband mother', 'daughter', 'daughter eye', 'daughter eye stuff', 'daughter eye stuff husband', 'daughter eye stuff husband mother', 'eye', 'eye stuff', 'eye stuff husband', 'eye stuff husband mother', 'stuff', 'stuff husband', 'stuff husband mother', 'husband', 'husband mother', 'mother']",0,0,1,0.3846153846153846
90949,He charged my insurance company some medical code instead of regular eye check up.,1,charge insurance company medical code instead regular eye check,"['charge', 'charge insurance', 'charge insurance company', 'charge insurance company medical', 'charge insurance company medical code', 'charge insurance company medical code instead', 'charge insurance company medical code instead regular', 'charge insurance company medical code instead regular eye', 'charge insurance company medical code instead regular eye check', 'insurance', 'insurance company', 'insurance company medical', 'insurance company medical code', 'insurance company medical code instead', 'insurance company medical code instead regular', 'insurance company medical code instead regular eye', 'insurance company medical code instead regular eye check', 'company', 'company medical', 'company medical code', 'company medical code instead', 'company medical code instead regular', 'company medical code instead regular eye', 'company medical code instead regular eye check', 'medical', 'medical code', 'medical code instead', 'medical code instead regular', 'medical code instead regular eye', 'medical code instead regular eye check', 'code', 'code instead', 'code instead regular', 'code instead regular eye', 'code instead regular eye check', 'instead', 'instead regular', 'instead regular eye', 'instead regular eye check', 'regular', 'regular eye', 'regular eye check', 'eye', 'eye check', 'check']",0,0,1,0.3846153846153846
181217,After my eye lift I could see better.,0,eye lift good,"['eye', 'eye lift', 'eye lift good', 'lift', 'lift good', 'good']",0,0,1,0.3846153846153846
115099,Every person that I encountered seemed so happy to be working at KE Eye Center of Dallas.,0,person encounter happy work ke eye center,"['person', 'person encounter', 'person encounter happy', 'person encounter happy work', 'person encounter happy work ke', 'person encounter happy work ke eye', 'person encounter happy work ke eye center', 'encounter', 'encounter happy', 'encounter happy work', 'encounter happy work ke', 'encounter happy work ke eye', 'encounter happy work ke eye center', 'happy', 'happy work', 'happy work ke', 'happy work ke eye', 'happy work ke eye center', 'work', 'work ke', 'work ke eye', 'work ke eye center', 'ke', 'ke eye', 'ke eye center', 'eye', 'eye center', 'center']",0,0,1,0.3846153846153846
166607,he did such a good job with the surgery on my left eye.,0,good job surgery leave eye,"['good', 'good job', 'good job surgery', 'good job surgery leave', 'good job surgery leave eye', 'job', 'job surgery', 'job surgery leave', 'job surgery leave eye', 'surgery', 'surgery leave', 'surgery leave eye', 'leave', 'leave eye', 'eye']",0,0,1,0.3846153846153846
98293,Dr. Eye and his staff were extremely courteous,0,dr eye staff extremely courteous,"['dr', 'dr eye', 'dr eye staff', 'dr eye staff extremely', 'dr eye staff extremely courteous', 'eye', 'eye staff', 'eye staff extremely', 'eye staff extremely courteous', 'staff', 'staff extremely', 'staff extremely courteous', 'extremely', 'extremely courteous', 'courteous']",0,0,1,0.3846153846153846
114441,"and finally found a doc that makes sense, gives more than 1 word disengaged answers, listened and can look me in the eye!",0,finally find make sense give word disengage answer listen look eye,"['finally', 'finally find', 'finally find make', 'finally find make sense', 'finally find make sense give', 'finally find make sense give word', 'finally find make sense give word disengage', 'finally find make sense give word disengage answer', 'finally find make sense give word disengage answer listen', 'finally find make sense give word disengage answer listen look', 'finally find make sense give word disengage answer listen look eye', 'find', 'find make', 'find make sense', 'find make sense give', 'find make sense give word', 'find make sense give word disengage', 'find make sense give word disengage answer', 'find make sense give word disengage answer listen', 'find make sense give word disengage answer listen look', 'find make sense give word disengage answer listen look eye', 'make', 'make sense', 'make sense give', 'make sense give word', 'make sense give word disengage', 'make sense give word disengage answer', 'make sense give word disengage answer listen', 'make sense give word disengage answer listen look', 'make sense give word disengage answer listen look eye', 'sense', 'sense give', 'sense give word', 'sense give word disengage', 'sense give word disengage answer', 'sense give word disengage answer listen', 'sense give word disengage answer listen look', 'sense give word disengage answer listen look eye', 'give', 'give word', 'give word disengage', 'give word disengage answer', 'give word disengage answer listen', 'give word disengage answer listen look', 'give word disengage answer listen look eye', 'word', 'word disengage', 'word disengage answer', 'word disengage answer listen', 'word disengage answer listen look', 'word disengage answer listen look eye', 'disengage', 'disengage answer', 'disengage answer listen', 'disengage answer listen look', 'disengage answer listen look eye', 'answer', 'answer listen', 'answer listen look', 'answer listen look eye', 'listen', 'listen look', 'listen look eye', 'look', 'look eye', 'eye']",0,0,1,0.3846153846153846
101950,The Doctor's talented eye and handiwork ensured that I will be ready for bikini season both now and for decades to come.,0,doctor talented eye handicraft result ready like season come,"['doctor', 'doctor talented', 'doctor talented eye', 'doctor talented eye handicraft', 'doctor talented eye handicraft result', 'doctor talented eye handicraft result ready', 'doctor talented eye handicraft result ready like', 'doctor talented eye handicraft result ready like season', 'doctor talented eye handicraft result ready like season come', 'talented', 'talented eye', 'talented eye handicraft', 'talented eye handicraft result', 'talented eye handicraft result ready', 'talented eye handicraft result ready like', 'talented eye handicraft result ready like season', 'talented eye handicraft result ready like season come', 'eye', 'eye handicraft', 'eye handicraft result', 'eye handicraft result ready', 'eye handicraft result ready like', 'eye handicraft result ready like season', 'eye handicraft result ready like season come', 'handicraft', 'handicraft result', 'handicraft result ready', 'handicraft result ready like', 'handicraft result ready like season', 'handicraft result ready like season come', 'result', 'result ready', 'result ready like', 'result ready like season', 'result ready like season come', 'ready', 'ready like', 'ready like season', 'ready like season come', 'like', 'like season', 'like season come', 'season', 'season come', 'come']",0,0,1,0.3846153846153846
110325,I love that he looks at my face with a true eye of an artist.,0,love look face true eye artist,"['love', 'love look', 'love look face', 'love look face true', 'love look face true eye', 'love look face true eye artist', 'look', 'look face', 'look face true', 'look face true eye', 'look face true eye artist', 'face', 'face true', 'face true eye', 'face true eye artist', 'true', 'true eye', 'true eye artist', 'eye', 'eye artist', 'artist']",0,0,1,0.3846153846153846
138776,I have enjoyed Dr.Segal taking care of my eyes.Removing cataracts from both eyes and having absolutely no pain.,0,enjoy arsenal take care eyesremoving attract eye have absolutely pain,"['enjoy', 'enjoy arsenal', 'enjoy arsenal take', 'enjoy arsenal take care', 'enjoy arsenal take care eyesremoving', 'enjoy arsenal take care eyesremoving attract', 'enjoy arsenal take care eyesremoving attract eye', 'enjoy arsenal take care eyesremoving attract eye have', 'enjoy arsenal take care eyesremoving attract eye have absolutely', 'enjoy arsenal take care eyesremoving attract eye have absolutely pain', 'arsenal', 'arsenal take', 'arsenal take care', 'arsenal take care eyesremoving', 'arsenal take care eyesremoving attract', 'arsenal take care eyesremoving attract eye', 'arsenal take care eyesremoving attract eye have', 'arsenal take care eyesremoving attract eye have absolutely', 'arsenal take care eyesremoving attract eye have absolutely pain', 'take', 'take care', 'take care eyesremoving', 'take care eyesremoving attract', 'take care eyesremoving attract eye', 'take care eyesremoving attract eye have', 'take care eyesremoving attract eye have absolutely', 'take care eyesremoving attract eye have absolutely pain', 'care', 'care eyesremoving', 'care eyesremoving attract', 'care eyesremoving attract eye', 'care eyesremoving attract eye have', 'care eyesremoving attract eye have absolutely', 'care eyesremoving attract eye have absolutely pain', 'eyesremoving', 'eyesremoving attract', 'eyesremoving attract eye', 'eyesremoving attract eye have', 'eyesremoving attract eye have absolutely', 'eyesremoving attract eye have absolutely pain', 'attract', 'attract eye', 'attract eye have', 'attract eye have absolutely', 'attract eye have absolutely pain', 'eye', 'eye have', 'eye have absolutely', 'eye have absolutely pain', 'have', 'have absolutely', 'have absolutely pain', 'absolutely', 'absolutely pain', 'pain']",0,0,1,0.3846153846153846
103118,"It's done with laser, no cutting my eyes and no anesthesia and there's no stitching or pain afterward.",0,laser cut eye anesthesia s sewing pain subsequently,"['laser', 'laser cut', 'laser cut eye', 'laser cut eye anesthesia', 'laser cut eye anesthesia s', 'laser cut eye anesthesia s sewing', 'laser cut eye anesthesia s sewing pain', 'laser cut eye anesthesia s sewing pain subsequently', 'cut', 'cut eye', 'cut eye anesthesia', 'cut eye anesthesia s', 'cut eye anesthesia s sewing', 'cut eye anesthesia s sewing pain', 'cut eye anesthesia s sewing pain subsequently', 'eye', 'eye anesthesia', 'eye anesthesia s', 'eye anesthesia s sewing', 'eye anesthesia s sewing pain', 'eye anesthesia s sewing pain subsequently', 'anesthesia', 'anesthesia s', 'anesthesia s sewing', 'anesthesia s sewing pain', 'anesthesia s sewing pain subsequently', 's', 's sewing', 's sewing pain', 's sewing pain subsequently', 'sewing', 'sewing pain', 'sewing pain subsequently', 'pain', 'pain subsequently', 'subsequently']",0,0,1,0.3846153846153846
138423,"I walked away knowing what was wrong with my eyes, what was right with my eyes, and how to take care of them!",0,walk away know wrong eye right eye care,"['walk', 'walk away', 'walk away know', 'walk away know wrong', 'walk away know wrong eye', 'walk away know wrong eye right', 'walk away know wrong eye right eye', 'walk away know wrong eye right eye care', 'away', 'away know', 'away know wrong', 'away know wrong eye', 'away know wrong eye right', 'away know wrong eye right eye', 'away know wrong eye right eye care', 'know', 'know wrong', 'know wrong eye', 'know wrong eye right', 'know wrong eye right eye', 'know wrong eye right eye care', 'wrong', 'wrong eye', 'wrong eye right', 'wrong eye right eye', 'wrong eye right eye care', 'eye', 'eye right', 'eye right eye', 'eye right eye care', 'right', 'right eye', 'right eye care', 'eye', 'eye care', 'care']",0,0,1,0.3846153846153846
115428,"for an ICON eye exam, it's the place, I recommend them???????? (Original) Visite ICON para un examen de mi vista.",0,icon eye examination place recommend original visit icon para examine,"['icon', 'icon eye', 'icon eye examination', 'icon eye examination place', 'icon eye examination place recommend', 'icon eye examination place recommend original', 'icon eye examination place recommend original visit', 'icon eye examination place recommend original visit icon', 'icon eye examination place recommend original visit icon para', 'icon eye examination place recommend original visit icon para examine', 'eye', 'eye examination', 'eye examination place', 'eye examination place recommend', 'eye examination place recommend original', 'eye examination place recommend original visit', 'eye examination place recommend original visit icon', 'eye examination place recommend original visit icon para', 'eye examination place recommend original visit icon para examine', 'examination', 'examination place', 'examination place recommend', 'examination place recommend original', 'examination place recommend original visit', 'examination place recommend original visit icon', 'examination place recommend original visit icon para', 'examination place recommend original visit icon para examine', 'place', 'place recommend', 'place recommend original', 'place recommend original visit', 'place recommend original visit icon', 'place recommend original visit icon para', 'place recommend original visit icon para examine', 'recommend', 'recommend original', 'recommend original visit', 'recommend original visit icon', 'recommend original visit icon para', 'recommend original visit icon para examine', 'original', 'original visit', 'original visit icon', 'original visit icon para', 'original visit icon para examine', 'visit', 'visit icon', 'visit icon para', 'visit icon para examine', 'icon', 'icon para', 'icon para examine', 'para', 'para examine', 'examine']",0,0,1,0.3846153846153846
