commentId,comment,classification,comment_processed,word_phrase_list,silk,flower,light,form,date,similarity_score
141973,month later I went back to work on light duty.Hes no nonsense and gets the job done.,0,go work light duty nonsense get job,"['go', 'go work', 'go work light', 'go work light duty', 'go work light duty nonsense', 'go work light duty nonsense get', 'go work light duty nonsense get job', 'work', 'work light', 'work light duty', 'work light duty nonsense', 'work light duty nonsense get', 'work light duty nonsense get job', 'light', 'light duty', 'light duty nonsense', 'light duty nonsense get', 'light duty nonsense get job', 'duty', 'duty nonsense', 'duty nonsense get', 'duty nonsense get job', 'nonsense', 'nonsense get', 'nonsense get job', 'get', 'get job', 'job']",0,0,1,0,0,0.08196721311475409
181103,"a testament to the fact that there can be a light at the end of the tunnel, hope,",0,testament fact light end tunnel hope,"['testament', 'testament fact', 'testament fact light', 'testament fact light end', 'testament fact light end tunnel', 'testament fact light end tunnel hope', 'fact', 'fact light', 'fact light end', 'fact light end tunnel', 'fact light end tunnel hope', 'light', 'light end', 'light end tunnel', 'light end tunnel hope', 'end', 'end tunnel', 'end tunnel hope', 'tunnel', 'tunnel hope', 'hope']",0,0,1,0,0,0.08196721311475409
163993,Also had issues with signature forms on the HFI app and it still has not been resolved.,1,issue signature form hello pp resolve,"['issue', 'issue signature', 'issue signature form', 'issue signature form hello', 'issue signature form hello pp', 'issue signature form hello pp resolve', 'signature', 'signature form', 'signature form hello', 'signature form hello pp', 'signature form hello pp resolve', 'form', 'form hello', 'form hello pp', 'form hello pp resolve', 'hello', 'hello pp', 'hello pp resolve', 'pp', 'pp resolve', 'resolve']",0,0,0,1,0,0.08196721311475409
91281,The BBL went very smoothly and I was able to put makeup on and go meet a date,0,bal go smoothly able meet date,"['bal', 'bal go', 'bal go smoothly', 'bal go smoothly able', 'bal go smoothly able meet', 'bal go smoothly able meet date', 'go', 'go smoothly', 'go smoothly able', 'go smoothly able meet', 'go smoothly able meet date', 'smoothly', 'smoothly able', 'smoothly able meet', 'smoothly able meet date', 'able', 'able meet', 'able meet date', 'meet', 'meet date', 'date']",0,0,0,0,1,0.08196721311475409
97746,You effectively sign away all your rights with this form.,1,effectively sign away right form,"['effectively', 'effectively sign', 'effectively sign away', 'effectively sign away right', 'effectively sign away right form', 'sign', 'sign away', 'sign away right', 'sign away right form', 'away', 'away right', 'away right form', 'right', 'right form', 'form']",0,0,0,1,0,0.08196721311475409
160387,"He should provide a regular prescription form that is a table of the supplement name, the dose, the recommended daily",1,provide regular prescription form table supplement dose recommend daily,"['provide', 'provide regular', 'provide regular prescription', 'provide regular prescription form', 'provide regular prescription form table', 'provide regular prescription form table supplement', 'provide regular prescription form table supplement dose', 'provide regular prescription form table supplement dose recommend', 'provide regular prescription form table supplement dose recommend daily', 'regular', 'regular prescription', 'regular prescription form', 'regular prescription form table', 'regular prescription form table supplement', 'regular prescription form table supplement dose', 'regular prescription form table supplement dose recommend', 'regular prescription form table supplement dose recommend daily', 'prescription', 'prescription form', 'prescription form table', 'prescription form table supplement', 'prescription form table supplement dose', 'prescription form table supplement dose recommend', 'prescription form table supplement dose recommend daily', 'form', 'form table', 'form table supplement', 'form table supplement dose', 'form table supplement dose recommend', 'form table supplement dose recommend daily', 'table', 'table supplement', 'table supplement dose', 'table supplement dose recommend', 'table supplement dose recommend daily', 'supplement', 'supplement dose', 'supplement dose recommend', 'supplement dose recommend daily', 'dose', 'dose recommend', 'dose recommend daily', 'recommend', 'recommend daily', 'daily']",0,0,0,1,0,0.08196721311475409
113480,The doctor was kind and answered all questions with expertise.He also turned a sows ear into a silk purse.,0,doctor kind answer question expertness turn sow ear silk purse,"['doctor', 'doctor kind', 'doctor kind answer', 'doctor kind answer question', 'doctor kind answer question expertness', 'doctor kind answer question expertness turn', 'doctor kind answer question expertness turn sow', 'doctor kind answer question expertness turn sow ear', 'doctor kind answer question expertness turn sow ear silk', 'doctor kind answer question expertness turn sow ear silk purse', 'kind', 'kind answer', 'kind answer question', 'kind answer question expertness', 'kind answer question expertness turn', 'kind answer question expertness turn sow', 'kind answer question expertness turn sow ear', 'kind answer question expertness turn sow ear silk', 'kind answer question expertness turn sow ear silk purse', 'answer', 'answer question', 'answer question expertness', 'answer question expertness turn', 'answer question expertness turn sow', 'answer question expertness turn sow ear', 'answer question expertness turn sow ear silk', 'answer question expertness turn sow ear silk purse', 'question', 'question expertness', 'question expertness turn', 'question expertness turn sow', 'question expertness turn sow ear', 'question expertness turn sow ear silk', 'question expertness turn sow ear silk purse', 'expertness', 'expertness turn', 'expertness turn sow', 'expertness turn sow ear', 'expertness turn sow ear silk', 'expertness turn sow ear silk purse', 'turn', 'turn sow', 'turn sow ear', 'turn sow ear silk', 'turn sow ear silk purse', 'sow', 'sow ear', 'sow ear silk', 'sow ear silk purse', 'ear', 'ear silk', 'ear silk purse', 'silk', 'silk purse', 'purse']",1,0,0,0,0,0.08196721311475409
180989,"Because their technology is really out of date, the video kept cutting off;",1,technology date video keep cut,"['technology', 'technology date', 'technology date video', 'technology date video keep', 'technology date video keep cut', 'date', 'date video', 'date video keep', 'date video keep cut', 'video', 'video keep', 'video keep cut', 'keep', 'keep cut', 'cut']",0,0,0,0,1,0.08196721311475409
173327,date this kind of Medical Care the vein center is awesome and a big Bravo Zulu to all of you.,0,date kind medical care vein center amazing big bravo,"['date', 'date kind', 'date kind medical', 'date kind medical care', 'date kind medical care vein', 'date kind medical care vein center', 'date kind medical care vein center amazing', 'date kind medical care vein center amazing big', 'date kind medical care vein center amazing big bravo', 'kind', 'kind medical', 'kind medical care', 'kind medical care vein', 'kind medical care vein center', 'kind medical care vein center amazing', 'kind medical care vein center amazing big', 'kind medical care vein center amazing big bravo', 'medical', 'medical care', 'medical care vein', 'medical care vein center', 'medical care vein center amazing', 'medical care vein center amazing big', 'medical care vein center amazing big bravo', 'care', 'care vein', 'care vein center', 'care vein center amazing', 'care vein center amazing big', 'care vein center amazing big bravo', 'vein', 'vein center', 'vein center amazing', 'vein center amazing big', 'vein center amazing big bravo', 'center', 'center amazing', 'center amazing big', 'center amazing big bravo', 'amazing', 'amazing big', 'amazing big bravo', 'big', 'big bravo', 'bravo']",0,0,0,0,1,0.08196721311475409
112439,and will definitely recommend him to anyone that is considering getting any form of plastic surgery.,0,decidedly recommend consider get form plastic surgery,"['decidedly', 'decidedly recommend', 'decidedly recommend consider', 'decidedly recommend consider get', 'decidedly recommend consider get form', 'decidedly recommend consider get form plastic', 'decidedly recommend consider get form plastic surgery', 'recommend', 'recommend consider', 'recommend consider get', 'recommend consider get form', 'recommend consider get form plastic', 'recommend consider get form plastic surgery', 'consider', 'consider get', 'consider get form', 'consider get form plastic', 'consider get form plastic surgery', 'get', 'get form', 'get form plastic', 'get form plastic surgery', 'form', 'form plastic', 'form plastic surgery', 'plastic', 'plastic surgery', 'surgery']",0,0,0,1,0,0.08196721311475409
