commentId,comment,classification,comment_processed,word_phrase_list,mummy,mummy tuck,tuck,wonder,wrong,wrong pain,pain,similarity_score
188346,Each time he dismissed the fact that I told him I was in excruciating pain 10/10 with movement and taking,1,time dismiss fact tell torment pain movement take,"['time', 'time dismiss', 'time dismiss fact', 'time dismiss fact tell', 'time dismiss fact tell torment', 'time dismiss fact tell torment pain', 'time dismiss fact tell torment pain movement', 'time dismiss fact tell torment pain movement take', 'dismiss', 'dismiss fact', 'dismiss fact tell', 'dismiss fact tell torment', 'dismiss fact tell torment pain', 'dismiss fact tell torment pain movement', 'dismiss fact tell torment pain movement take', 'fact', 'fact tell', 'fact tell torment', 'fact tell torment pain', 'fact tell torment pain movement', 'fact tell torment pain movement take', 'tell', 'tell torment', 'tell torment pain', 'tell torment pain movement', 'tell torment pain movement take', 'torment', 'torment pain', 'torment pain movement', 'torment pain movement take', 'pain', 'pain movement', 'pain movement take', 'movement', 'movement take', 'take']",0,0,0,0,0,0,1,0.08196721311475409
129863,"My surgery a success, he has relieved my pain and suffering.",0,surgery success relieve pain suffer,"['surgery', 'surgery success', 'surgery success relieve', 'surgery success relieve pain', 'surgery success relieve pain suffer', 'success', 'success relieve', 'success relieve pain', 'success relieve pain suffer', 'relieve', 'relieve pain', 'relieve pain suffer', 'pain', 'pain suffer', 'suffer']",0,0,0,0,0,0,1,0.08196721311475409
115519,and he was very thorough in providing me with the options I had to relieve the pain in my neck and shoulder.,0,thorough provide option relieve pain neck shoulder,"['thorough', 'thorough provide', 'thorough provide option', 'thorough provide option relieve', 'thorough provide option relieve pain', 'thorough provide option relieve pain neck', 'thorough provide option relieve pain neck shoulder', 'provide', 'provide option', 'provide option relieve', 'provide option relieve pain', 'provide option relieve pain neck', 'provide option relieve pain neck shoulder', 'option', 'option relieve', 'option relieve pain', 'option relieve pain neck', 'option relieve pain neck shoulder', 'relieve', 'relieve pain', 'relieve pain neck', 'relieve pain neck shoulder', 'pain', 'pain neck', 'pain neck shoulder', 'neck', 'neck shoulder', 'shoulder']",0,0,0,0,0,0,1,0.08196721311475409
91112,I went from a size 16 to a size 8 with a Tummy Tuck,0,go size size mummy tuck,"['go', 'go size', 'go size size', 'go size size mummy', 'go size size mummy tuck', 'size', 'size size', 'size size mummy', 'size size mummy tuck', 'size', 'size mummy', 'size mummy tuck', 'mummy', 'mummy tuck', 'tuck']",1,1,1,0,0,0,0,0.24590163934426226
148862,Not even mentioning that I was having pain and discomfort was enough for them to call me back.,1,mention have pain discomfort,"['mention', 'mention have', 'mention have pain', 'mention have pain discomfort', 'have', 'have pain', 'have pain discomfort', 'pain', 'pain discomfort', 'discomfort']",0,0,0,0,0,0,1,0.08196721311475409
142070,The whole process is quick and pain free with a very short healing time.,0,process quick pain free short heal time,"['process', 'process quick', 'process quick pain', 'process quick pain free', 'process quick pain free short', 'process quick pain free short heal', 'process quick pain free short heal time', 'quick', 'quick pain', 'quick pain free', 'quick pain free short', 'quick pain free short heal', 'quick pain free short heal time', 'pain', 'pain free', 'pain free short', 'pain free short heal', 'pain free short heal time', 'free', 'free short', 'free short heal', 'free short heal time', 'short', 'short heal', 'short heal time', 'heal', 'heal time', 'time']",0,0,0,0,0,0,1,0.08196721311475409
169189,They all heard my concerns and were able to help me get into a specialty office for my pained tooth.,0,hear concern able help specially office pain tooth,"['hear', 'hear concern', 'hear concern able', 'hear concern able help', 'hear concern able help specially', 'hear concern able help specially office', 'hear concern able help specially office pain', 'hear concern able help specially office pain tooth', 'concern', 'concern able', 'concern able help', 'concern able help specially', 'concern able help specially office', 'concern able help specially office pain', 'concern able help specially office pain tooth', 'able', 'able help', 'able help specially', 'able help specially office', 'able help specially office pain', 'able help specially office pain tooth', 'help', 'help specially', 'help specially office', 'help specially office pain', 'help specially office pain tooth', 'specially', 'specially office', 'specially office pain', 'specially office pain tooth', 'office', 'office pain', 'office pain tooth', 'pain', 'pain tooth', 'tooth']",0,0,0,0,0,0,1,0.08196721311475409
145250,Corrected the problem and my pain is gone.,0,correct problem pain go,"['correct', 'correct problem', 'correct problem pain', 'correct problem pain go', 'problem', 'problem pain', 'problem pain go', 'pain', 'pain go', 'go']",0,0,0,0,0,0,1,0.08196721311475409
148910,She was in absolute pain and i was with her throughout the entire experience.,1,absolute pain entire experience,"['absolute', 'absolute pain', 'absolute pain entire', 'absolute pain entire experience', 'pain', 'pain entire', 'pain entire experience', 'entire', 'entire experience', 'experience']",0,0,0,0,0,0,1,0.08196721311475409
164227,They treated me like there was something wrong with me and made me feel very ashamed.,1,treat like wrong feel ashamed,"['treat', 'treat like', 'treat like wrong', 'treat like wrong feel', 'treat like wrong feel ashamed', 'like', 'like wrong', 'like wrong feel', 'like wrong feel ashamed', 'wrong', 'wrong feel', 'wrong feel ashamed', 'feel', 'feel ashamed', 'ashamed']",0,0,0,0,1,0,0,0.08196721311475409
141434,I have already recommended him and this practice to friends with chronic/acute back pain without reservations.,0,recommend practice friend chronicacute pain reservation,"['recommend', 'recommend practice', 'recommend practice friend', 'recommend practice friend chronicacute', 'recommend practice friend chronicacute pain', 'recommend practice friend chronicacute pain reservation', 'practice', 'practice friend', 'practice friend chronicacute', 'practice friend chronicacute pain', 'practice friend chronicacute pain reservation', 'friend', 'friend chronicacute', 'friend chronicacute pain', 'friend chronicacute pain reservation', 'chronicacute', 'chronicacute pain', 'chronicacute pain reservation', 'pain', 'pain reservation', 'reservation']",0,0,0,0,0,0,1,0.08196721311475409
123061,I stayed overnight in the hospital and the pain I had previously is completely gone.,0,stay hospital pain previously completely go,"['stay', 'stay hospital', 'stay hospital pain', 'stay hospital pain previously', 'stay hospital pain previously completely', 'stay hospital pain previously completely go', 'hospital', 'hospital pain', 'hospital pain previously', 'hospital pain previously completely', 'hospital pain previously completely go', 'pain', 'pain previously', 'pain previously completely', 'pain previously completely go', 'previously', 'previously completely', 'previously completely go', 'completely', 'completely go', 'go']",0,0,0,0,0,0,1,0.08196721311475409
122261,"Disappointing given his great ratings, which leaves me to wonder if the accuracy of the waitings.",1,disappoint give great rat leaf wonder accuracy wait,"['disappoint', 'disappoint give', 'disappoint give great', 'disappoint give great rat', 'disappoint give great rat leaf', 'disappoint give great rat leaf wonder', 'disappoint give great rat leaf wonder accuracy', 'disappoint give great rat leaf wonder accuracy wait', 'give', 'give great', 'give great rat', 'give great rat leaf', 'give great rat leaf wonder', 'give great rat leaf wonder accuracy', 'give great rat leaf wonder accuracy wait', 'great', 'great rat', 'great rat leaf', 'great rat leaf wonder', 'great rat leaf wonder accuracy', 'great rat leaf wonder accuracy wait', 'rat', 'rat leaf', 'rat leaf wonder', 'rat leaf wonder accuracy', 'rat leaf wonder accuracy wait', 'leaf', 'leaf wonder', 'leaf wonder accuracy', 'leaf wonder accuracy wait', 'wonder', 'wonder accuracy', 'wonder accuracy wait', 'accuracy', 'accuracy wait', 'wait']",0,0,0,1,0,0,0,0.08196721311475409
166419,Excited to be working with her to figure out what's wrong with my joints.,0,excite work figure s wrong joint,"['excite', 'excite work', 'excite work figure', 'excite work figure s', 'excite work figure s wrong', 'excite work figure s wrong joint', 'work', 'work figure', 'work figure s', 'work figure s wrong', 'work figure s wrong joint', 'figure', 'figure s', 'figure s wrong', 'figure s wrong joint', 's', 's wrong', 's wrong joint', 'wrong', 'wrong joint', 'joint']",0,0,0,0,1,0,0,0.08196721311475409
108209,And best of all I no longer have any pain in my back or my neck.,0,good long pain neck,"['good', 'good long', 'good long pain', 'good long pain neck', 'long', 'long pain', 'long pain neck', 'pain', 'pain neck', 'neck']",0,0,0,0,0,0,1,0.08196721311475409
111797,They had the wrong surgery on me last year and almost killed me.,1,wrong surgery kill,"['wrong', 'wrong surgery', 'wrong surgery kill', 'surgery', 'surgery kill', 'kill']",0,0,0,0,1,0,0,0.08196721311475409
93902,for almost 46 years you would think I'm done but I work with literally no pain and feel great!,0,think m work literally pain feel great,"['think', 'think m', 'think m work', 'think m work literally', 'think m work literally pain', 'think m work literally pain feel', 'think m work literally pain feel great', 'm', 'm work', 'm work literally', 'm work literally pain', 'm work literally pain feel', 'm work literally pain feel great', 'work', 'work literally', 'work literally pain', 'work literally pain feel', 'work literally pain feel great', 'literally', 'literally pain', 'literally pain feel', 'literally pain feel great', 'pain', 'pain feel', 'pain feel great', 'feel', 'feel great', 'great']",0,0,0,0,0,0,1,0.08196721311475409
109410,I have had a good experience doctor and staff have been very good to me again trying to fix all my pain issues.,0,good experience doctor staff good try fix pain issue,"['good', 'good experience', 'good experience doctor', 'good experience doctor staff', 'good experience doctor staff good', 'good experience doctor staff good try', 'good experience doctor staff good try fix', 'good experience doctor staff good try fix pain', 'good experience doctor staff good try fix pain issue', 'experience', 'experience doctor', 'experience doctor staff', 'experience doctor staff good', 'experience doctor staff good try', 'experience doctor staff good try fix', 'experience doctor staff good try fix pain', 'experience doctor staff good try fix pain issue', 'doctor', 'doctor staff', 'doctor staff good', 'doctor staff good try', 'doctor staff good try fix', 'doctor staff good try fix pain', 'doctor staff good try fix pain issue', 'staff', 'staff good', 'staff good try', 'staff good try fix', 'staff good try fix pain', 'staff good try fix pain issue', 'good', 'good try', 'good try fix', 'good try fix pain', 'good try fix pain issue', 'try', 'try fix', 'try fix pain', 'try fix pain issue', 'fix', 'fix pain', 'fix pain issue', 'pain', 'pain issue', 'issue']",0,0,0,0,0,0,1,0.08196721311475409
78601,It now makes me wonder how much of the work completed in my mouth not necessary.,1,make wonder work complete mouth necessary,"['make', 'make wonder', 'make wonder work', 'make wonder work complete', 'make wonder work complete mouth', 'make wonder work complete mouth necessary', 'wonder', 'wonder work', 'wonder work complete', 'wonder work complete mouth', 'wonder work complete mouth necessary', 'work', 'work complete', 'work complete mouth', 'work complete mouth necessary', 'complete', 'complete mouth', 'complete mouth necessary', 'mouth', 'mouth necessary', 'necessary']",0,0,0,1,0,0,0,0.08196721311475409
