commentId,comment,classification,comment_processed,word_phrase_list,overall,overall terrific,overall terrific office,terrific,terrific office,office,similarity_score,regression_weight
69478,My life was changed forever the day I walked in to Dr..Langdon's office.,0,life change forever walk drlangdons office,"['life', 'life change', 'life change forever', 'life change forever walk', 'life change forever walk drlangdons', 'life change forever walk drlangdons office', 'change', 'change forever', 'change forever walk', 'change forever walk drlangdons', 'change forever walk drlangdons office', 'forever', 'forever walk', 'forever walk drlangdons', 'forever walk drlangdons office', 'walk', 'walk drlangdons', 'walk drlangdons office', 'drlangdons', 'drlangdons office', 'office']",0,0,0,0,0,1,0.1111111111111111,0.0
146866,and I had to go all the way to their hemet office from Redlands to get them to fill the script.,1,way helmet office newlands fill script,"['way', 'way helmet', 'way helmet office', 'way helmet office newlands', 'way helmet office newlands fill', 'way helmet office newlands fill script', 'helmet', 'helmet office', 'helmet office newlands', 'helmet office newlands fill', 'helmet office newlands fill script', 'office', 'office newlands', 'office newlands fill', 'office newlands fill script', 'newlands', 'newlands fill', 'newlands fill script', 'fill', 'fill script', 'script']",0,0,0,0,0,1,0.1111111111111111,0.0
142537,"Michelle does such a terrific job that I know when I leave, within a couple days I will be looking",0,terrific job know leave look,"['terrific', 'terrific job', 'terrific job know', 'terrific job know leave', 'terrific job know leave look', 'job', 'job know', 'job know leave', 'job know leave look', 'know', 'know leave', 'know leave look', 'leave', 'leave look', 'look']",0,0,0,1,0,0,0.1282051282051282,0.0
131121,I am very frustrated with the call center for this doctor's office.,1,frustrate center doctor office,"['frustrate', 'frustrate center', 'frustrate center doctor', 'frustrate center doctor office', 'center', 'center doctor', 'center doctor office', 'doctor', 'doctor office', 'office']",0,0,0,0,0,1,0.1470588235294117,0.0
180514,and helped me with the issue I went to the office for.,0,help issue go office,"['help', 'help issue', 'help issue go', 'help issue go office', 'issue', 'issue go', 'issue go office', 'go', 'go office', 'office']",0,0,0,0,0,1,0.1470588235294117,0.0
92157,Having the surgery center right in his office was great not having to go to a big hospital or clinic made the procedure very convenient,0,have surgery center right office great not have big hospital clinic procedure convenient,"['have', 'have surgery', 'have surgery center', 'have surgery center right', 'have surgery center right office', 'have surgery center right office great', 'have surgery center right office great not', 'have surgery center right office great not have', 'have surgery center right office great not have big', 'have surgery center right office great not have big hospital', 'have surgery center right office great not have big hospital clinic', 'have surgery center right office great not have big hospital clinic procedure', 'have surgery center right office great not have big hospital clinic procedure convenient', 'surgery', 'surgery center', 'surgery center right', 'surgery center right office', 'surgery center right office great', 'surgery center right office great not', 'surgery center right office great not have', 'surgery center right office great not have big', 'surgery center right office great not have big hospital', 'surgery center right office great not have big hospital clinic', 'surgery center right office great not have big hospital clinic procedure', 'surgery center right office great not have big hospital clinic procedure convenient', 'center', 'center right', 'center right office', 'center right office great', 'center right office great not', 'center right office great not have', 'center right office great not have big', 'center right office great not have big hospital', 'center right office great not have big hospital clinic', 'center right office great not have big hospital clinic procedure', 'center right office great not have big hospital clinic procedure convenient', 'right', 'right office', 'right office great', 'right office great not', 'right office great not have', 'right office great not have big', 'right office great not have big hospital', 'right office great not have big hospital clinic', 'right office great not have big hospital clinic procedure', 'right office great not have big hospital clinic procedure convenient', 'office', 'office great', 'office great not', 'office great not have', 'office great not have big', 'office great not have big hospital', 'office great not have big hospital clinic', 'office great not have big hospital clinic procedure', 'office great not have big hospital clinic procedure convenient', 'great', 'great not', 'great not have', 'great not have big', 'great not have big hospital', 'great not have big hospital clinic', 'great not have big hospital clinic procedure', 'great not have big hospital clinic procedure convenient', 'not', 'not have', 'not have big', 'not have big hospital', 'not have big hospital clinic', 'not have big hospital clinic procedure', 'not have big hospital clinic procedure convenient', 'have', 'have big', 'have big hospital', 'have big hospital clinic', 'have big hospital clinic procedure', 'have big hospital clinic procedure convenient', 'big', 'big hospital', 'big hospital clinic', 'big hospital clinic procedure', 'big hospital clinic procedure convenient', 'hospital', 'hospital clinic', 'hospital clinic procedure', 'hospital clinic procedure convenient', 'clinic', 'clinic procedure', 'clinic procedure convenient', 'procedure', 'procedure convenient', 'convenient']",0,0,0,0,0,1,0.0434782608695652,0.0
89739,I had very little pain after and it was great coming back to the office,0,little pain great come office,"['little', 'little pain', 'little pain great', 'little pain great come', 'little pain great come office', 'pain', 'pain great', 'pain great come', 'pain great come office', 'great', 'great come', 'great come office', 'come', 'come office', 'office']",0,0,0,0,0,1,0.1282051282051282,0.0
88540,His Pasadena office was modern,0,pasadena office modern,"['pasadena', 'pasadena office', 'pasadena office modern', 'office', 'office modern', 'modern']",0,0,0,0,0,1,0.1666666666666666,0.0
123229,Bathroom and office were very clean.,0,bathroom office clean,"['bathroom', 'bathroom office', 'bathroom office clean', 'office', 'office clean', 'clean']",0,0,0,0,0,1,0.1666666666666666,0.0
117021,"Awesome doctor, great office staff.",0,amazing doctor great office staff,"['amazing', 'amazing doctor', 'amazing doctor great', 'amazing doctor great office', 'amazing doctor great office staff', 'doctor', 'doctor great', 'doctor great office', 'doctor great office staff', 'great', 'great office', 'great office staff', 'office', 'office staff', 'staff']",0,0,0,0,0,1,0.1282051282051282,0.0
107591,The office often has wait times in excess of 45 minutes for scheduled appts.,1,office wait time excess minute schedule part,"['office', 'office wait', 'office wait time', 'office wait time excess', 'office wait time excess minute', 'office wait time excess minute schedule', 'office wait time excess minute schedule part', 'wait', 'wait time', 'wait time excess', 'wait time excess minute', 'wait time excess minute schedule', 'wait time excess minute schedule part', 'time', 'time excess', 'time excess minute', 'time excess minute schedule', 'time excess minute schedule part', 'excess', 'excess minute', 'excess minute schedule', 'excess minute schedule part', 'minute', 'minute schedule', 'minute schedule part', 'schedule', 'schedule part', 'part']",0,0,0,0,0,1,0.0961538461538461,0.0
83074,The office staff of where I chose to go has made this journey that much more exciting.,0,office staff choose journey excite,"['office', 'office staff', 'office staff choose', 'office staff choose journey', 'office staff choose journey excite', 'staff', 'staff choose', 'staff choose journey', 'staff choose journey excite', 'choose', 'choose journey', 'choose journey excite', 'journey', 'journey excite', 'excite']",0,0,0,0,0,1,0.1282051282051282,0.0
