commentId,comment,classification,comment_processed,word_phrase_list,probably,get,get opinion,opinion,opinion make,make,nonrefundable,commitment,similarity_score
92562,"I've got another issue that needs attention, I'd know no other doctor I have do it.",0,get issue need attention know no,"['get', 'get issue', 'get issue need', 'get issue need attention', 'get issue need attention know', 'get issue need attention know no', 'issue', 'issue need', 'issue need attention', 'issue need attention know', 'issue need attention know no', 'need', 'need attention', 'need attention know', 'need attention know no', 'attention', 'attention know', 'attention know no', 'know', 'know no', 'no']",0,1,0,0,0,0,0,0,0.047619047619047616
140584,"Every detail at Dr. Frank's Medical Spa makes the visit a treat: the beautiful office, the tiny chocolates with the logo imprint",0,detail rank medical sea make visit treat beautiful office bantam chocolate log imprint,"['detail', 'detail rank', 'detail rank medical', 'detail rank medical sea', 'detail rank medical sea make', 'detail rank medical sea make visit', 'detail rank medical sea make visit treat', 'detail rank medical sea make visit treat beautiful', 'detail rank medical sea make visit treat beautiful office', 'detail rank medical sea make visit treat beautiful office bantam', 'detail rank medical sea make visit treat beautiful office bantam chocolate', 'detail rank medical sea make visit treat beautiful office bantam chocolate log', 'detail rank medical sea make visit treat beautiful office bantam chocolate log imprint', 'rank', 'rank medical', 'rank medical sea', 'rank medical sea make', 'rank medical sea make visit', 'rank medical sea make visit treat', 'rank medical sea make visit treat beautiful', 'rank medical sea make visit treat beautiful office', 'rank medical sea make visit treat beautiful office bantam', 'rank medical sea make visit treat beautiful office bantam chocolate', 'rank medical sea make visit treat beautiful office bantam chocolate log', 'rank medical sea make visit treat beautiful office bantam chocolate log imprint', 'medical', 'medical sea', 'medical sea make', 'medical sea make visit', 'medical sea make visit treat', 'medical sea make visit treat beautiful', 'medical sea make visit treat beautiful office', 'medical sea make visit treat beautiful office bantam', 'medical sea make visit treat beautiful office bantam chocolate', 'medical sea make visit treat beautiful office bantam chocolate log', 'medical sea make visit treat beautiful office bantam chocolate log imprint', 'sea', 'sea make', 'sea make visit', 'sea make visit treat', 'sea make visit treat beautiful', 'sea make visit treat beautiful office', 'sea make visit treat beautiful office bantam', 'sea make visit treat beautiful office bantam chocolate', 'sea make visit treat beautiful office bantam chocolate log', 'sea make visit treat beautiful office bantam chocolate log imprint', 'make', 'make visit', 'make visit treat', 'make visit treat beautiful', 'make visit treat beautiful office', 'make visit treat beautiful office bantam', 'make visit treat beautiful office bantam chocolate', 'make visit treat beautiful office bantam chocolate log', 'make visit treat beautiful office bantam chocolate log imprint', 'visit', 'visit treat', 'visit treat beautiful', 'visit treat beautiful office', 'visit treat beautiful office bantam', 'visit treat beautiful office bantam chocolate', 'visit treat beautiful office bantam chocolate log', 'visit treat beautiful office bantam chocolate log imprint', 'treat', 'treat beautiful', 'treat beautiful office', 'treat beautiful office bantam', 'treat beautiful office bantam chocolate', 'treat beautiful office bantam chocolate log', 'treat beautiful office bantam chocolate log imprint', 'beautiful', 'beautiful office', 'beautiful office bantam', 'beautiful office bantam chocolate', 'beautiful office bantam chocolate log', 'beautiful office bantam chocolate log imprint', 'office', 'office bantam', 'office bantam chocolate', 'office bantam chocolate log', 'office bantam chocolate log imprint', 'bantam', 'bantam chocolate', 'bantam chocolate log', 'bantam chocolate log imprint', 'chocolate', 'chocolate log', 'chocolate log imprint', 'log', 'log imprint', 'imprint']",0,0,0,0,0,1,0,0,0.017857142857142856
94588,I got as they promised in the advertisement.,0,get promise ad,"['get', 'get promise', 'get promise ad', 'promise', 'promise ad', 'ad']",0,1,0,0,0,0,0,0,0.07407407407407407
98462,He also got me to quit smoking too.,0,get quit smoke,"['get', 'get quit', 'get quit smoke', 'quit', 'quit smoke', 'smoke']",0,1,0,0,0,0,0,0,0.07407407407407407
80414,Because I got bloating in my stomach.,1,get float stomach,"['get', 'get float', 'get float stomach', 'float', 'float stomach', 'stomach']",0,1,0,0,0,0,0,0,0.07407407407407407
123036,Second opinions from several surgeons have diagnosed the damages he caused from the surgical procedure.,1,opinion surgeon diagnose damage cause surgical procedure,"['opinion', 'opinion surgeon', 'opinion surgeon diagnose', 'opinion surgeon diagnose damage', 'opinion surgeon diagnose damage cause', 'opinion surgeon diagnose damage cause surgical', 'opinion surgeon diagnose damage cause surgical procedure', 'surgeon', 'surgeon diagnose', 'surgeon diagnose damage', 'surgeon diagnose damage cause', 'surgeon diagnose damage cause surgical', 'surgeon diagnose damage cause surgical procedure', 'diagnose', 'diagnose damage', 'diagnose damage cause', 'diagnose damage cause surgical', 'diagnose damage cause surgical procedure', 'damage', 'damage cause', 'damage cause surgical', 'damage cause surgical procedure', 'cause', 'cause surgical', 'cause surgical procedure', 'surgical', 'surgical procedure', 'procedure']",0,0,0,1,0,0,0,0,0.04081632653061224
133841,"I called and got an appointment the same day, even being a new patient.",0,call get appointment new patient,"['call', 'call get', 'call get appointment', 'call get appointment new', 'call get appointment new patient', 'get', 'get appointment', 'get appointment new', 'get appointment new patient', 'appointment', 'appointment new', 'appointment new patient', 'new', 'new patient', 'patient']",0,1,0,0,0,0,0,0,0.05555555555555555
133036,In my opinion this approach misleads patients!,1,opinion approach mislead patient,"['opinion', 'opinion approach', 'opinion approach mislead', 'opinion approach mislead patient', 'approach', 'approach mislead', 'approach mislead patient', 'mislead', 'mislead patient', 'patient']",0,0,0,1,0,0,0,0,0.06451612903225806
129195,Recently I have been seeing Elena for my hydrafacials and she has the most soothing face massage technique that makes me glow.,0,recently see helena hydrafacials soothe face massage technique make glow,"['recently', 'recently see', 'recently see helena', 'recently see helena hydrafacials', 'recently see helena hydrafacials soothe', 'recently see helena hydrafacials soothe face', 'recently see helena hydrafacials soothe face massage', 'recently see helena hydrafacials soothe face massage technique', 'recently see helena hydrafacials soothe face massage technique make', 'recently see helena hydrafacials soothe face massage technique make glow', 'see', 'see helena', 'see helena hydrafacials', 'see helena hydrafacials soothe', 'see helena hydrafacials soothe face', 'see helena hydrafacials soothe face massage', 'see helena hydrafacials soothe face massage technique', 'see helena hydrafacials soothe face massage technique make', 'see helena hydrafacials soothe face massage technique make glow', 'helena', 'helena hydrafacials', 'helena hydrafacials soothe', 'helena hydrafacials soothe face', 'helena hydrafacials soothe face massage', 'helena hydrafacials soothe face massage technique', 'helena hydrafacials soothe face massage technique make', 'helena hydrafacials soothe face massage technique make glow', 'hydrafacials', 'hydrafacials soothe', 'hydrafacials soothe face', 'hydrafacials soothe face massage', 'hydrafacials soothe face massage technique', 'hydrafacials soothe face massage technique make', 'hydrafacials soothe face massage technique make glow', 'soothe', 'soothe face', 'soothe face massage', 'soothe face massage technique', 'soothe face massage technique make', 'soothe face massage technique make glow', 'face', 'face massage', 'face massage technique', 'face massage technique make', 'face massage technique make glow', 'massage', 'massage technique', 'massage technique make', 'massage technique make glow', 'technique', 'technique make', 'technique make glow', 'make', 'make glow', 'glow']",0,0,0,0,0,1,0,0,0.02631578947368421
66280,I've got her cell phone and her pager and she responds within fifteen minutes.,0,get cell phone paper respond,"['get', 'get cell', 'get cell phone', 'get cell phone paper', 'get cell phone paper respond', 'cell', 'cell phone', 'cell phone paper', 'cell phone paper respond', 'phone', 'phone paper', 'phone paper respond', 'paper', 'paper respond', 'respond']",0,1,0,0,0,0,0,0,0.05555555555555555
96592,"I got my 8 crowns on 6 implants today, and I cannot wait to go",0,get crown plant not wait,"['get', 'get crown', 'get crown plant', 'get crown plant not', 'get crown plant not wait', 'crown', 'crown plant', 'crown plant not', 'crown plant not wait', 'plant', 'plant not', 'plant not wait', 'not', 'not wait', 'wait']",0,1,0,0,0,0,0,0,0.05555555555555555
