commentId,comment,classification,comment_processed,word_phrase_list,practice,compassionate,similarity_score
165688,"All of the extra measures, ""just in case"" practices and the overall treatment both my husband",0,extra measure case practice overall treatment husband,"['extra', 'extra measure', 'extra measure case', 'extra measure case practice', 'extra measure case practice overall', 'extra measure case practice overall treatment', 'extra measure case practice overall treatment husband', 'measure', 'measure case', 'measure case practice', 'measure case practice overall', 'measure case practice overall treatment', 'measure case practice overall treatment husband', 'case', 'case practice', 'case practice overall', 'case practice overall treatment', 'case practice overall treatment husband', 'practice', 'practice overall', 'practice overall treatment', 'practice overall treatment husband', 'overall', 'overall treatment', 'overall treatment husband', 'treatment', 'treatment husband', 'husband']",1,0,0.5
147887,Every person I've interacted with at this practice has been lovely.,0,person ve interest practice lovely,"['person', 'person ve', 'person ve interest', 'person ve interest practice', 'person ve interest practice lovely', 've', 've interest', 've interest practice', 've interest practice lovely', 'interest', 'interest practice', 'interest practice lovely', 'practice', 'practice lovely', 'lovely']",1,0,0.5
113782,"Personally I like Dr Yano, He's compassionate and thorough.",0,personally like s compassionate thorough,"['personally', 'personally like', 'personally like s', 'personally like s compassionate', 'personally like s compassionate thorough', 'like', 'like s', 'like s compassionate', 'like s compassionate thorough', 's', 's compassionate', 's compassionate thorough', 'compassionate', 'compassionate thorough', 'thorough']",0,1,0.5
153943,There is a peace and elegance here that I have not seen in any other medical practice,0,peace elegance see medical practice,"['peace', 'peace elegance', 'peace elegance see', 'peace elegance see medical', 'peace elegance see medical practice', 'elegance', 'elegance see', 'elegance see medical', 'elegance see medical practice', 'see', 'see medical', 'see medical practice', 'medical', 'medical practice', 'practice']",1,0,0.5
107502,"Dr. Chiao, the staff, and the practice are phenomenal.",0,staff practice phenomenon,"['staff', 'staff practice', 'staff practice phenomenon', 'practice', 'practice phenomenon', 'phenomenon']",1,0,0.5
116136,The doctor that I'm seeing is good but the billers laziness is a real turnoff from the practice.,1,doctor m see good tiller laziness real turnoff practice,"['doctor', 'doctor m', 'doctor m see', 'doctor m see good', 'doctor m see good tiller', 'doctor m see good tiller laziness', 'doctor m see good tiller laziness real', 'doctor m see good tiller laziness real turnoff', 'doctor m see good tiller laziness real turnoff practice', 'm', 'm see', 'm see good', 'm see good tiller', 'm see good tiller laziness', 'm see good tiller laziness real', 'm see good tiller laziness real turnoff', 'm see good tiller laziness real turnoff practice', 'see', 'see good', 'see good tiller', 'see good tiller laziness', 'see good tiller laziness real', 'see good tiller laziness real turnoff', 'see good tiller laziness real turnoff practice', 'good', 'good tiller', 'good tiller laziness', 'good tiller laziness real', 'good tiller laziness real turnoff', 'good tiller laziness real turnoff practice', 'tiller', 'tiller laziness', 'tiller laziness real', 'tiller laziness real turnoff', 'tiller laziness real turnoff practice', 'laziness', 'laziness real', 'laziness real turnoff', 'laziness real turnoff practice', 'real', 'real turnoff', 'real turnoff practice', 'turnoff', 'turnoff practice', 'practice']",1,0,0.5
161665,"If it were possible for him to practice other areas of medicine in addition to this, I would go to him for everything!!",0,possible practice area medicine addition,"['possible', 'possible practice', 'possible practice area', 'possible practice area medicine', 'possible practice area medicine addition', 'practice', 'practice area', 'practice area medicine', 'practice area medicine addition', 'area', 'area medicine', 'area medicine addition', 'medicine', 'medicine addition', 'addition']",1,0,0.5
102194,Dr. Schlechter is very caring and compassionate.,0,dare compassionate,"['dare', 'dare compassionate', 'compassionate']",0,1,0.5
165185,His practice is staffed by people of questionable qualifications. 13.,1,practice stuff people questionable qualification,"['practice', 'practice stuff', 'practice stuff people', 'practice stuff people questionable', 'practice stuff people questionable qualification', 'stuff', 'stuff people', 'stuff people questionable', 'stuff people questionable qualification', 'people', 'people questionable', 'people questionable qualification', 'questionable', 'questionable qualification', 'qualification']",1,0,0.5
72172,He refused to speak to me entirely even though it is his practice.,1,refuse speak entirely practice,"['refuse', 'refuse speak', 'refuse speak entirely', 'refuse speak entirely practice', 'speak', 'speak entirely', 'speak entirely practice', 'entirely', 'entirely practice', 'practice']",1,0,0.5
135658,This practice was my first choice of seeking out cosmetic procedures due to such stellar reviews online and raves by word of mouth!,0,practice choice seek cosmetic procedure cellar review on-line rate word mouth,"['practice', 'practice choice', 'practice choice seek', 'practice choice seek cosmetic', 'practice choice seek cosmetic procedure', 'practice choice seek cosmetic procedure cellar', 'practice choice seek cosmetic procedure cellar review', 'practice choice seek cosmetic procedure cellar review on-line', 'practice choice seek cosmetic procedure cellar review on-line rate', 'practice choice seek cosmetic procedure cellar review on-line rate word', 'practice choice seek cosmetic procedure cellar review on-line rate word mouth', 'choice', 'choice seek', 'choice seek cosmetic', 'choice seek cosmetic procedure', 'choice seek cosmetic procedure cellar', 'choice seek cosmetic procedure cellar review', 'choice seek cosmetic procedure cellar review on-line', 'choice seek cosmetic procedure cellar review on-line rate', 'choice seek cosmetic procedure cellar review on-line rate word', 'choice seek cosmetic procedure cellar review on-line rate word mouth', 'seek', 'seek cosmetic', 'seek cosmetic procedure', 'seek cosmetic procedure cellar', 'seek cosmetic procedure cellar review', 'seek cosmetic procedure cellar review on-line', 'seek cosmetic procedure cellar review on-line rate', 'seek cosmetic procedure cellar review on-line rate word', 'seek cosmetic procedure cellar review on-line rate word mouth', 'cosmetic', 'cosmetic procedure', 'cosmetic procedure cellar', 'cosmetic procedure cellar review', 'cosmetic procedure cellar review on-line', 'cosmetic procedure cellar review on-line rate', 'cosmetic procedure cellar review on-line rate word', 'cosmetic procedure cellar review on-line rate word mouth', 'procedure', 'procedure cellar', 'procedure cellar review', 'procedure cellar review on-line', 'procedure cellar review on-line rate', 'procedure cellar review on-line rate word', 'procedure cellar review on-line rate word mouth', 'cellar', 'cellar review', 'cellar review on-line', 'cellar review on-line rate', 'cellar review on-line rate word', 'cellar review on-line rate word mouth', 'review', 'review on-line', 'review on-line rate', 'review on-line rate word', 'review on-line rate word mouth', 'on-line', 'on-line rate', 'on-line rate word', 'on-line rate word mouth', 'rate', 'rate word', 'rate word mouth', 'word', 'word mouth', 'mouth']",1,0,0.5
