commentId,comment,classification,comment_processed,word_phrase_list,little,little pain,pain,exceed,exceed expectation,expectation,similarity_score
181730,"for osteo manipulation, he just understood how to vanquish knots and spasms and restore pain levels back to zero.",0,osteo manipulation understand beat knot spasm restore pain level,"['osteo', 'osteo manipulation', 'osteo manipulation understand', 'osteo manipulation understand beat', 'osteo manipulation understand beat knot', 'osteo manipulation understand beat knot spasm', 'osteo manipulation understand beat knot spasm restore', 'osteo manipulation understand beat knot spasm restore pain', 'osteo manipulation understand beat knot spasm restore pain level', 'manipulation', 'manipulation understand', 'manipulation understand beat', 'manipulation understand beat knot', 'manipulation understand beat knot spasm', 'manipulation understand beat knot spasm restore', 'manipulation understand beat knot spasm restore pain', 'manipulation understand beat knot spasm restore pain level', 'understand', 'understand beat', 'understand beat knot', 'understand beat knot spasm', 'understand beat knot spasm restore', 'understand beat knot spasm restore pain', 'understand beat knot spasm restore pain level', 'beat', 'beat knot', 'beat knot spasm', 'beat knot spasm restore', 'beat knot spasm restore pain', 'beat knot spasm restore pain level', 'knot', 'knot spasm', 'knot spasm restore', 'knot spasm restore pain', 'knot spasm restore pain level', 'spasm', 'spasm restore', 'spasm restore pain', 'spasm restore pain level', 'restore', 'restore pain', 'restore pain level', 'pain', 'pain level', 'level']",0,0,1,0,0,0,0.03636363636363636
139713,"No pain, Whole staff and Dr. Tye were very helpful through the process, always made sure I was ok. Thank you again!!",0,no pain staff helpful process sure ok thank,"['no', 'no pain', 'no pain staff', 'no pain staff helpful', 'no pain staff helpful process', 'no pain staff helpful process sure', 'no pain staff helpful process sure ok', 'no pain staff helpful process sure ok thank', 'pain', 'pain staff', 'pain staff helpful', 'pain staff helpful process', 'pain staff helpful process sure', 'pain staff helpful process sure ok', 'pain staff helpful process sure ok thank', 'staff', 'staff helpful', 'staff helpful process', 'staff helpful process sure', 'staff helpful process sure ok', 'staff helpful process sure ok thank', 'helpful', 'helpful process', 'helpful process sure', 'helpful process sure ok', 'helpful process sure ok thank', 'process', 'process sure', 'process sure ok', 'process sure ok thank', 'sure', 'sure ok', 'sure ok thank', 'ok', 'ok thank', 'thank']",0,0,1,0,0,0,0.043478260869565216
131781,"In particular, little wrinkles around my mouth are all but invisible.",0,particular little wrinkle mouth invisible,"['particular', 'particular little', 'particular little wrinkle', 'particular little wrinkle mouth', 'particular little wrinkle mouth invisible', 'little', 'little wrinkle', 'little wrinkle mouth', 'little wrinkle mouth invisible', 'wrinkle', 'wrinkle mouth', 'wrinkle mouth invisible', 'mouth', 'mouth invisible', 'invisible']",1,0,0,0,0,0,0.08
113995,I have always had ugly legs and the pain to go with them.,1,ugly leg pain,"['ugly', 'ugly leg', 'ugly leg pain', 'leg', 'leg pain', 'pain']",0,0,1,0,0,0,0.125
89739,I had very little pain after and it was great coming back to the office,0,little pain great come office,"['little', 'little pain', 'little pain great', 'little pain great come', 'little pain great come office', 'pain', 'pain great', 'pain great come', 'pain great come office', 'great', 'great come', 'great come office', 'come', 'come office', 'office']",1,1,1,0,0,0,0.24
129432,Highly recommended Solonpas medicated patches and investing in a hand held massager to soothe away swelling pain.,0,highly recommend solonpas dedicate patch invest hand hold massage soothe away swell pain,"['highly', 'highly recommend', 'highly recommend solonpas', 'highly recommend solonpas dedicate', 'highly recommend solonpas dedicate patch', 'highly recommend solonpas dedicate patch invest', 'highly recommend solonpas dedicate patch invest hand', 'highly recommend solonpas dedicate patch invest hand hold', 'highly recommend solonpas dedicate patch invest hand hold massage', 'highly recommend solonpas dedicate patch invest hand hold massage soothe', 'highly recommend solonpas dedicate patch invest hand hold massage soothe away', 'highly recommend solonpas dedicate patch invest hand hold massage soothe away swell', 'highly recommend solonpas dedicate patch invest hand hold massage soothe away swell pain', 'recommend', 'recommend solonpas', 'recommend solonpas dedicate', 'recommend solonpas dedicate patch', 'recommend solonpas dedicate patch invest', 'recommend solonpas dedicate patch invest hand', 'recommend solonpas dedicate patch invest hand hold', 'recommend solonpas dedicate patch invest hand hold massage', 'recommend solonpas dedicate patch invest hand hold massage soothe', 'recommend solonpas dedicate patch invest hand hold massage soothe away', 'recommend solonpas dedicate patch invest hand hold massage soothe away swell', 'recommend solonpas dedicate patch invest hand hold massage soothe away swell pain', 'solonpas', 'solonpas dedicate', 'solonpas dedicate patch', 'solonpas dedicate patch invest', 'solonpas dedicate patch invest hand', 'solonpas dedicate patch invest hand hold', 'solonpas dedicate patch invest hand hold massage', 'solonpas dedicate patch invest hand hold massage soothe', 'solonpas dedicate patch invest hand hold massage soothe away', 'solonpas dedicate patch invest hand hold massage soothe away swell', 'solonpas dedicate patch invest hand hold massage soothe away swell pain', 'dedicate', 'dedicate patch', 'dedicate patch invest', 'dedicate patch invest hand', 'dedicate patch invest hand hold', 'dedicate patch invest hand hold massage', 'dedicate patch invest hand hold massage soothe', 'dedicate patch invest hand hold massage soothe away', 'dedicate patch invest hand hold massage soothe away swell', 'dedicate patch invest hand hold massage soothe away swell pain', 'patch', 'patch invest', 'patch invest hand', 'patch invest hand hold', 'patch invest hand hold massage', 'patch invest hand hold massage soothe', 'patch invest hand hold massage soothe away', 'patch invest hand hold massage soothe away swell', 'patch invest hand hold massage soothe away swell pain', 'invest', 'invest hand', 'invest hand hold', 'invest hand hold massage', 'invest hand hold massage soothe', 'invest hand hold massage soothe away', 'invest hand hold massage soothe away swell', 'invest hand hold massage soothe away swell pain', 'hand', 'hand hold', 'hand hold massage', 'hand hold massage soothe', 'hand hold massage soothe away', 'hand hold massage soothe away swell', 'hand hold massage soothe away swell pain', 'hold', 'hold massage', 'hold massage soothe', 'hold massage soothe away', 'hold massage soothe away swell', 'hold massage soothe away swell pain', 'massage', 'massage soothe', 'massage soothe away', 'massage soothe away swell', 'massage soothe away swell pain', 'soothe', 'soothe away', 'soothe away swell', 'soothe away swell pain', 'away', 'away swell', 'away swell pain', 'swell', 'swell pain', 'pain']",0,0,1,0,0,0,0.019801980198019802
159909,So now they yet again don't do anything for pain management at all except push expensive procedures to bill insurance about!!!,1,pain management push expensive procedure bill insurance,"['pain', 'pain management', 'pain management push', 'pain management push expensive', 'pain management push expensive procedure', 'pain management push expensive procedure bill', 'pain management push expensive procedure bill insurance', 'management', 'management push', 'management push expensive', 'management push expensive procedure', 'management push expensive procedure bill', 'management push expensive procedure bill insurance', 'push', 'push expensive', 'push expensive procedure', 'push expensive procedure bill', 'push expensive procedure bill insurance', 'expensive', 'expensive procedure', 'expensive procedure bill', 'expensive procedure bill insurance', 'procedure', 'procedure bill', 'procedure bill insurance', 'bill', 'bill insurance', 'insurance']",0,0,1,0,0,0,0.05263157894736842
188346,Each time he dismissed the fact that I told him I was in excruciating pain 10/10 with movement and taking,1,time dismiss fact tell torment pain movement take,"['time', 'time dismiss', 'time dismiss fact', 'time dismiss fact tell', 'time dismiss fact tell torment', 'time dismiss fact tell torment pain', 'time dismiss fact tell torment pain movement', 'time dismiss fact tell torment pain movement take', 'dismiss', 'dismiss fact', 'dismiss fact tell', 'dismiss fact tell torment', 'dismiss fact tell torment pain', 'dismiss fact tell torment pain movement', 'dismiss fact tell torment pain movement take', 'fact', 'fact tell', 'fact tell torment', 'fact tell torment pain', 'fact tell torment pain movement', 'fact tell torment pain movement take', 'tell', 'tell torment', 'tell torment pain', 'tell torment pain movement', 'tell torment pain movement take', 'torment', 'torment pain', 'torment pain movement', 'torment pain movement take', 'pain', 'pain movement', 'pain movement take', 'movement', 'movement take', 'take']",0,0,1,0,0,0,0.043478260869565216
82808,"I HAVE GONE FROM LITTLE TO NO CONFIDENCE, TO IT NOW BEING THRU THE ROOF.",0,go little no confidence thousand roof,"['go', 'go little', 'go little no', 'go little no confidence', 'go little no confidence thousand', 'go little no confidence thousand roof', 'little', 'little no', 'little no confidence', 'little no confidence thousand', 'little no confidence thousand roof', 'no', 'no confidence', 'no confidence thousand', 'no confidence thousand roof', 'confidence', 'confidence thousand', 'confidence thousand roof', 'thousand', 'thousand roof', 'roof']",1,0,0,0,0,0,0.06451612903225806
143820,"Lauren gave me all options including possible side effects, expectations and usage.",0,laurel give option include possible effect expectation usage,"['laurel', 'laurel give', 'laurel give option', 'laurel give option include', 'laurel give option include possible', 'laurel give option include possible effect', 'laurel give option include possible effect expectation', 'laurel give option include possible effect expectation usage', 'give', 'give option', 'give option include', 'give option include possible', 'give option include possible effect', 'give option include possible effect expectation', 'give option include possible effect expectation usage', 'option', 'option include', 'option include possible', 'option include possible effect', 'option include possible effect expectation', 'option include possible effect expectation usage', 'include', 'include possible', 'include possible effect', 'include possible effect expectation', 'include possible effect expectation usage', 'possible', 'possible effect', 'possible effect expectation', 'possible effect expectation usage', 'effect', 'effect expectation', 'effect expectation usage', 'expectation', 'expectation usage', 'usage']",0,0,0,0,0,1,0.043478260869565216
