commentId,comment,classification,comment_processed,word_phrase_list,information,information information,cost,article,class,similarity_score
185615,Thanks I got information for my first treatment,0,thanks get information treatment,"['thanks', 'thanks get', 'thanks get information', 'thanks get information treatment', 'get', 'get information', 'get information treatment', 'information', 'information treatment', 'treatment']",1,0,0,0,0,0.18181818181818182
102362,Very gentle and informative!,0,gentle information,"['gentle', 'gentle information', 'information']",1,0,0,0,0,0.18181818181818182
93980,Detailed about every little nuance and a classy,0,detail little france class,"['detail', 'detail little', 'detail little france', 'detail little france class', 'little', 'little france', 'little france class', 'france', 'france class', 'class']",0,0,0,0,1,0.09090909090909091
88704,Dr. Shawl is very informative,0,information,['information'],1,0,0,0,0,0.18181818181818182
179966,Rachel gave me all the information I need to my treatment I was very pleased,0,rachel give information need treatment please,"['rachel', 'rachel give', 'rachel give information', 'rachel give information need', 'rachel give information need treatment', 'rachel give information need treatment please', 'give', 'give information', 'give information need', 'give information need treatment', 'give information need treatment please', 'information', 'information need', 'information need treatment', 'information need treatment please', 'need', 'need treatment', 'need treatment please', 'treatment', 'treatment please', 'please']",1,0,0,0,0,0.18181818181818182
101502,"I have seen him twice with no relief for a cost of $1,970.00.",1,see twice relief cost,"['see', 'see twice', 'see twice relief', 'see twice relief cost', 'twice', 'twice relief', 'twice relief cost', 'relief', 'relief cost', 'cost']",0,0,1,0,0,0.09090909090909091
173994,The information provided was clear and easy to follow as a woman who does not have children just,0,information provide clear easy follow woman child,"['information', 'information provide', 'information provide clear', 'information provide clear easy', 'information provide clear easy follow', 'information provide clear easy follow woman', 'information provide clear easy follow woman child', 'provide', 'provide clear', 'provide clear easy', 'provide clear easy follow', 'provide clear easy follow woman', 'provide clear easy follow woman child', 'clear', 'clear easy', 'clear easy follow', 'clear easy follow woman', 'clear easy follow woman child', 'easy', 'easy follow', 'easy follow woman', 'easy follow woman child', 'follow', 'follow woman', 'follow woman child', 'woman', 'woman child', 'child']",1,0,0,0,0,0.18181818181818182
158339,The Highest class Talent!,0,high class talent,"['high', 'high class', 'high class talent', 'class', 'class talent', 'talent']",0,0,0,0,1,0.09090909090909091
186367,"They also charge exorbitant amounts for tests, when something like that shouldn't cost so much.",1,charge exorbitant amount test like cost,"['charge', 'charge exorbitant', 'charge exorbitant amount', 'charge exorbitant amount test', 'charge exorbitant amount test like', 'charge exorbitant amount test like cost', 'exorbitant', 'exorbitant amount', 'exorbitant amount test', 'exorbitant amount test like', 'exorbitant amount test like cost', 'amount', 'amount test', 'amount test like', 'amount test like cost', 'test', 'test like', 'test like cost', 'like', 'like cost', 'cost']",0,0,1,0,0,0.09090909090909091
135753,and I feel like the information I get from him is less than what I get from other staff.,1,feel like information staff,"['feel', 'feel like', 'feel like information', 'feel like information staff', 'like', 'like information', 'like information staff', 'information', 'information staff', 'staff']",1,0,0,0,0,0.18181818181818182
160683,"Starting Shelby at the front, who was ultra responsive to my inquiry while trying to book last minute on vacation and just being informative",0,start shell extremist responsive inquiry try book vacation information,"['start', 'start shell', 'start shell extremist', 'start shell extremist responsive', 'start shell extremist responsive inquiry', 'start shell extremist responsive inquiry try', 'start shell extremist responsive inquiry try book', 'start shell extremist responsive inquiry try book vacation', 'start shell extremist responsive inquiry try book vacation information', 'shell', 'shell extremist', 'shell extremist responsive', 'shell extremist responsive inquiry', 'shell extremist responsive inquiry try', 'shell extremist responsive inquiry try book', 'shell extremist responsive inquiry try book vacation', 'shell extremist responsive inquiry try book vacation information', 'extremist', 'extremist responsive', 'extremist responsive inquiry', 'extremist responsive inquiry try', 'extremist responsive inquiry try book', 'extremist responsive inquiry try book vacation', 'extremist responsive inquiry try book vacation information', 'responsive', 'responsive inquiry', 'responsive inquiry try', 'responsive inquiry try book', 'responsive inquiry try book vacation', 'responsive inquiry try book vacation information', 'inquiry', 'inquiry try', 'inquiry try book', 'inquiry try book vacation', 'inquiry try book vacation information', 'try', 'try book', 'try book vacation', 'try book vacation information', 'book', 'book vacation', 'book vacation information', 'vacation', 'vacation information', 'information']",1,0,0,0,0,0.18181818181818182
