commentId,comment,classification,comment_processed,word_phrase_list,impression,great,similarity_score
101233,They did a great job at helping us understand the tumor type and implications.,0,great job help understand tumor type implication,"['great', 'great job', 'great job help', 'great job help understand', 'great job help understand tumor', 'great job help understand tumor type', 'great job help understand tumor type implication', 'job', 'job help', 'job help understand', 'job help understand tumor', 'job help understand tumor type', 'job help understand tumor type implication', 'help', 'help understand', 'help understand tumor', 'help understand tumor type', 'help understand tumor type implication', 'understand', 'understand tumor', 'understand tumor type', 'understand tumor type implication', 'tumor', 'tumor type', 'tumor type implication', 'type', 'type implication', 'implication']",0,1,0.06451612903225806
82097,Great dermatologists.,0,great dermatologist,"['great', 'great dermatologist', 'dermatologist']",0,1,0.3333333333333333
179307,From my own experience with him was great.,0,experience great,"['experience', 'experience great', 'great']",0,1,0.3333333333333333
129084,but other than that the experience with ROC has been great.,0,experience great,"['experience', 'experience great', 'great']",0,1,0.3333333333333333
143269,It was a great visit and it really opened my eyes,0,great visit open eye,"['great', 'great visit', 'great visit open', 'great visit open eye', 'visit', 'visit open', 'visit open eye', 'open', 'open eye', 'eye']",0,1,0.15384615384615385
143333,My aesthetician said i have great healthy skin.,0,esthetician say great healthy skin,"['esthetician', 'esthetician say', 'esthetician say great', 'esthetician say great healthy', 'esthetician say great healthy skin', 'say', 'say great', 'say great healthy', 'say great healthy skin', 'great', 'great healthy', 'great healthy skin', 'healthy', 'healthy skin', 'skin']",0,1,0.1111111111111111
63005,"I'm always delighted with the great deal of time he is willing to sit down and listen to all my concerns, and he seems to have a genuine and a personal concern for my well-being.",0,delight great deal time willing sit listen concern genuine personal concern well,"['delight', 'delight great', 'delight great deal', 'delight great deal time', 'delight great deal time willing', 'delight great deal time willing sit', 'delight great deal time willing sit listen', 'delight great deal time willing sit listen concern', 'delight great deal time willing sit listen concern genuine', 'delight great deal time willing sit listen concern genuine personal', 'delight great deal time willing sit listen concern genuine personal concern', 'delight great deal time willing sit listen concern genuine personal concern well', 'great', 'great deal', 'great deal time', 'great deal time willing', 'great deal time willing sit', 'great deal time willing sit listen', 'great deal time willing sit listen concern', 'great deal time willing sit listen concern genuine', 'great deal time willing sit listen concern genuine personal', 'great deal time willing sit listen concern genuine personal concern', 'great deal time willing sit listen concern genuine personal concern well', 'deal', 'deal time', 'deal time willing', 'deal time willing sit', 'deal time willing sit listen', 'deal time willing sit listen concern', 'deal time willing sit listen concern genuine', 'deal time willing sit listen concern genuine personal', 'deal time willing sit listen concern genuine personal concern', 'deal time willing sit listen concern genuine personal concern well', 'time', 'time willing', 'time willing sit', 'time willing sit listen', 'time willing sit listen concern', 'time willing sit listen concern genuine', 'time willing sit listen concern genuine personal', 'time willing sit listen concern genuine personal concern', 'time willing sit listen concern genuine personal concern well', 'willing', 'willing sit', 'willing sit listen', 'willing sit listen concern', 'willing sit listen concern genuine', 'willing sit listen concern genuine personal', 'willing sit listen concern genuine personal concern', 'willing sit listen concern genuine personal concern well', 'sit', 'sit listen', 'sit listen concern', 'sit listen concern genuine', 'sit listen concern genuine personal', 'sit listen concern genuine personal concern', 'sit listen concern genuine personal concern well', 'listen', 'listen concern', 'listen concern genuine', 'listen concern genuine personal', 'listen concern genuine personal concern', 'listen concern genuine personal concern well', 'concern', 'concern genuine', 'concern genuine personal', 'concern genuine personal concern', 'concern genuine personal concern well', 'genuine', 'genuine personal', 'genuine personal concern', 'genuine personal concern well', 'personal', 'personal concern', 'personal concern well', 'concern', 'concern well', 'well']",0,1,0.024691358024691357
98186,Access to Dr. Alana via office Or otherwise is great.,0,access office great,"['access', 'access office', 'access office great', 'office', 'office great', 'great']",0,1,0.2222222222222222
117111,"I returned to Dr. Ridenour's office daily for several days, and the care they took with me during those visits was great.",0,return care take visit great,"['return', 'return care', 'return care take', 'return care take visit', 'return care take visit great', 'care', 'care take', 'care take visit', 'care take visit great', 'take', 'take visit', 'take visit great', 'visit', 'visit great', 'great']",0,1,0.1111111111111111
99321,Experienced year zero pain great bedside manner and all of the nurses and doctors could not do more to help.,0,experience pain great bedside manner nurse doctor not help,"['experience', 'experience pain', 'experience pain great', 'experience pain great bedside', 'experience pain great bedside manner', 'experience pain great bedside manner nurse', 'experience pain great bedside manner nurse doctor', 'experience pain great bedside manner nurse doctor not', 'experience pain great bedside manner nurse doctor not help', 'pain', 'pain great', 'pain great bedside', 'pain great bedside manner', 'pain great bedside manner nurse', 'pain great bedside manner nurse doctor', 'pain great bedside manner nurse doctor not', 'pain great bedside manner nurse doctor not help', 'great', 'great bedside', 'great bedside manner', 'great bedside manner nurse', 'great bedside manner nurse doctor', 'great bedside manner nurse doctor not', 'great bedside manner nurse doctor not help', 'bedside', 'bedside manner', 'bedside manner nurse', 'bedside manner nurse doctor', 'bedside manner nurse doctor not', 'bedside manner nurse doctor not help', 'manner', 'manner nurse', 'manner nurse doctor', 'manner nurse doctor not', 'manner nurse doctor not help', 'nurse', 'nurse doctor', 'nurse doctor not', 'nurse doctor not help', 'doctor', 'doctor not', 'doctor not help', 'not', 'not help', 'help']",0,1,0.041666666666666664
