commentId,comment,classification,comment_processed,word_phrase_list,greet,follow,follow process,process,similarity_score
191320,I got an immediate appointment and was scheduled for surgery the following week.,0,get immediate appointment schedule surgery follow week,"['get', 'get immediate', 'get immediate appointment', 'get immediate appointment schedule', 'get immediate appointment schedule surgery', 'get immediate appointment schedule surgery follow', 'get immediate appointment schedule surgery follow week', 'immediate', 'immediate appointment', 'immediate appointment schedule', 'immediate appointment schedule surgery', 'immediate appointment schedule surgery follow', 'immediate appointment schedule surgery follow week', 'appointment', 'appointment schedule', 'appointment schedule surgery', 'appointment schedule surgery follow', 'appointment schedule surgery follow week', 'schedule', 'schedule surgery', 'schedule surgery follow', 'schedule surgery follow week', 'surgery', 'surgery follow', 'surgery follow week', 'follow', 'follow week', 'week']",0,1,0,0,0.058823529411764705
151036,But he didn't bother to tell me any of this in consultation or in the multiple follow up appointments,1,bother tell consultation multiple follow appointment,"['bother', 'bother tell', 'bother tell consultation', 'bother tell consultation multiple', 'bother tell consultation multiple follow', 'bother tell consultation multiple follow appointment', 'tell', 'tell consultation', 'tell consultation multiple', 'tell consultation multiple follow', 'tell consultation multiple follow appointment', 'consultation', 'consultation multiple', 'consultation multiple follow', 'consultation multiple follow appointment', 'multiple', 'multiple follow', 'multiple follow appointment', 'follow', 'follow appointment', 'appointment']",0,1,0,0,0.07407407407407407
186979,but Eos took care of the appeal process and assured me they don't back-charge for already paid for work.,0,take care appeal process assure backcharge pay work,"['take', 'take care', 'take care appeal', 'take care appeal process', 'take care appeal process assure', 'take care appeal process assure backcharge', 'take care appeal process assure backcharge pay', 'take care appeal process assure backcharge pay work', 'care', 'care appeal', 'care appeal process', 'care appeal process assure', 'care appeal process assure backcharge', 'care appeal process assure backcharge pay', 'care appeal process assure backcharge pay work', 'appeal', 'appeal process', 'appeal process assure', 'appeal process assure backcharge', 'appeal process assure backcharge pay', 'appeal process assure backcharge pay work', 'process', 'process assure', 'process assure backcharge', 'process assure backcharge pay', 'process assure backcharge pay work', 'assure', 'assure backcharge', 'assure backcharge pay', 'assure backcharge pay work', 'backcharge', 'backcharge pay', 'backcharge pay work', 'pay', 'pay work', 'work']",0,0,0,1,0.047619047619047616
169076,"Lasik was a seemless process, had them done the same week as my first appointment.",0,seedless process appointment,"['seedless', 'seedless process', 'seedless process appointment', 'process', 'process appointment', 'appointment']",0,0,0,1,0.16666666666666666
105777,The whole process from booking with his caring patient coordinator and staff was so smooth and I felt so comfortable.,0,process book dare patient coordinate staff smooth feel comfortable,"['process', 'process book', 'process book dare', 'process book dare patient', 'process book dare patient coordinate', 'process book dare patient coordinate staff', 'process book dare patient coordinate staff smooth', 'process book dare patient coordinate staff smooth feel', 'process book dare patient coordinate staff smooth feel comfortable', 'book', 'book dare', 'book dare patient', 'book dare patient coordinate', 'book dare patient coordinate staff', 'book dare patient coordinate staff smooth', 'book dare patient coordinate staff smooth feel', 'book dare patient coordinate staff smooth feel comfortable', 'dare', 'dare patient', 'dare patient coordinate', 'dare patient coordinate staff', 'dare patient coordinate staff smooth', 'dare patient coordinate staff smooth feel', 'dare patient coordinate staff smooth feel comfortable', 'patient', 'patient coordinate', 'patient coordinate staff', 'patient coordinate staff smooth', 'patient coordinate staff smooth feel', 'patient coordinate staff smooth feel comfortable', 'coordinate', 'coordinate staff', 'coordinate staff smooth', 'coordinate staff smooth feel', 'coordinate staff smooth feel comfortable', 'staff', 'staff smooth', 'staff smooth feel', 'staff smooth feel comfortable', 'smooth', 'smooth feel', 'smooth feel comfortable', 'feel', 'feel comfortable', 'comfortable']",0,0,0,1,0.0392156862745098
89239,Dr Truesdale did an amazing job with me from consultation to follow up after my breast implants.,0,amaze job consultation follow breast plant,"['amaze', 'amaze job', 'amaze job consultation', 'amaze job consultation follow', 'amaze job consultation follow breast', 'amaze job consultation follow breast plant', 'job', 'job consultation', 'job consultation follow', 'job consultation follow breast', 'job consultation follow breast plant', 'consultation', 'consultation follow', 'consultation follow breast', 'consultation follow breast plant', 'follow', 'follow breast', 'follow breast plant', 'breast', 'breast plant', 'plant']",0,1,0,0,0.07407407407407407
173264,even followed him to his new practice in Boston from Quincy because of him,0,follow new practice quincy,"['follow', 'follow new', 'follow new practice', 'follow new practice quincy', 'new', 'new practice', 'new practice quincy', 'practice', 'practice quincy', 'quincy']",0,1,0,0,0.125
141729,I followed their Pre and post-op instructions and have had no complications.,0,follow pre rostov instruction no complication,"['follow', 'follow pre', 'follow pre rostov', 'follow pre rostov instruction', 'follow pre rostov instruction no', 'follow pre rostov instruction no complication', 'pre', 'pre rostov', 'pre rostov instruction', 'pre rostov instruction no', 'pre rostov instruction no complication', 'rostov', 'rostov instruction', 'rostov instruction no', 'rostov instruction no complication', 'instruction', 'instruction no', 'instruction no complication', 'no', 'no complication', 'complication']",0,1,0,0,0.07407407407407407
150980,because they dont bother to follow up with you when blood work is done or answer their phone calls.,1,bother follow blood work answer phone call,"['bother', 'bother follow', 'bother follow blood', 'bother follow blood work', 'bother follow blood work answer', 'bother follow blood work answer phone', 'bother follow blood work answer phone call', 'follow', 'follow blood', 'follow blood work', 'follow blood work answer', 'follow blood work answer phone', 'follow blood work answer phone call', 'blood', 'blood work', 'blood work answer', 'blood work answer phone', 'blood work answer phone call', 'work', 'work answer', 'work answer phone', 'work answer phone call', 'answer', 'answer phone', 'answer phone call', 'phone', 'phone call', 'call']",0,1,0,0,0.058823529411764705
120889,"His staff and him educate you thoroughly on the procedure you choose, the technique he uses and your entire healing process.",0,staff educate thoroughly procedure choose technique u entire heal process,"['staff', 'staff educate', 'staff educate thoroughly', 'staff educate thoroughly procedure', 'staff educate thoroughly procedure choose', 'staff educate thoroughly procedure choose technique', 'staff educate thoroughly procedure choose technique u', 'staff educate thoroughly procedure choose technique u entire', 'staff educate thoroughly procedure choose technique u entire heal', 'staff educate thoroughly procedure choose technique u entire heal process', 'educate', 'educate thoroughly', 'educate thoroughly procedure', 'educate thoroughly procedure choose', 'educate thoroughly procedure choose technique', 'educate thoroughly procedure choose technique u', 'educate thoroughly procedure choose technique u entire', 'educate thoroughly procedure choose technique u entire heal', 'educate thoroughly procedure choose technique u entire heal process', 'thoroughly', 'thoroughly procedure', 'thoroughly procedure choose', 'thoroughly procedure choose technique', 'thoroughly procedure choose technique u', 'thoroughly procedure choose technique u entire', 'thoroughly procedure choose technique u entire heal', 'thoroughly procedure choose technique u entire heal process', 'procedure', 'procedure choose', 'procedure choose technique', 'procedure choose technique u', 'procedure choose technique u entire', 'procedure choose technique u entire heal', 'procedure choose technique u entire heal process', 'choose', 'choose technique', 'choose technique u', 'choose technique u entire', 'choose technique u entire heal', 'choose technique u entire heal process', 'technique', 'technique u', 'technique u entire', 'technique u entire heal', 'technique u entire heal process', 'u', 'u entire', 'u entire heal', 'u entire heal process', 'entire', 'entire heal', 'entire heal process', 'heal', 'heal process', 'process']",0,0,0,1,0.03278688524590164
