commentId,comment,classification,comment_processed,word_phrase_list,move,move away,move away drive,away,away drive,drive,similarity_score
110246,I moved from NYC years ago and I was nervous to try someone new...but now I know what I was missing.,0,move nervous try newby know miss,"['move', 'move nervous', 'move nervous try', 'move nervous try newby', 'move nervous try newby know', 'move nervous try newby know miss', 'nervous', 'nervous try', 'nervous try newby', 'nervous try newby know', 'nervous try newby know miss', 'try', 'try newby', 'try newby know', 'try newby know miss', 'newby', 'newby know', 'newby know miss', 'know', 'know miss', 'miss']",1,0,0,0,0,0,0.07407407407407407
124571,"the pushing of trying to sell the ""lifetime warranty"" with extremely high costs is definitely something that drove me away.",1,push try sell life guarantee extremely high cost decidedly drive away,"['push', 'push try', 'push try sell', 'push try sell life', 'push try sell life guarantee', 'push try sell life guarantee extremely', 'push try sell life guarantee extremely high', 'push try sell life guarantee extremely high cost', 'push try sell life guarantee extremely high cost decidedly', 'push try sell life guarantee extremely high cost decidedly drive', 'push try sell life guarantee extremely high cost decidedly drive away', 'try', 'try sell', 'try sell life', 'try sell life guarantee', 'try sell life guarantee extremely', 'try sell life guarantee extremely high', 'try sell life guarantee extremely high cost', 'try sell life guarantee extremely high cost decidedly', 'try sell life guarantee extremely high cost decidedly drive', 'try sell life guarantee extremely high cost decidedly drive away', 'sell', 'sell life', 'sell life guarantee', 'sell life guarantee extremely', 'sell life guarantee extremely high', 'sell life guarantee extremely high cost', 'sell life guarantee extremely high cost decidedly', 'sell life guarantee extremely high cost decidedly drive', 'sell life guarantee extremely high cost decidedly drive away', 'life', 'life guarantee', 'life guarantee extremely', 'life guarantee extremely high', 'life guarantee extremely high cost', 'life guarantee extremely high cost decidedly', 'life guarantee extremely high cost decidedly drive', 'life guarantee extremely high cost decidedly drive away', 'guarantee', 'guarantee extremely', 'guarantee extremely high', 'guarantee extremely high cost', 'guarantee extremely high cost decidedly', 'guarantee extremely high cost decidedly drive', 'guarantee extremely high cost decidedly drive away', 'extremely', 'extremely high', 'extremely high cost', 'extremely high cost decidedly', 'extremely high cost decidedly drive', 'extremely high cost decidedly drive away', 'high', 'high cost', 'high cost decidedly', 'high cost decidedly drive', 'high cost decidedly drive away', 'cost', 'cost decidedly', 'cost decidedly drive', 'cost decidedly drive away', 'decidedly', 'decidedly drive', 'decidedly drive away', 'drive', 'drive away', 'away']",0,0,0,1,0,1,0.05555555555555555
131384,We come from about 2 hours away and i would come from longer that's how amazing we think he is.,0,come away come long amaze think,"['come', 'come away', 'come away come', 'come away come long', 'come away come long amaze', 'come away come long amaze think', 'away', 'away come', 'away come long', 'away come long amaze', 'away come long amaze think', 'come', 'come long', 'come long amaze', 'come long amaze think', 'long', 'long amaze', 'long amaze think', 'amaze', 'amaze think', 'think']",0,0,0,1,0,0,0.07407407407407407
64939,He was fast to give me an appointment when I felt I needed one right away.,0,fast appointment feel need right away,"['fast', 'fast appointment', 'fast appointment feel', 'fast appointment feel need', 'fast appointment feel need right', 'fast appointment feel need right away', 'appointment', 'appointment feel', 'appointment feel need', 'appointment feel need right', 'appointment feel need right away', 'feel', 'feel need', 'feel need right', 'feel need right away', 'need', 'need right', 'need right away', 'right', 'right away', 'away']",0,0,0,1,0,0,0.07407407407407407
67657,Most people were politie and moved in a pretty timely manner.,0,people polite move pretty timely manner,"['people', 'people polite', 'people polite move', 'people polite move pretty', 'people polite move pretty timely', 'people polite move pretty timely manner', 'polite', 'polite move', 'polite move pretty', 'polite move pretty timely', 'polite move pretty timely manner', 'move', 'move pretty', 'move pretty timely', 'move pretty timely manner', 'pretty', 'pretty timely', 'pretty timely manner', 'timely', 'timely manner', 'manner']",1,0,0,0,0,0,0.07407407407407407
140872,and we were pleased to be able to get an ultrasound and see our little kicking away.,0,please able ultrasound little kick away,"['please', 'please able', 'please able ultrasound', 'please able ultrasound little', 'please able ultrasound little kick', 'please able ultrasound little kick away', 'able', 'able ultrasound', 'able ultrasound little', 'able ultrasound little kick', 'able ultrasound little kick away', 'ultrasound', 'ultrasound little', 'ultrasound little kick', 'ultrasound little kick away', 'little', 'little kick', 'little kick away', 'kick', 'kick away', 'away']",0,0,0,1,0,0,0.07407407407407407
120488,And the nearest 24 hour urgent care was about an hour drive away.,1,near hour pressing care drive away,"['near', 'near hour', 'near hour pressing', 'near hour pressing care', 'near hour pressing care drive', 'near hour pressing care drive away', 'hour', 'hour pressing', 'hour pressing care', 'hour pressing care drive', 'hour pressing care drive away', 'pressing', 'pressing care', 'pressing care drive', 'pressing care drive away', 'care', 'care drive', 'care drive away', 'drive', 'drive away', 'away']",0,0,0,1,0,1,0.14814814814814814
127267,"Driving 2 1/2 hours away, we arrived early and we were able to have our questions answered very quickly.",0,drive away arrive early able question answer quickly,"['drive', 'drive away', 'drive away arrive', 'drive away arrive early', 'drive away arrive early able', 'drive away arrive early able question', 'drive away arrive early able question answer', 'drive away arrive early able question answer quickly', 'away', 'away arrive', 'away arrive early', 'away arrive early able', 'away arrive early able question', 'away arrive early able question answer', 'away arrive early able question answer quickly', 'arrive', 'arrive early', 'arrive early able', 'arrive early able question', 'arrive early able question answer', 'arrive early able question answer quickly', 'early', 'early able', 'early able question', 'early able question answer', 'early able question answer quickly', 'able', 'able question', 'able question answer', 'able question answer quickly', 'question', 'question answer', 'question answer quickly', 'answer', 'answer quickly', 'quickly']",0,0,0,1,0,1,0.09523809523809523
129019,He has moved carefully when necessary and he has pushed,0,move carefully necessary push,"['move', 'move carefully', 'move carefully necessary', 'move carefully necessary push', 'carefully', 'carefully necessary', 'carefully necessary push', 'necessary', 'necessary push', 'push']",1,0,0,0,0,0,0.125
167784,I can't move my head quickly - driving and EVERY ACTIVITY is difficult.,1,head quickly drive activity difficult,"['head', 'head quickly', 'head quickly drive', 'head quickly drive activity', 'head quickly drive activity difficult', 'quickly', 'quickly drive', 'quickly drive activity', 'quickly drive activity difficult', 'drive', 'drive activity', 'drive activity difficult', 'activity', 'activity difficult', 'difficult']",0,0,0,0,0,1,0.09523809523809523
97757,"The two times I needed to see him right away, my appointment was made that day.",0,time need right away appointment,"['time', 'time need', 'time need right', 'time need right away', 'time need right away appointment', 'need', 'need right', 'need right away', 'need right away appointment', 'right', 'right away', 'right away appointment', 'away', 'away appointment', 'appointment']",0,0,0,1,0,0,0.09523809523809523
168092,Stay away!Dr Goodear.Just same old thing Knows it all about Celiac.!!Another just practicing...Where are the Good Internal Med Drs.,1,stay away goodearjust old thing know celiacanother practicingwhere good internal master of education dry,"['stay', 'stay away', 'stay away goodearjust', 'stay away goodearjust old', 'stay away goodearjust old thing', 'stay away goodearjust old thing know', 'stay away goodearjust old thing know celiacanother', 'stay away goodearjust old thing know celiacanother practicingwhere', 'stay away goodearjust old thing know celiacanother practicingwhere good', 'stay away goodearjust old thing know celiacanother practicingwhere good internal', 'stay away goodearjust old thing know celiacanother practicingwhere good internal master', 'stay away goodearjust old thing know celiacanother practicingwhere good internal master of', 'stay away goodearjust old thing know celiacanother practicingwhere good internal master of education', 'stay away goodearjust old thing know celiacanother practicingwhere good internal master of education dry', 'away', 'away goodearjust', 'away goodearjust old', 'away goodearjust old thing', 'away goodearjust old thing know', 'away goodearjust old thing know celiacanother', 'away goodearjust old thing know celiacanother practicingwhere', 'away goodearjust old thing know celiacanother practicingwhere good', 'away goodearjust old thing know celiacanother practicingwhere good internal', 'away goodearjust old thing know celiacanother practicingwhere good internal master', 'away goodearjust old thing know celiacanother practicingwhere good internal master of', 'away goodearjust old thing know celiacanother practicingwhere good internal master of education', 'away goodearjust old thing know celiacanother practicingwhere good internal master of education dry', 'goodearjust', 'goodearjust old', 'goodearjust old thing', 'goodearjust old thing know', 'goodearjust old thing know celiacanother', 'goodearjust old thing know celiacanother practicingwhere', 'goodearjust old thing know celiacanother practicingwhere good', 'goodearjust old thing know celiacanother practicingwhere good internal', 'goodearjust old thing know celiacanother practicingwhere good internal master', 'goodearjust old thing know celiacanother practicingwhere good internal master of', 'goodearjust old thing know celiacanother practicingwhere good internal master of education', 'goodearjust old thing know celiacanother practicingwhere good internal master of education dry', 'old', 'old thing', 'old thing know', 'old thing know celiacanother', 'old thing know celiacanother practicingwhere', 'old thing know celiacanother practicingwhere good', 'old thing know celiacanother practicingwhere good internal', 'old thing know celiacanother practicingwhere good internal master', 'old thing know celiacanother practicingwhere good internal master of', 'old thing know celiacanother practicingwhere good internal master of education', 'old thing know celiacanother practicingwhere good internal master of education dry', 'thing', 'thing know', 'thing know celiacanother', 'thing know celiacanother practicingwhere', 'thing know celiacanother practicingwhere good', 'thing know celiacanother practicingwhere good internal', 'thing know celiacanother practicingwhere good internal master', 'thing know celiacanother practicingwhere good internal master of', 'thing know celiacanother practicingwhere good internal master of education', 'thing know celiacanother practicingwhere good internal master of education dry', 'know', 'know celiacanother', 'know celiacanother practicingwhere', 'know celiacanother practicingwhere good', 'know celiacanother practicingwhere good internal', 'know celiacanother practicingwhere good internal master', 'know celiacanother practicingwhere good internal master of', 'know celiacanother practicingwhere good internal master of education', 'know celiacanother practicingwhere good internal master of education dry', 'celiacanother', 'celiacanother practicingwhere', 'celiacanother practicingwhere good', 'celiacanother practicingwhere good internal', 'celiacanother practicingwhere good internal master', 'celiacanother practicingwhere good internal master of', 'celiacanother practicingwhere good internal master of education', 'celiacanother practicingwhere good internal master of education dry', 'practicingwhere', 'practicingwhere good', 'practicingwhere good internal', 'practicingwhere good internal master', 'practicingwhere good internal master of', 'practicingwhere good internal master of education', 'practicingwhere good internal master of education dry', 'good', 'good internal', 'good internal master', 'good internal master of', 'good internal master of education', 'good internal master of education dry', 'internal', 'internal master', 'internal master of', 'internal master of education', 'internal master of education dry', 'master', 'master of', 'master of education', 'master of education dry', 'of', 'of education', 'of education dry', 'education', 'education dry', 'dry']",0,0,0,1,0,0,0.018018018018018018
