commentId,comment,classification,comment_processed,word_phrase_list,believe,lab,lab quick,quick,quick little,little,little respectful,respectful,woman,attitude,similarity_score
93868,So happy to have found women providers who are thorough and care to talk to their patients and examine them instead of brushing them off,0,happy find woman provide thorough care talk patient examine instead brush,"['happy', 'happy find', 'happy find woman', 'happy find woman provide', 'happy find woman provide thorough', 'happy find woman provide thorough care', 'happy find woman provide thorough care talk', 'happy find woman provide thorough care talk patient', 'happy find woman provide thorough care talk patient examine', 'happy find woman provide thorough care talk patient examine instead', 'happy find woman provide thorough care talk patient examine instead brush', 'find', 'find woman', 'find woman provide', 'find woman provide thorough', 'find woman provide thorough care', 'find woman provide thorough care talk', 'find woman provide thorough care talk patient', 'find woman provide thorough care talk patient examine', 'find woman provide thorough care talk patient examine instead', 'find woman provide thorough care talk patient examine instead brush', 'woman', 'woman provide', 'woman provide thorough', 'woman provide thorough care', 'woman provide thorough care talk', 'woman provide thorough care talk patient', 'woman provide thorough care talk patient examine', 'woman provide thorough care talk patient examine instead', 'woman provide thorough care talk patient examine instead brush', 'provide', 'provide thorough', 'provide thorough care', 'provide thorough care talk', 'provide thorough care talk patient', 'provide thorough care talk patient examine', 'provide thorough care talk patient examine instead', 'provide thorough care talk patient examine instead brush', 'thorough', 'thorough care', 'thorough care talk', 'thorough care talk patient', 'thorough care talk patient examine', 'thorough care talk patient examine instead', 'thorough care talk patient examine instead brush', 'care', 'care talk', 'care talk patient', 'care talk patient examine', 'care talk patient examine instead', 'care talk patient examine instead brush', 'talk', 'talk patient', 'talk patient examine', 'talk patient examine instead', 'talk patient examine instead brush', 'patient', 'patient examine', 'patient examine instead', 'patient examine instead brush', 'examine', 'examine instead', 'examine instead brush', 'instead', 'instead brush', 'brush']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
76820,My son has been going to the Florence location a little over 3 years and we love this place.,0,son go florence location little love place,"['son', 'son go', 'son go florence', 'son go florence location', 'son go florence location little', 'son go florence location little love', 'son go florence location little love place', 'go', 'go florence', 'go florence location', 'go florence location little', 'go florence location little love', 'go florence location little love place', 'florence', 'florence location', 'florence location little', 'florence location little love', 'florence location little love place', 'location', 'location little', 'location little love', 'location little love place', 'little', 'little love', 'little love place', 'love', 'love place', 'place']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
123683,"Procedure went as planned, great result, very little down time.",0,procedure go plan great result little time,"['procedure', 'procedure go', 'procedure go plan', 'procedure go plan great', 'procedure go plan great result', 'procedure go plan great result little', 'procedure go plan great result little time', 'go', 'go plan', 'go plan great', 'go plan great result', 'go plan great result little', 'go plan great result little time', 'plan', 'plan great', 'plan great result', 'plan great result little', 'plan great result little time', 'great', 'great result', 'great result little', 'great result little time', 'result', 'result little', 'result little time', 'little', 'little time', 'time']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
129795,"I can finally lay down even on my stomach with little discomfort, and I can move a lot more than before.",0,finally lay stomach little discomfort lot,"['finally', 'finally lay', 'finally lay stomach', 'finally lay stomach little', 'finally lay stomach little discomfort', 'finally lay stomach little discomfort lot', 'lay', 'lay stomach', 'lay stomach little', 'lay stomach little discomfort', 'lay stomach little discomfort lot', 'stomach', 'stomach little', 'stomach little discomfort', 'stomach little discomfort lot', 'little', 'little discomfort', 'little discomfort lot', 'discomfort', 'discomfort lot', 'lot']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
71283,"Dr. Ladd was respectful, took me seriously.",0,respectful take seriously,"['respectful', 'respectful take', 'respectful take seriously', 'take', 'take seriously', 'seriously']",0,0,0,0,0,0,0,1,0,0,0.06896551724137931
89487,and the service was really quick.,0,service quick,"['service', 'service quick', 'quick']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
83084,I had a consultation scheduled with another plastic surgeon only to be told he works with postoperative trans women.,1,consultation schedule plastic surgeon tell work postoperative trans woman,"['consultation', 'consultation schedule', 'consultation schedule plastic', 'consultation schedule plastic surgeon', 'consultation schedule plastic surgeon tell', 'consultation schedule plastic surgeon tell work', 'consultation schedule plastic surgeon tell work postoperative', 'consultation schedule plastic surgeon tell work postoperative trans', 'consultation schedule plastic surgeon tell work postoperative trans woman', 'schedule', 'schedule plastic', 'schedule plastic surgeon', 'schedule plastic surgeon tell', 'schedule plastic surgeon tell work', 'schedule plastic surgeon tell work postoperative', 'schedule plastic surgeon tell work postoperative trans', 'schedule plastic surgeon tell work postoperative trans woman', 'plastic', 'plastic surgeon', 'plastic surgeon tell', 'plastic surgeon tell work', 'plastic surgeon tell work postoperative', 'plastic surgeon tell work postoperative trans', 'plastic surgeon tell work postoperative trans woman', 'surgeon', 'surgeon tell', 'surgeon tell work', 'surgeon tell work postoperative', 'surgeon tell work postoperative trans', 'surgeon tell work postoperative trans woman', 'tell', 'tell work', 'tell work postoperative', 'tell work postoperative trans', 'tell work postoperative trans woman', 'work', 'work postoperative', 'work postoperative trans', 'work postoperative trans woman', 'postoperative', 'postoperative trans', 'postoperative trans woman', 'trans', 'trans woman', 'woman']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
185506,I truly believe I found a dentist that I and my family will stay with.,0,truly believe find dentist family stay,"['truly', 'truly believe', 'truly believe find', 'truly believe find dentist', 'truly believe find dentist family', 'truly believe find dentist family stay', 'believe', 'believe find', 'believe find dentist', 'believe find dentist family', 'believe find dentist family stay', 'find', 'find dentist', 'find dentist family', 'find dentist family stay', 'dentist', 'dentist family', 'dentist family stay', 'family', 'family stay', 'stay']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
151005,"They used a numbing cream so getting the filler wasn't painful, the process was quick,",0,rubbing cream get filler painful process quick,"['rubbing', 'rubbing cream', 'rubbing cream get', 'rubbing cream get filler', 'rubbing cream get filler painful', 'rubbing cream get filler painful process', 'rubbing cream get filler painful process quick', 'cream', 'cream get', 'cream get filler', 'cream get filler painful', 'cream get filler painful process', 'cream get filler painful process quick', 'get', 'get filler', 'get filler painful', 'get filler painful process', 'get filler painful process quick', 'filler', 'filler painful', 'filler painful process', 'filler painful process quick', 'painful', 'painful process', 'painful process quick', 'process', 'process quick', 'quick']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
167935,"I got the feeling that they ""cattle herd"" people thru colonoscopies, a quick and easy way to make a buck.",1,get feel cattle herd people thousand colonoscopy quick easy way buck,"['get', 'get feel', 'get feel cattle', 'get feel cattle herd', 'get feel cattle herd people', 'get feel cattle herd people thousand', 'get feel cattle herd people thousand colonoscopy', 'get feel cattle herd people thousand colonoscopy quick', 'get feel cattle herd people thousand colonoscopy quick easy', 'get feel cattle herd people thousand colonoscopy quick easy way', 'get feel cattle herd people thousand colonoscopy quick easy way buck', 'feel', 'feel cattle', 'feel cattle herd', 'feel cattle herd people', 'feel cattle herd people thousand', 'feel cattle herd people thousand colonoscopy', 'feel cattle herd people thousand colonoscopy quick', 'feel cattle herd people thousand colonoscopy quick easy', 'feel cattle herd people thousand colonoscopy quick easy way', 'feel cattle herd people thousand colonoscopy quick easy way buck', 'cattle', 'cattle herd', 'cattle herd people', 'cattle herd people thousand', 'cattle herd people thousand colonoscopy', 'cattle herd people thousand colonoscopy quick', 'cattle herd people thousand colonoscopy quick easy', 'cattle herd people thousand colonoscopy quick easy way', 'cattle herd people thousand colonoscopy quick easy way buck', 'herd', 'herd people', 'herd people thousand', 'herd people thousand colonoscopy', 'herd people thousand colonoscopy quick', 'herd people thousand colonoscopy quick easy', 'herd people thousand colonoscopy quick easy way', 'herd people thousand colonoscopy quick easy way buck', 'people', 'people thousand', 'people thousand colonoscopy', 'people thousand colonoscopy quick', 'people thousand colonoscopy quick easy', 'people thousand colonoscopy quick easy way', 'people thousand colonoscopy quick easy way buck', 'thousand', 'thousand colonoscopy', 'thousand colonoscopy quick', 'thousand colonoscopy quick easy', 'thousand colonoscopy quick easy way', 'thousand colonoscopy quick easy way buck', 'colonoscopy', 'colonoscopy quick', 'colonoscopy quick easy', 'colonoscopy quick easy way', 'colonoscopy quick easy way buck', 'quick', 'quick easy', 'quick easy way', 'quick easy way buck', 'easy', 'easy way', 'easy way buck', 'way', 'way buck', 'buck']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
