commentId,comment,classification,comment_processed,word_phrase_list,social,social medium,social medium prevent,social medium prevent experience,social medium prevent experience practice,social medium prevent experience practice total,social medium prevent experience practice total lack,social medium prevent experience practice total lack integrity,medium,medium prevent,medium prevent experience,medium prevent experience practice,medium prevent experience practice total,medium prevent experience practice total lack,medium prevent experience practice total lack integrity,prevent,prevent experience,prevent experience practice,prevent experience practice total,prevent experience practice total lack,prevent experience practice total lack integrity,experience,experience practice,experience practice total,experience practice total lack,experience practice total lack integrity,practice,practice total,practice total lack,practice total lack integrity,total,total lack,total lack integrity,lack,lack integrity,integrity
175965,Initially their lack of photos and reviews (though the ones he has are all great) in comparison to other surgeons made me unsure,1,initially lack photograph review one great comparison surgeon ensure,"['initially', 'initially lack', 'initially lack photograph', 'initially lack photograph review', 'initially lack photograph review one', 'initially lack photograph review one great', 'initially lack photograph review one great comparison', 'initially lack photograph review one great comparison surgeon', 'initially lack photograph review one great comparison surgeon ensure', 'lack', 'lack photograph', 'lack photograph review', 'lack photograph review one', 'lack photograph review one great', 'lack photograph review one great comparison', 'lack photograph review one great comparison surgeon', 'lack photograph review one great comparison surgeon ensure', 'photograph', 'photograph review', 'photograph review one', 'photograph review one great', 'photograph review one great comparison', 'photograph review one great comparison surgeon', 'photograph review one great comparison surgeon ensure', 'review', 'review one', 'review one great', 'review one great comparison', 'review one great comparison surgeon', 'review one great comparison surgeon ensure', 'one', 'one great', 'one great comparison', 'one great comparison surgeon', 'one great comparison surgeon ensure', 'great', 'great comparison', 'great comparison surgeon', 'great comparison surgeon ensure', 'comparison', 'comparison surgeon', 'comparison surgeon ensure', 'surgeon', 'surgeon ensure', 'ensure']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117716,I had an excellent experience with the CoolScultping procedure.,0,excellent experience coolscultping procedure,"['excellent', 'excellent experience', 'excellent experience coolscultping', 'excellent experience coolscultping procedure', 'experience', 'experience coolscultping', 'experience coolscultping procedure', 'coolscultping', 'coolscultping procedure', 'procedure']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175338,"I am a current patient of Brittany Mitchell's and have had the worst experience with her prescription coordinator, Christina.",1,current patient bretagne mitchell bad experience prescription coordinate christian,"['current', 'current patient', 'current patient bretagne', 'current patient bretagne mitchell', 'current patient bretagne mitchell bad', 'current patient bretagne mitchell bad experience', 'current patient bretagne mitchell bad experience prescription', 'current patient bretagne mitchell bad experience prescription coordinate', 'current patient bretagne mitchell bad experience prescription coordinate christian', 'patient', 'patient bretagne', 'patient bretagne mitchell', 'patient bretagne mitchell bad', 'patient bretagne mitchell bad experience', 'patient bretagne mitchell bad experience prescription', 'patient bretagne mitchell bad experience prescription coordinate', 'patient bretagne mitchell bad experience prescription coordinate christian', 'bretagne', 'bretagne mitchell', 'bretagne mitchell bad', 'bretagne mitchell bad experience', 'bretagne mitchell bad experience prescription', 'bretagne mitchell bad experience prescription coordinate', 'bretagne mitchell bad experience prescription coordinate christian', 'mitchell', 'mitchell bad', 'mitchell bad experience', 'mitchell bad experience prescription', 'mitchell bad experience prescription coordinate', 'mitchell bad experience prescription coordinate christian', 'bad', 'bad experience', 'bad experience prescription', 'bad experience prescription coordinate', 'bad experience prescription coordinate christian', 'experience', 'experience prescription', 'experience prescription coordinate', 'experience prescription coordinate christian', 'prescription', 'prescription coordinate', 'prescription coordinate christian', 'coordinate', 'coordinate christian', 'christian']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187126,It's disappointing to find such unethical practices as a medical office.,1,disappoint find ethical practice medical office,"['disappoint', 'disappoint find', 'disappoint find ethical', 'disappoint find ethical practice', 'disappoint find ethical practice medical', 'disappoint find ethical practice medical office', 'find', 'find ethical', 'find ethical practice', 'find ethical practice medical', 'find ethical practice medical office', 'ethical', 'ethical practice', 'ethical practice medical', 'ethical practice medical office', 'practice', 'practice medical', 'practice medical office', 'medical', 'medical office', 'office']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88964,"and professional experience here, will be booking my surgery with Dr. Walden soon.",0,professional experience book surgery soon,"['professional', 'professional experience', 'professional experience book', 'professional experience book surgery', 'professional experience book surgery soon', 'experience', 'experience book', 'experience book surgery', 'experience book surgery soon', 'book', 'book surgery', 'book surgery soon', 'surgery', 'surgery soon', 'soon']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187365,Every surgery and treatment has been a 5-star experience.,0,surgery treatment star experience,"['surgery', 'surgery treatment', 'surgery treatment star', 'surgery treatment star experience', 'treatment', 'treatment star', 'treatment star experience', 'star', 'star experience', 'experience']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124372,"had horrible experience, my daughter had an appointment at 10am at 12 I decided to talk to someone at desk.",1,atrocious experience daughter appointment decide talk desk,"['atrocious', 'atrocious experience', 'atrocious experience daughter', 'atrocious experience daughter appointment', 'atrocious experience daughter appointment decide', 'atrocious experience daughter appointment decide talk', 'atrocious experience daughter appointment decide talk desk', 'experience', 'experience daughter', 'experience daughter appointment', 'experience daughter appointment decide', 'experience daughter appointment decide talk', 'experience daughter appointment decide talk desk', 'daughter', 'daughter appointment', 'daughter appointment decide', 'daughter appointment decide talk', 'daughter appointment decide talk desk', 'appointment', 'appointment decide', 'appointment decide talk', 'appointment decide talk desk', 'decide', 'decide talk', 'decide talk desk', 'talk', 'talk desk', 'desk']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111190,"From my first appointment through the procedure all the way to my recovery, my experience has been unbelievably amazing!",0,appointment procedure way recovery experience unbelievably amaze,"['appointment', 'appointment procedure', 'appointment procedure way', 'appointment procedure way recovery', 'appointment procedure way recovery experience', 'appointment procedure way recovery experience unbelievably', 'appointment procedure way recovery experience unbelievably amaze', 'procedure', 'procedure way', 'procedure way recovery', 'procedure way recovery experience', 'procedure way recovery experience unbelievably', 'procedure way recovery experience unbelievably amaze', 'way', 'way recovery', 'way recovery experience', 'way recovery experience unbelievably', 'way recovery experience unbelievably amaze', 'recovery', 'recovery experience', 'recovery experience unbelievably', 'recovery experience unbelievably amaze', 'experience', 'experience unbelievably', 'experience unbelievably amaze', 'unbelievably', 'unbelievably amaze', 'amaze']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113066,One of the worst experiences ever with a doctor.,1,bad experience doctor,"['bad', 'bad experience', 'bad experience doctor', 'experience', 'experience doctor', 'doctor']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114780,It tightened the skin on my neck and I didn?t have the bad experience some folks had.,0,tighten skin neck bad experience folk,"['tighten', 'tighten skin', 'tighten skin neck', 'tighten skin neck bad', 'tighten skin neck bad experience', 'tighten skin neck bad experience folk', 'skin', 'skin neck', 'skin neck bad', 'skin neck bad experience', 'skin neck bad experience folk', 'neck', 'neck bad', 'neck bad experience', 'neck bad experience folk', 'bad', 'bad experience', 'bad experience folk', 'experience', 'experience folk', 'folk']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173030,"My experience was throwing up, and terrible PAIN!",1,experience throw terrible pain,"['experience', 'experience throw', 'experience throw terrible', 'experience throw terrible pain', 'throw', 'throw terrible', 'throw terrible pain', 'terrible', 'terrible pain', 'pain']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130192,"Overall I had the best experience, I don't really use social media",0,overall good experience use social medium,"['overall', 'overall good', 'overall good experience', 'overall good experience use', 'overall good experience use social', 'overall good experience use social medium', 'good', 'good experience', 'good experience use', 'good experience use social', 'good experience use social medium', 'experience', 'experience use', 'experience use social', 'experience use social medium', 'use', 'use social', 'use social medium', 'social', 'social medium', 'medium']",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123860,"He told me the scars would be invisible, which was a total lie.",1,tell scar invisible total lie,"['tell', 'tell scar', 'tell scar invisible', 'tell scar invisible total', 'tell scar invisible total lie', 'scar', 'scar invisible', 'scar invisible total', 'scar invisible total lie', 'invisible', 'invisible total', 'invisible total lie', 'total', 'total lie', 'lie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
149100,"In response to the business ""response"" unfortunately the Covid guidelines described in the first paragraph was not adhered to during my experience.",1,response business response unfortunately guideline describe paragraph not adhere experience,"['response', 'response business', 'response business response', 'response business response unfortunately', 'response business response unfortunately guideline', 'response business response unfortunately guideline describe', 'response business response unfortunately guideline describe paragraph', 'response business response unfortunately guideline describe paragraph not', 'response business response unfortunately guideline describe paragraph not adhere', 'response business response unfortunately guideline describe paragraph not adhere experience', 'business', 'business response', 'business response unfortunately', 'business response unfortunately guideline', 'business response unfortunately guideline describe', 'business response unfortunately guideline describe paragraph', 'business response unfortunately guideline describe paragraph not', 'business response unfortunately guideline describe paragraph not adhere', 'business response unfortunately guideline describe paragraph not adhere experience', 'response', 'response unfortunately', 'response unfortunately guideline', 'response unfortunately guideline describe', 'response unfortunately guideline describe paragraph', 'response unfortunately guideline describe paragraph not', 'response unfortunately guideline describe paragraph not adhere', 'response unfortunately guideline describe paragraph not adhere experience', 'unfortunately', 'unfortunately guideline', 'unfortunately guideline describe', 'unfortunately guideline describe paragraph', 'unfortunately guideline describe paragraph not', 'unfortunately guideline describe paragraph not adhere', 'unfortunately guideline describe paragraph not adhere experience', 'guideline', 'guideline describe', 'guideline describe paragraph', 'guideline describe paragraph not', 'guideline describe paragraph not adhere', 'guideline describe paragraph not adhere experience', 'describe', 'describe paragraph', 'describe paragraph not', 'describe paragraph not adhere', 'describe paragraph not adhere experience', 'paragraph', 'paragraph not', 'paragraph not adhere', 'paragraph not adhere experience', 'not', 'not adhere', 'not adhere experience', 'adhere', 'adhere experience', 'experience']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
