commentId,comment,classification,comment_processed,word_phrase_list,pass,bougainvillea,clinic,little,little costly,costly,similarity_score
61881,"Being a nurse though, I'm probably a little more critical.",1,nurse m probably little critical,"['nurse', 'nurse m', 'nurse m probably', 'nurse m probably little', 'nurse m probably little critical', 'm', 'm probably', 'm probably little', 'm probably little critical', 'probably', 'probably little', 'probably little critical', 'little', 'little critical', 'critical']",0,0,0,1,0,0,0.2631578947368421
76679,Appointments are kept on time with little or no wait.,0,appointment keep time little wait,"['appointment', 'appointment keep', 'appointment keep time', 'appointment keep time little', 'appointment keep time little wait', 'keep', 'keep time', 'keep time little', 'keep time little wait', 'time', 'time little', 'time little wait', 'little', 'little wait', 'wait']",0,0,0,1,0,0,0.2631578947368421
108880,I can't stress how little interest this practice has in patient care.,1,stress little interest practice patient care,"['stress', 'stress little', 'stress little interest', 'stress little interest practice', 'stress little interest practice patient', 'stress little interest practice patient care', 'little', 'little interest', 'little interest practice', 'little interest practice patient', 'little interest practice patient care', 'interest', 'interest practice', 'interest practice patient', 'interest practice patient care', 'practice', 'practice patient', 'practice patient care', 'patient', 'patient care', 'care']",0,0,0,1,0,0,0.2631578947368421
159744,"It then got a little worse again for a week or so, and then...",1,get little bad,"['get', 'get little', 'get little bad', 'little', 'little bad', 'bad']",0,0,0,1,0,0,0.2631578947368421
138277,"However, still love the clinic and would recommend.",0,love clinic recommend,"['love', 'love clinic', 'love clinic recommend', 'clinic', 'clinic recommend', 'recommend']",0,0,1,0,0,0,0.2631578947368421
107955,Run far away from this clinic if you value your looks.,1,run far away clinic value look,"['run', 'run far', 'run far away', 'run far away clinic', 'run far away clinic value', 'run far away clinic value look', 'far', 'far away', 'far away clinic', 'far away clinic value', 'far away clinic value look', 'away', 'away clinic', 'away clinic value', 'away clinic value look', 'clinic', 'clinic value', 'clinic value look', 'value', 'value look', 'look']",0,0,1,0,0,0,0.2631578947368421
91428,This was a little annoying as my friend had to re-adjust her schedule to drive me.,1,little annoying friend readjust schedule drive,"['little', 'little annoying', 'little annoying friend', 'little annoying friend readjust', 'little annoying friend readjust schedule', 'little annoying friend readjust schedule drive', 'annoying', 'annoying friend', 'annoying friend readjust', 'annoying friend readjust schedule', 'annoying friend readjust schedule drive', 'friend', 'friend readjust', 'friend readjust schedule', 'friend readjust schedule drive', 'readjust', 'readjust schedule', 'readjust schedule drive', 'schedule', 'schedule drive', 'drive']",0,0,0,1,0,0,0.2631578947368421
144777,but it??s a costly procedure that I unfortunately can??t afford to get done every few months.,1,costly procedure unfortunately afford,"['costly', 'costly procedure', 'costly procedure unfortunately', 'costly procedure unfortunately afford', 'procedure', 'procedure unfortunately', 'procedure unfortunately afford', 'unfortunately', 'unfortunately afford', 'afford']",0,0,0,0,0,1,0.2631578947368421
111348,The clinic was very private and discreet.,0,clinic private discreet,"['clinic', 'clinic private', 'clinic private discreet', 'private', 'private discreet', 'discreet']",0,0,1,0,0,0,0.2631578947368421
188649,"Finkel insisted on costly, time-consuming, and downright painful Physical Therapy for months AND got Snippy",1,fine insist costly timeconsuming downright painful physical therapy get sappy,"['fine', 'fine insist', 'fine insist costly', 'fine insist costly timeconsuming', 'fine insist costly timeconsuming downright', 'fine insist costly timeconsuming downright painful', 'fine insist costly timeconsuming downright painful physical', 'fine insist costly timeconsuming downright painful physical therapy', 'fine insist costly timeconsuming downright painful physical therapy get', 'fine insist costly timeconsuming downright painful physical therapy get sappy', 'insist', 'insist costly', 'insist costly timeconsuming', 'insist costly timeconsuming downright', 'insist costly timeconsuming downright painful', 'insist costly timeconsuming downright painful physical', 'insist costly timeconsuming downright painful physical therapy', 'insist costly timeconsuming downright painful physical therapy get', 'insist costly timeconsuming downright painful physical therapy get sappy', 'costly', 'costly timeconsuming', 'costly timeconsuming downright', 'costly timeconsuming downright painful', 'costly timeconsuming downright painful physical', 'costly timeconsuming downright painful physical therapy', 'costly timeconsuming downright painful physical therapy get', 'costly timeconsuming downright painful physical therapy get sappy', 'timeconsuming', 'timeconsuming downright', 'timeconsuming downright painful', 'timeconsuming downright painful physical', 'timeconsuming downright painful physical therapy', 'timeconsuming downright painful physical therapy get', 'timeconsuming downright painful physical therapy get sappy', 'downright', 'downright painful', 'downright painful physical', 'downright painful physical therapy', 'downright painful physical therapy get', 'downright painful physical therapy get sappy', 'painful', 'painful physical', 'painful physical therapy', 'painful physical therapy get', 'painful physical therapy get sappy', 'physical', 'physical therapy', 'physical therapy get', 'physical therapy get sappy', 'therapy', 'therapy get', 'therapy get sappy', 'get', 'get sappy', 'sappy']",0,0,0,0,0,1,0.2631578947368421
103440,One of the best things about it is how little pain I had after surgery.,1,good thing little pain surgery,"['good', 'good thing', 'good thing little', 'good thing little pain', 'good thing little pain surgery', 'thing', 'thing little', 'thing little pain', 'thing little pain surgery', 'little', 'little pain', 'little pain surgery', 'pain', 'pain surgery', 'surgery']",0,0,0,1,0,0,0.2631578947368421
70509,"This was a very simple procedure, quick recovery time with little to no discomfort.",0,simple procedure quick recovery time little discomfort,"['simple', 'simple procedure', 'simple procedure quick', 'simple procedure quick recovery', 'simple procedure quick recovery time', 'simple procedure quick recovery time little', 'simple procedure quick recovery time little discomfort', 'procedure', 'procedure quick', 'procedure quick recovery', 'procedure quick recovery time', 'procedure quick recovery time little', 'procedure quick recovery time little discomfort', 'quick', 'quick recovery', 'quick recovery time', 'quick recovery time little', 'quick recovery time little discomfort', 'recovery', 'recovery time', 'recovery time little', 'recovery time little discomfort', 'time', 'time little', 'time little discomfort', 'little', 'little discomfort', 'discomfort']",0,0,0,1,0,0,0.2631578947368421
149030,"but once again, the staff makes me want to start looking for another clinic.",1,staff make want start look clinic,"['staff', 'staff make', 'staff make want', 'staff make want start', 'staff make want start look', 'staff make want start look clinic', 'make', 'make want', 'make want start', 'make want start look', 'make want start look clinic', 'want', 'want start', 'want start look', 'want start look clinic', 'start', 'start look', 'start look clinic', 'look', 'look clinic', 'clinic']",0,0,1,0,0,0,0.2631578947368421
62254,"I believe the lab could be quicker and little more respectful, the woman sometimes have attitudes.",1,believe lab quick little respectful woman attitude,"['believe', 'believe lab', 'believe lab quick', 'believe lab quick little', 'believe lab quick little respectful', 'believe lab quick little respectful woman', 'believe lab quick little respectful woman attitude', 'lab', 'lab quick', 'lab quick little', 'lab quick little respectful', 'lab quick little respectful woman', 'lab quick little respectful woman attitude', 'quick', 'quick little', 'quick little respectful', 'quick little respectful woman', 'quick little respectful woman attitude', 'little', 'little respectful', 'little respectful woman', 'little respectful woman attitude', 'respectful', 'respectful woman', 'respectful woman attitude', 'woman', 'woman attitude', 'attitude']",0,0,0,1,0,0,0.2631578947368421
