commentId,comment,classification,comment_processed,word_phrase_list,clinic,cold,invite,similarity_score
116987,Dr. Gilliland would never save the documents on the computer so every month I had to tell the clinic what my treatment plan was.,1,dr gilliland save document computer month tell clinic treatment plan,"['dr', 'dr gilliland', 'dr gilliland save', 'dr gilliland save document', 'dr gilliland save document computer', 'dr gilliland save document computer month', 'dr gilliland save document computer month tell', 'dr gilliland save document computer month tell clinic', 'dr gilliland save document computer month tell clinic treatment', 'dr gilliland save document computer month tell clinic treatment plan', 'gilliland', 'gilliland save', 'gilliland save document', 'gilliland save document computer', 'gilliland save document computer month', 'gilliland save document computer month tell', 'gilliland save document computer month tell clinic', 'gilliland save document computer month tell clinic treatment', 'gilliland save document computer month tell clinic treatment plan', 'save', 'save document', 'save document computer', 'save document computer month', 'save document computer month tell', 'save document computer month tell clinic', 'save document computer month tell clinic treatment', 'save document computer month tell clinic treatment plan', 'document', 'document computer', 'document computer month', 'document computer month tell', 'document computer month tell clinic', 'document computer month tell clinic treatment', 'document computer month tell clinic treatment plan', 'computer', 'computer month', 'computer month tell', 'computer month tell clinic', 'computer month tell clinic treatment', 'computer month tell clinic treatment plan', 'month', 'month tell', 'month tell clinic', 'month tell clinic treatment', 'month tell clinic treatment plan', 'tell', 'tell clinic', 'tell clinic treatment', 'tell clinic treatment plan', 'clinic', 'clinic treatment', 'clinic treatment plan', 'treatment', 'treatment plan', 'plan']",1,0,0,0.5
143823,doing yourself a disservice if you don?t schedule an appointment at the Hey clinic.,0,disservice schedule appointment hey clinic,"['disservice', 'disservice schedule', 'disservice schedule appointment', 'disservice schedule appointment hey', 'disservice schedule appointment hey clinic', 'schedule', 'schedule appointment', 'schedule appointment hey', 'schedule appointment hey clinic', 'appointment', 'appointment hey', 'appointment hey clinic', 'hey', 'hey clinic', 'clinic']",1,0,0,0.5
146710,Let me tell you I will never go to another clinic after my first visit.,0,let tell clinic visit,"['let', 'let tell', 'let tell clinic', 'let tell clinic visit', 'tell', 'tell clinic', 'tell clinic visit', 'clinic', 'clinic visit', 'visit']",1,0,0,0.5
73397,i'm having to get another doctor to fix the problem that this clinic never fixed.,1,m have doctor fix problem clinic fix,"['m', 'm have', 'm have doctor', 'm have doctor fix', 'm have doctor fix problem', 'm have doctor fix problem clinic', 'm have doctor fix problem clinic fix', 'have', 'have doctor', 'have doctor fix', 'have doctor fix problem', 'have doctor fix problem clinic', 'have doctor fix problem clinic fix', 'doctor', 'doctor fix', 'doctor fix problem', 'doctor fix problem clinic', 'doctor fix problem clinic fix', 'fix', 'fix problem', 'fix problem clinic', 'fix problem clinic fix', 'problem', 'problem clinic', 'problem clinic fix', 'clinic', 'clinic fix', 'fix']",1,0,0,0.5
112468,Shame to see a great clinic go down because of outside hires.,1,shame great clinic outside fire,"['shame', 'shame great', 'shame great clinic', 'shame great clinic outside', 'shame great clinic outside fire', 'great', 'great clinic', 'great clinic outside', 'great clinic outside fire', 'clinic', 'clinic outside', 'clinic outside fire', 'outside', 'outside fire', 'fire']",1,0,0,0.5
146160,"moved me to a separate clinic as all I needed was a small procedure, that Houston Eye Associates performs.",0,move separate clinic need small procedure perform,"['move', 'move separate', 'move separate clinic', 'move separate clinic need', 'move separate clinic need small', 'move separate clinic need small procedure', 'move separate clinic need small procedure perform', 'separate', 'separate clinic', 'separate clinic need', 'separate clinic need small', 'separate clinic need small procedure', 'separate clinic need small procedure perform', 'clinic', 'clinic need', 'clinic need small', 'clinic need small procedure', 'clinic need small procedure perform', 'need', 'need small', 'need small procedure', 'need small procedure perform', 'small', 'small procedure', 'small procedure perform', 'procedure', 'procedure perform', 'perform']",1,0,0,0.5
147871,The surgery clinic where my surgery was preformed was also wonderful.,0,surgery clinic surgery preform fantastic,"['surgery', 'surgery clinic', 'surgery clinic surgery', 'surgery clinic surgery preform', 'surgery clinic surgery preform fantastic', 'clinic', 'clinic surgery', 'clinic surgery preform', 'clinic surgery preform fantastic', 'surgery', 'surgery preform', 'surgery preform fantastic', 'preform', 'preform fantastic', 'fantastic']",1,0,0,0.5
154103,for your clinic you have now inadvertently created what can only be described as the worlds dumbest medical catch-22.,1,clinic unwittingly create describe catch,"['clinic', 'clinic unwittingly', 'clinic unwittingly create', 'clinic unwittingly create describe', 'clinic unwittingly create describe catch', 'unwittingly', 'unwittingly create', 'unwittingly create describe', 'unwittingly create describe catch', 'create', 'create describe', 'create describe catch', 'describe', 'describe catch', 'catch']",1,0,0,0.5
127775,"Regardless of the unprofessionalism, Dr. Gershenbaum was also impersonal and cold.",1,regardless unprofessionalism impersonal cold,"['regardless', 'regardless unprofessionalism', 'regardless unprofessionalism impersonal', 'regardless unprofessionalism impersonal cold', 'unprofessionalism', 'unprofessionalism impersonal', 'unprofessionalism impersonal cold', 'impersonal', 'impersonal cold', 'cold']",0,1,0,0.5
101714,Staff was a little cold and unwelcoming.,1,staff little cold indecent,"['staff', 'staff little', 'staff little cold', 'staff little cold indecent', 'little', 'little cold', 'little cold indecent', 'cold', 'cold indecent', 'indecent']",0,1,0,0.5
140622,I recommend this clinic.,0,recommend clinic,"['recommend', 'recommend clinic', 'clinic']",1,0,0,0.5
96700,"The team at Babylon Dental from the time You walk in, is inviting",0,team babylon dental time walk invite,"['team', 'team babylon', 'team babylon dental', 'team babylon dental time', 'team babylon dental time walk', 'team babylon dental time walk invite', 'babylon', 'babylon dental', 'babylon dental time', 'babylon dental time walk', 'babylon dental time walk invite', 'dental', 'dental time', 'dental time walk', 'dental time walk invite', 'time', 'time walk', 'time walk invite', 'walk', 'walk invite', 'invite']",0,0,1,0.5
67526,This is a great clinic with great employees.,0,great clinic great employee,"['great', 'great clinic', 'great clinic great', 'great clinic great employee', 'clinic', 'clinic great', 'clinic great employee', 'great', 'great employee', 'employee']",1,0,0,0.5
91499,I had the worst experience in this clinic!,1,bad experience clinic,"['bad', 'bad experience', 'bad experience clinic', 'experience', 'experience clinic', 'clinic']",1,0,0,0.5
93959,Cold as a fish.,1,cold fish,"['cold', 'cold fish', 'fish']",0,1,0,0.5
176783,He and Med Clinic of Houston are exceptional.,0,master of education clinic exceptional,"['master', 'master of', 'master of education', 'master of education clinic', 'master of education clinic exceptional', 'of', 'of education', 'of education clinic', 'of education clinic exceptional', 'education', 'education clinic', 'education clinic exceptional', 'clinic', 'clinic exceptional', 'exceptional']",1,0,0,0.5
70802,"NO pain and very little bruising, the cold margaritas took care of that.",0,pain little bruise cold margarita take care,"['pain', 'pain little', 'pain little bruise', 'pain little bruise cold', 'pain little bruise cold margarita', 'pain little bruise cold margarita take', 'pain little bruise cold margarita take care', 'little', 'little bruise', 'little bruise cold', 'little bruise cold margarita', 'little bruise cold margarita take', 'little bruise cold margarita take care', 'bruise', 'bruise cold', 'bruise cold margarita', 'bruise cold margarita take', 'bruise cold margarita take care', 'cold', 'cold margarita', 'cold margarita take', 'cold margarita take care', 'margarita', 'margarita take', 'margarita take care', 'take', 'take care', 'care']",0,1,0,0.5
146413,"Dr. Moulthrop, unfortunately has been influenced by the owner of Hedgewood Facial Plastic Surgery Clinic.",1,unfortunately influence owner hedgewood facial plastic surgery clinic,"['unfortunately', 'unfortunately influence', 'unfortunately influence owner', 'unfortunately influence owner hedgewood', 'unfortunately influence owner hedgewood facial', 'unfortunately influence owner hedgewood facial plastic', 'unfortunately influence owner hedgewood facial plastic surgery', 'unfortunately influence owner hedgewood facial plastic surgery clinic', 'influence', 'influence owner', 'influence owner hedgewood', 'influence owner hedgewood facial', 'influence owner hedgewood facial plastic', 'influence owner hedgewood facial plastic surgery', 'influence owner hedgewood facial plastic surgery clinic', 'owner', 'owner hedgewood', 'owner hedgewood facial', 'owner hedgewood facial plastic', 'owner hedgewood facial plastic surgery', 'owner hedgewood facial plastic surgery clinic', 'hedgewood', 'hedgewood facial', 'hedgewood facial plastic', 'hedgewood facial plastic surgery', 'hedgewood facial plastic surgery clinic', 'facial', 'facial plastic', 'facial plastic surgery', 'facial plastic surgery clinic', 'plastic', 'plastic surgery', 'plastic surgery clinic', 'surgery', 'surgery clinic', 'clinic']",1,0,0,0.5
