commentId,comment,classification,comment_processed,word_phrase_list,give,give option,option,option avoid,avoid,extra,extra scar,scar,extra cost,cost,similarity_score
185455,He gave me a thorough perspective.,0,give thorough perspective,"['give', 'give thorough', 'give thorough perspective', 'thorough', 'thorough perspective', 'perspective']",1,0,0,0,0,0,0,0,0,0,0.15625
126474,He has given me the beautiful body I always wanted.,0,give beautiful body want,"['give', 'give beautiful', 'give beautiful body', 'give beautiful body want', 'beautiful', 'beautiful body', 'beautiful body want', 'body', 'body want', 'want']",1,0,0,0,0,0,0,0,0,0,0.15625
61738,He goes the extra mile and he makes sure that he connects with all of your concerns,0,go extra mile make sure connect concern,"['go', 'go extra', 'go extra mile', 'go extra mile make', 'go extra mile make sure', 'go extra mile make sure connect', 'go extra mile make sure connect concern', 'extra', 'extra mile', 'extra mile make', 'extra mile make sure', 'extra mile make sure connect', 'extra mile make sure connect concern', 'mile', 'mile make', 'mile make sure', 'mile make sure connect', 'mile make sure connect concern', 'make', 'make sure', 'make sure connect', 'make sure connect concern', 'sure', 'sure connect', 'sure connect concern', 'connect', 'connect concern', 'concern']",0,0,0,0,0,1,0,0,0,0,0.3125
126884,He strikes true balance between pursuing all of your treatment options and knowing when surgery is appropriate.,0,strike true balance pursue treatment option know surgery appropriate,"['strike', 'strike true', 'strike true balance', 'strike true balance pursue', 'strike true balance pursue treatment', 'strike true balance pursue treatment option', 'strike true balance pursue treatment option know', 'strike true balance pursue treatment option know surgery', 'strike true balance pursue treatment option know surgery appropriate', 'true', 'true balance', 'true balance pursue', 'true balance pursue treatment', 'true balance pursue treatment option', 'true balance pursue treatment option know', 'true balance pursue treatment option know surgery', 'true balance pursue treatment option know surgery appropriate', 'balance', 'balance pursue', 'balance pursue treatment', 'balance pursue treatment option', 'balance pursue treatment option know', 'balance pursue treatment option know surgery', 'balance pursue treatment option know surgery appropriate', 'pursue', 'pursue treatment', 'pursue treatment option', 'pursue treatment option know', 'pursue treatment option know surgery', 'pursue treatment option know surgery appropriate', 'treatment', 'treatment option', 'treatment option know', 'treatment option know surgery', 'treatment option know surgery appropriate', 'option', 'option know', 'option know surgery', 'option know surgery appropriate', 'know', 'know surgery', 'know surgery appropriate', 'surgery', 'surgery appropriate', 'appropriate']",0,0,1,0,0,0,0,0,0,0,0.15625
177791,I expected lasik to be a painless simple easy process like some may say but that is false it's scary and risky.,1,expect painless simple easy process like false scar risky,"['expect', 'expect painless', 'expect painless simple', 'expect painless simple easy', 'expect painless simple easy process', 'expect painless simple easy process like', 'expect painless simple easy process like false', 'expect painless simple easy process like false scar', 'expect painless simple easy process like false scar risky', 'painless', 'painless simple', 'painless simple easy', 'painless simple easy process', 'painless simple easy process like', 'painless simple easy process like false', 'painless simple easy process like false scar', 'painless simple easy process like false scar risky', 'simple', 'simple easy', 'simple easy process', 'simple easy process like', 'simple easy process like false', 'simple easy process like false scar', 'simple easy process like false scar risky', 'easy', 'easy process', 'easy process like', 'easy process like false', 'easy process like false scar', 'easy process like false scar risky', 'process', 'process like', 'process like false', 'process like false scar', 'process like false scar risky', 'like', 'like false', 'like false scar', 'like false scar risky', 'false', 'false scar', 'false scar risky', 'scar', 'scar risky', 'risky']",0,0,0,0,0,0,0,1,0,0,0.15625
62739,She gives me all the time I need.,0,give time need,"['give', 'give time', 'give time need', 'time', 'time need', 'need']",1,0,0,0,0,0,0,0,0,0,0.15625
94301,The first ear drops he gave me closed off my ear. 2nd app't: new drops made my condition extremely painful.,1,ear drop give close ear neodymium apt new drop condition extremely painful,"['ear', 'ear drop', 'ear drop give', 'ear drop give close', 'ear drop give close ear', 'ear drop give close ear neodymium', 'ear drop give close ear neodymium apt', 'ear drop give close ear neodymium apt new', 'ear drop give close ear neodymium apt new drop', 'ear drop give close ear neodymium apt new drop condition', 'ear drop give close ear neodymium apt new drop condition extremely', 'ear drop give close ear neodymium apt new drop condition extremely painful', 'drop', 'drop give', 'drop give close', 'drop give close ear', 'drop give close ear neodymium', 'drop give close ear neodymium apt', 'drop give close ear neodymium apt new', 'drop give close ear neodymium apt new drop', 'drop give close ear neodymium apt new drop condition', 'drop give close ear neodymium apt new drop condition extremely', 'drop give close ear neodymium apt new drop condition extremely painful', 'give', 'give close', 'give close ear', 'give close ear neodymium', 'give close ear neodymium apt', 'give close ear neodymium apt new', 'give close ear neodymium apt new drop', 'give close ear neodymium apt new drop condition', 'give close ear neodymium apt new drop condition extremely', 'give close ear neodymium apt new drop condition extremely painful', 'close', 'close ear', 'close ear neodymium', 'close ear neodymium apt', 'close ear neodymium apt new', 'close ear neodymium apt new drop', 'close ear neodymium apt new drop condition', 'close ear neodymium apt new drop condition extremely', 'close ear neodymium apt new drop condition extremely painful', 'ear', 'ear neodymium', 'ear neodymium apt', 'ear neodymium apt new', 'ear neodymium apt new drop', 'ear neodymium apt new drop condition', 'ear neodymium apt new drop condition extremely', 'ear neodymium apt new drop condition extremely painful', 'neodymium', 'neodymium apt', 'neodymium apt new', 'neodymium apt new drop', 'neodymium apt new drop condition', 'neodymium apt new drop condition extremely', 'neodymium apt new drop condition extremely painful', 'apt', 'apt new', 'apt new drop', 'apt new drop condition', 'apt new drop condition extremely', 'apt new drop condition extremely painful', 'new', 'new drop', 'new drop condition', 'new drop condition extremely', 'new drop condition extremely painful', 'drop', 'drop condition', 'drop condition extremely', 'drop condition extremely painful', 'condition', 'condition extremely', 'condition extremely painful', 'extremely', 'extremely painful', 'painful']",1,0,0,0,0,0,0,0,0,0,0.15625
140738,Huge improvement on wait times but I also respect there are situations that arise that cannot be avoided.,0,huge improvement wait time respect situation arise avoid,"['huge', 'huge improvement', 'huge improvement wait', 'huge improvement wait time', 'huge improvement wait time respect', 'huge improvement wait time respect situation', 'huge improvement wait time respect situation arise', 'huge improvement wait time respect situation arise avoid', 'improvement', 'improvement wait', 'improvement wait time', 'improvement wait time respect', 'improvement wait time respect situation', 'improvement wait time respect situation arise', 'improvement wait time respect situation arise avoid', 'wait', 'wait time', 'wait time respect', 'wait time respect situation', 'wait time respect situation arise', 'wait time respect situation arise avoid', 'time', 'time respect', 'time respect situation', 'time respect situation arise', 'time respect situation arise avoid', 'respect', 'respect situation', 'respect situation arise', 'respect situation arise avoid', 'situation', 'situation arise', 'situation arise avoid', 'arise', 'arise avoid', 'avoid']",0,0,0,0,1,0,0,0,0,0,0.15625
147817,"I ended up with a size that I didn?t want, more extra skin.",1,end size want extra skin,"['end', 'end size', 'end size want', 'end size want extra', 'end size want extra skin', 'size', 'size want', 'size want extra', 'size want extra skin', 'want', 'want extra', 'want extra skin', 'extra', 'extra skin', 'skin']",0,0,0,0,0,1,0,0,0,0,0.3125
105715,"Who would imagine a healthy, happy, active person ending up a life from a scam medical procedure?",1,imagine healthy happy active person end life scar medical procedure,"['imagine', 'imagine healthy', 'imagine healthy happy', 'imagine healthy happy active', 'imagine healthy happy active person', 'imagine healthy happy active person end', 'imagine healthy happy active person end life', 'imagine healthy happy active person end life scar', 'imagine healthy happy active person end life scar medical', 'imagine healthy happy active person end life scar medical procedure', 'healthy', 'healthy happy', 'healthy happy active', 'healthy happy active person', 'healthy happy active person end', 'healthy happy active person end life', 'healthy happy active person end life scar', 'healthy happy active person end life scar medical', 'healthy happy active person end life scar medical procedure', 'happy', 'happy active', 'happy active person', 'happy active person end', 'happy active person end life', 'happy active person end life scar', 'happy active person end life scar medical', 'happy active person end life scar medical procedure', 'active', 'active person', 'active person end', 'active person end life', 'active person end life scar', 'active person end life scar medical', 'active person end life scar medical procedure', 'person', 'person end', 'person end life', 'person end life scar', 'person end life scar medical', 'person end life scar medical procedure', 'end', 'end life', 'end life scar', 'end life scar medical', 'end life scar medical procedure', 'life', 'life scar', 'life scar medical', 'life scar medical procedure', 'scar', 'scar medical', 'scar medical procedure', 'medical', 'medical procedure', 'procedure']",0,0,0,0,0,0,0,1,0,0,0.15625
