commentId,comment,classification,comment_processed,word_phrase_list,quote,cost,cost involve,involve,claim,important,important patient,patient,similarity_score
126877,Unsympathedic to the needs and healing process of your patients.,1,unsympathedic need heal process patient,"['unsympathedic', 'unsympathedic need', 'unsympathedic need heal', 'unsympathedic need heal process', 'unsympathedic need heal process patient', 'need', 'need heal', 'need heal process', 'need heal process patient', 'heal', 'heal process', 'heal process patient', 'process', 'process patient', 'patient']",0,0,0,0,0,0,0,1,0.2
122578,she made it exceptional through her caring and thoughtfulness for me as a patient going through something I was so scared about.,0,exceptional dare thoughtfulness patient go scare,"['exceptional', 'exceptional dare', 'exceptional dare thoughtfulness', 'exceptional dare thoughtfulness patient', 'exceptional dare thoughtfulness patient go', 'exceptional dare thoughtfulness patient go scare', 'dare', 'dare thoughtfulness', 'dare thoughtfulness patient', 'dare thoughtfulness patient go', 'dare thoughtfulness patient go scare', 'thoughtfulness', 'thoughtfulness patient', 'thoughtfulness patient go', 'thoughtfulness patient go scare', 'patient', 'patient go', 'patient go scare', 'go', 'go scare', 'scare']",0,0,0,0,0,0,0,1,0.2
113112,The patient care is most definitely predmoninant.,0,patient care decidedly predominant,"['patient', 'patient care', 'patient care decidedly', 'patient care decidedly predominant', 'care', 'care decidedly', 'care decidedly predominant', 'decidedly', 'decidedly predominant', 'predominant']",0,0,0,0,0,0,0,1,0.2
143978,".dr.Lalli is considerate, friendly, concerned with his patients.",0,considerate friendly concerned patient,"['considerate', 'considerate friendly', 'considerate friendly concerned', 'considerate friendly concerned patient', 'friendly', 'friendly concerned', 'friendly concerned patient', 'concerned', 'concerned patient', 'patient']",0,0,0,0,0,0,0,1,0.2
161918,"Urban Med spa made me feel important and valued today, and that to me is worth it's weight in gold.",0,urban master of education sea feel important value worth weight gold,"['urban', 'urban master', 'urban master of', 'urban master of education', 'urban master of education sea', 'urban master of education sea feel', 'urban master of education sea feel important', 'urban master of education sea feel important value', 'urban master of education sea feel important value worth', 'urban master of education sea feel important value worth weight', 'urban master of education sea feel important value worth weight gold', 'master', 'master of', 'master of education', 'master of education sea', 'master of education sea feel', 'master of education sea feel important', 'master of education sea feel important value', 'master of education sea feel important value worth', 'master of education sea feel important value worth weight', 'master of education sea feel important value worth weight gold', 'of', 'of education', 'of education sea', 'of education sea feel', 'of education sea feel important', 'of education sea feel important value', 'of education sea feel important value worth', 'of education sea feel important value worth weight', 'of education sea feel important value worth weight gold', 'education', 'education sea', 'education sea feel', 'education sea feel important', 'education sea feel important value', 'education sea feel important value worth', 'education sea feel important value worth weight', 'education sea feel important value worth weight gold', 'sea', 'sea feel', 'sea feel important', 'sea feel important value', 'sea feel important value worth', 'sea feel important value worth weight', 'sea feel important value worth weight gold', 'feel', 'feel important', 'feel important value', 'feel important value worth', 'feel important value worth weight', 'feel important value worth weight gold', 'important', 'important value', 'important value worth', 'important value worth weight', 'important value worth weight gold', 'value', 'value worth', 'value worth weight', 'value worth weight gold', 'worth', 'worth weight', 'worth weight gold', 'weight', 'weight gold', 'gold']",0,0,0,0,0,1,0,0,0.2
112534,She dedicates time to her patients and cares about satisfaction.,0,dedicate time patient care satisfaction,"['dedicate', 'dedicate time', 'dedicate time patient', 'dedicate time patient care', 'dedicate time patient care satisfaction', 'time', 'time patient', 'time patient care', 'time patient care satisfaction', 'patient', 'patient care', 'patient care satisfaction', 'care', 'care satisfaction', 'satisfaction']",0,0,0,0,0,0,0,1,0.2
91752,"Its so clear how driven they are by patient satisfaction, because as excited as I am",0,clear drive patient satisfaction excite,"['clear', 'clear drive', 'clear drive patient', 'clear drive patient satisfaction', 'clear drive patient satisfaction excite', 'drive', 'drive patient', 'drive patient satisfaction', 'drive patient satisfaction excite', 'patient', 'patient satisfaction', 'patient satisfaction excite', 'satisfaction', 'satisfaction excite', 'excite']",0,0,0,0,0,0,0,1,0.2
188178,"Oh, and good luck trying to get a patient summary post-visit.",1,ohio good fortune try patient summary postvisit,"['ohio', 'ohio good', 'ohio good fortune', 'ohio good fortune try', 'ohio good fortune try patient', 'ohio good fortune try patient summary', 'ohio good fortune try patient summary postvisit', 'good', 'good fortune', 'good fortune try', 'good fortune try patient', 'good fortune try patient summary', 'good fortune try patient summary postvisit', 'fortune', 'fortune try', 'fortune try patient', 'fortune try patient summary', 'fortune try patient summary postvisit', 'try', 'try patient', 'try patient summary', 'try patient summary postvisit', 'patient', 'patient summary', 'patient summary postvisit', 'summary', 'summary postvisit', 'postvisit']",0,0,0,0,0,0,0,1,0.2
139832,"Very nice and patient people,listened and answered all my questions.Today was my second visit and the hygienist and dentist were awesome!",0,nice patient peoplelistened answer questionstoday visit hygienic dentist amazing,"['nice', 'nice patient', 'nice patient peoplelistened', 'nice patient peoplelistened answer', 'nice patient peoplelistened answer questionstoday', 'nice patient peoplelistened answer questionstoday visit', 'nice patient peoplelistened answer questionstoday visit hygienic', 'nice patient peoplelistened answer questionstoday visit hygienic dentist', 'nice patient peoplelistened answer questionstoday visit hygienic dentist amazing', 'patient', 'patient peoplelistened', 'patient peoplelistened answer', 'patient peoplelistened answer questionstoday', 'patient peoplelistened answer questionstoday visit', 'patient peoplelistened answer questionstoday visit hygienic', 'patient peoplelistened answer questionstoday visit hygienic dentist', 'patient peoplelistened answer questionstoday visit hygienic dentist amazing', 'peoplelistened', 'peoplelistened answer', 'peoplelistened answer questionstoday', 'peoplelistened answer questionstoday visit', 'peoplelistened answer questionstoday visit hygienic', 'peoplelistened answer questionstoday visit hygienic dentist', 'peoplelistened answer questionstoday visit hygienic dentist amazing', 'answer', 'answer questionstoday', 'answer questionstoday visit', 'answer questionstoday visit hygienic', 'answer questionstoday visit hygienic dentist', 'answer questionstoday visit hygienic dentist amazing', 'questionstoday', 'questionstoday visit', 'questionstoday visit hygienic', 'questionstoday visit hygienic dentist', 'questionstoday visit hygienic dentist amazing', 'visit', 'visit hygienic', 'visit hygienic dentist', 'visit hygienic dentist amazing', 'hygienic', 'hygienic dentist', 'hygienic dentist amazing', 'dentist', 'dentist amazing', 'amazing']",0,0,0,0,0,0,0,1,0.2
63104,They were taking care of my wife and I followed as his patient.,0,take care wife follow patient,"['take', 'take care', 'take care wife', 'take care wife follow', 'take care wife follow patient', 'care', 'care wife', 'care wife follow', 'care wife follow patient', 'wife', 'wife follow', 'wife follow patient', 'follow', 'follow patient', 'patient']",0,0,0,0,0,0,0,1,0.2
